"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"29195",10.967,0.4555,1.0349,0.8458,0.3273,0.2692,0.4618,1.0041,0.8035,0.6934,0.4392,0.6728,1.0164,1.0279,0.8759,0.6662,0.845,1.02,1.3197,0.8169,0.7325,0.2426,0.5216,0.8663,1.0639,0.6638,0.6011,0.1344,0.3955,0.9271,0.8602,0.2081,0.6314
"29196",11.964,0.4704,1.0658,0.9263,0.3884,0.3873,0.5091,1.0237,0.835,1.0413,0.6304,1.0129,1.0212,0.9258,0.9688,0.9416,0.9649,1.0657,1.7641,0.8347,0.9315,0.2452,0.6523,0.8006,1.1042,0.6234,0.8115,0.1689,0.3451,0.8282,0.7886,0.1763,0.5244
"29197",12.961,0.4744,1.3119,1.1557,0.4437,0.6729,0.6464,1.2872,1.2073,1.9392,1.2802,2.4942,1.1099,0.8961,1.8422,1.9674,1.378,1.1919,1.5338,0.7838,0.8115,0.2425,0.9088,0.685,1.1054,0.8532,1.1341,0.2283,0.4574,0.9249,0.8378,0.1977,0.5511
"29198",13.958,0.293,0.5399,0.5084,0.2119,0.3066,0.3187,0.5374,0.5118,1.1653,0.5142,0.8313,0.4844,0.4858,0.7064,0.7539,0.77,0.7923,0.9788,0.4389,0.4411,0.1535,0.3245,0.3907,0.5092,0.3575,1.0029,0.1727,0.2867,0.4304,0.4963,0.1377,0.5338
"29199",14.955,0.2733,0.343,0.3218,0.1543,0.2647,0.2353,0.3312,0.3341,0.9845,0.3605,0.3889,0.348,0.3818,0.4125,0.4602,0.5026,0.5335,0.622,0.3435,0.3604,0.1346,0.2399,0.3075,0.3426,0.2597,1.1395,0.201,0.2573,0.299,0.4495,0.1155,0.4503
"29200",15.952,0.2796,0.2974,0.2743,0.1518,0.24,0.2258,0.2823,0.2933,1.0942,0.2711,0.3108,0.3052,0.3443,0.3638,0.3737,0.4625,0.4761,0.5398,0.3014,0.3279,0.1404,0.2177,0.2643,0.2977,0.2452,1.2272,0.2368,0.3253,0.2692,0.5272,0.1275,0.5844
"29201",16.949,0.3779,0.336,0.3204,0.1892,0.2726,0.2992,0.3224,0.3234,1.3715,0.2698,0.3066,0.3453,0.3792,0.3644,0.3381,0.4011,0.4247,0.4986,0.3178,0.3306,0.1472,0.2451,0.3047,0.3339,0.2715,1.5702,0.363,0.3493,0.3018,0.5939,0.1517,0.8155
"29202",17.946,0.4354,0.3234,0.3162,0.191,0.2698,0.3357,0.2908,0.2822,1.6092,0.2492,0.2786,0.2776,0.2945,0.3019,0.3071,0.3727,0.3839,0.4508,0.2545,0.297,0.1455,0.2043,0.2508,0.2877,0.2384,1.3868,0.4769,0.3711,0.2837,0.7138,0.166,1.3101
"29203",18.943,0.5797,0.3419,0.3326,0.2392,0.3097,0.3163,0.2881,0.2756,1.8997,0.2533,0.2628,0.277,0.2895,0.2787,0.2717,0.3263,0.3468,0.4574,0.2433,0.2942,0.1419,0.1902,0.248,0.2944,0.2438,1.3851,0.6759,0.4284,0.3096,0.7594,0.1892,1.8366
"29204",19.94,0.6575,0.3155,0.3071,0.2258,0.3648,0.2922,0.2555,0.2642,2.1292,0.2765,0.2627,0.2442,0.257,0.2517,0.2583,0.2874,0.3042,0.4128,0.2265,0.266,0.1406,0.2154,0.225,0.2578,0.24,1.8146,1.267,0.4861,0.2874,0.8223,0.1964,2.4733
"29205",20.937,0.66,0.3869,0.3717,0.2449,0.4011,0.3113,0.3234,0.3015,2.3806,0.2761,0.2754,0.282,0.2791,0.2553,0.2478,0.2993,0.3285,0.4427,0.2531,0.286,0.1659,0.2326,0.2677,0.3228,0.276,1.9829,2.0255,0.5089,0.3343,0.9014,0.2161,3.01
"29206",21.934,0.6434,0.3419,0.3035,0.2235,0.4286,0.2922,0.2728,0.2789,2.9267,0.2874,0.2923,0.2603,0.2729,0.2663,0.2562,0.3069,0.3001,0.3833,0.2275,0.2538,0.1921,0.2265,0.2497,0.2829,0.2814,2.3059,3.1639,0.4879,0.3248,0.9782,0.2325,2.6996
"29207",22.931,0.5772,0.3569,0.3187,0.219,0.5255,0.3237,0.2938,0.2995,4.0245,0.3133,0.3341,0.2756,0.2987,0.3079,0.2796,0.3265,0.3394,0.456,0.2781,0.2925,0.2133,0.2902,0.2772,0.2901,0.3097,2.6623,4.0402,0.4671,0.314,0.9197,0.209,2.4023
"29208",23.928,0.4964,0.3792,0.3274,0.2109,0.565,0.3015,0.2979,0.2939,4.0329,0.2737,0.37,0.2737,0.3003,0.3128,0.2967,0.3327,0.3678,0.5446,0.3137,0.3644,0.2916,0.3778,0.2938,0.292,0.3732,2.8889,4.2364,0.5023,0.345,0.8074,0.1928,1.7651
"29209",24.925,0.5244,0.4386,0.3843,0.233,0.5975,0.2938,0.3538,0.3163,3.7916,0.3317,0.3971,0.2782,0.2765,0.3331,0.323,0.3233,0.3457,0.5008,0.2746,0.3286,0.2772,0.3608,0.2612,0.3045,0.3536,3.182,3.5446,0.4672,0.3496,0.6888,0.1636,1.6544
"29210",25.922,0.439,0.3822,0.3236,0.2091,0.5594,0.2599,0.3076,0.2538,3.1287,0.2862,0.2648,0.2343,0.2438,0.2429,0.2321,0.2548,0.2815,0.4106,0.239,0.2674,0.2476,0.2969,0.2384,0.283,0.2862,2.9321,2.7673,0.3849,0.3176,0.569,0.1509,1.2576
"29211",26.919,0.3869,0.345,0.3034,0.1773,0.4957,0.2514,0.2934,0.2636,2.259,0.2488,0.2468,0.2442,0.2449,0.2432,0.229,0.2711,0.301,0.4058,0.2283,0.2455,0.2231,0.2777,0.2343,0.2699,0.2795,3.2157,1.6755,0.3387,0.3053,0.5245,0.1325,1.0638
"29212",27.916,0.2978,0.2752,0.2542,0.1576,0.4945,0.1912,0.2365,0.2214,1.8016,0.2268,0.2109,0.2049,0.2188,0.2279,0.2129,0.2562,0.2827,0.3802,0.2104,0.2406,0.2056,0.2436,0.2074,0.227,0.2515,3.0785,1.1568,0.3086,0.2531,0.414,0.1146,0.8371
"29213",28.913,0.3013,0.3107,0.2678,0.1515,0.4901,0.2019,0.2671,0.2369,1.4294,0.2227,0.1921,0.2101,0.2066,0.1999,0.2086,0.2375,0.2583,0.3483,0.2106,0.2255,0.1893,0.2245,0.2173,0.2612,0.2599,2.8479,0.8241,0.3168,0.2943,0.4965,0.1265,0.8017
"29214",29.91,0.318,0.2913,0.2413,0.1318,0.4153,0.2237,0.2618,0.2237,1.4667,0.1937,0.2083,0.2048,0.2036,0.1956,0.1975,0.2283,0.2575,0.3567,0.1836,0.2003,0.1796,0.1896,0.1956,0.2551,0.2442,2.7347,0.6789,0.303,0.275,0.4871,0.1198,0.7914
"29215",30.907,0.2989,0.2857,0.2426,0.1398,0.3788,0.1916,0.2553,0.2184,1.133,0.2002,0.207,0.2028,0.1894,0.1991,0.206,0.2295,0.2637,0.365,0.1703,0.1955,0.1436,0.1636,0.1811,0.2517,0.2286,2.445,0.6373,0.2982,0.2773,0.5242,0.1202,0.8423
"29216",31.904,0.3294,0.2544,0.2429,0.1581,0.3907,0.2378,0.2451,0.2449,1.2848,0.2394,0.2362,0.2138,0.1952,0.2231,0.2252,0.2391,0.2736,0.3862,0.1682,0.2087,0.1329,0.1503,0.1808,0.2428,0.2211,1.9948,0.5775,0.2973,0.2613,0.5157,0.1256,0.8995
"29217",32.901,0.3368,0.2157,0.2069,0.1434,0.3378,0.2225,0.2063,0.2184,1.2508,0.2163,0.2166,0.1968,0.1853,0.2163,0.205,0.2415,0.2876,0.3966,0.1721,0.2033,0.1319,0.1561,0.1712,0.2168,0.1971,2.0483,0.5373,0.2774,0.2234,0.4892,0.1175,0.845
"29218",33.898,0.3542,0.2287,0.2169,0.1645,0.3363,0.2333,0.2247,0.2322,1.3986,0.2077,0.2185,0.1979,0.1751,0.198,0.2013,0.2303,0.2662,0.3699,0.1584,0.1918,0.1431,0.1642,0.1774,0.2521,0.2186,1.8403,0.6376,0.3213,0.2309,0.5027,0.1161,0.9106
"29219",34.895,0.3449,0.2023,0.2032,0.1334,0.3336,0.2198,0.1928,0.1917,1.2571,0.1751,0.1773,0.171,0.1634,0.1668,0.1716,0.2301,0.2755,0.395,0.1549,0.1991,0.1297,0.1636,0.1585,0.2117,0.1935,2.047,0.7053,0.3072,0.1986,0.4871,0.1283,0.982
"29220",35.892,0.3521,0.169,0.1762,0.156,0.2716,0.1955,0.1562,0.1666,1.255,0.1819,0.1614,0.1459,0.1399,0.1476,0.1638,0.2167,0.2683,0.4232,0.1348,0.1999,0.1319,0.141,0.1294,0.165,0.1568,2.1289,0.667,0.298,0.1526,0.4437,0.1326,1.1847
"29221",36.889,0.3816,0.1475,0.1651,0.1597,0.3119,0.1977,0.1372,0.1467,1.4244,0.1698,0.1525,0.1213,0.1159,0.1265,0.1442,0.1889,0.2209,0.3327,0.1158,0.1726,0.1149,0.1219,0.1082,0.1388,0.1287,1.9941,0.7343,0.2531,0.1311,0.46,0.1457,1.2948
"29222",37.886,0.3863,0.1622,0.1607,0.1521,0.3278,0.1832,0.1335,0.1445,1.4126,0.1795,0.1464,0.1292,0.1324,0.1336,0.1541,0.2049,0.2564,0.3785,0.1277,0.1774,0.1091,0.1307,0.1204,0.1432,0.1431,2.025,0.8368,0.2965,0.15,0.5052,0.1444,1.4433
"29223",38.883,0.4036,0.1583,0.1551,0.1492,0.3476,0.1881,0.1336,0.1511,1.4346,0.1884,0.1434,0.1248,0.1179,0.1267,0.1407,0.1887,0.2216,0.3338,0.1179,0.1759,0.1199,0.1225,0.1153,0.138,0.1363,1.9146,1.0026,0.3049,0.146,0.5234,0.1413,1.7931
"29224",39.88,0.3979,0.1556,0.1578,0.1535,0.3534,0.1709,0.1251,0.1457,1.4935,0.1875,0.1477,0.1169,0.1178,0.1299,0.1532,0.1987,0.2493,0.3669,0.1286,0.1946,0.1232,0.1389,0.1157,0.1281,0.1409,1.8483,1.0984,0.2955,0.1466,0.5193,0.1567,1.8068
"29225",40.877,0.3371,0.1368,0.1276,0.1413,0.3263,0.163,0.1059,0.128,1.61,0.1658,0.1352,0.1048,0.1044,0.11,0.1277,0.1776,0.2194,0.3271,0.114,0.1677,0.1109,0.1257,0.1061,0.1138,0.1237,1.9756,1.181,0.2772,0.1247,0.5227,0.1403,1.7135
"29226",41.874,0.3994,0.1462,0.1415,0.1567,0.3566,0.1696,0.1176,0.1329,1.6626,0.1746,0.1418,0.1097,0.1109,0.1141,0.1404,0.1916,0.246,0.3623,0.1186,0.177,0.1216,0.1385,0.1094,0.1173,0.1386,2.1537,1.4257,0.2858,0.1364,0.537,0.1369,1.6821
"29227",42.871,0.3865,0.1438,0.1455,0.1603,0.3461,0.1628,0.1154,0.1302,1.6154,0.1628,0.1393,0.1098,0.1106,0.1153,0.1268,0.1844,0.244,0.3584,0.1187,0.1803,0.129,0.1263,0.1036,0.1089,0.1272,2.3136,1.4517,0.2684,0.1359,0.5544,0.1301,1.6374
"29228",43.868,0.3319,0.1444,0.1419,0.1435,0.3421,0.1499,0.1195,0.1228,1.53,0.1753,0.1252,0.1124,0.1165,0.1146,0.131,0.1693,0.2191,0.3411,0.1218,0.1701,0.1289,0.1449,0.1109,0.1186,0.1332,2.2722,1.5548,0.227,0.1356,0.4912,0.111,1.459
"29229",44.865,0.3003,0.1452,0.1336,0.1411,0.3658,0.1527,0.1204,0.1232,1.6376,0.1676,0.1297,0.1161,0.1166,0.1175,0.1321,0.1795,0.2173,0.3137,0.1235,0.1693,0.131,0.1391,0.1146,0.1197,0.1289,2.2762,1.6959,0.2169,0.1278,0.4245,0.1144,1.305
"29230",45.862,0.3087,0.1392,0.1357,0.1351,0.3759,0.1583,0.1207,0.131,1.5166,0.1728,0.137,0.1202,0.1249,0.1208,0.1303,0.1788,0.2315,0.3363,0.1275,0.171,0.1262,0.143,0.1143,0.122,0.1256,2.3198,1.6271,0.2148,0.1277,0.4117,0.121,1.2072
"29231",46.859,0.2966,0.1367,0.1254,0.1519,0.3294,0.144,0.111,0.1186,1.6224,0.1724,0.129,0.1048,0.1148,0.1095,0.1287,0.1798,0.2209,0.3174,0.1198,0.166,0.1289,0.1342,0.1069,0.1149,0.113,2.0857,1.6485,0.1864,0.1212,0.387,0.111,1.1076
"29232",47.856,0.3184,0.1351,0.1295,0.1357,0.3434,0.1477,0.1142,0.1155,1.5244,0.1752,0.1211,0.0999,0.1035,0.1039,0.1218,0.1605,0.196,0.2735,0.1116,0.1448,0.1184,0.1335,0.1093,0.1151,0.1255,2.2679,1.3982,0.2135,0.1251,0.4074,0.1196,1.0898
"29233",48.853,0.3345,0.1417,0.1411,0.1399,0.4105,0.1666,0.1188,0.1247,1.5711,0.169,0.1354,0.1116,0.1135,0.1129,0.1259,0.1715,0.2096,0.2909,0.1204,0.1681,0.1364,0.1471,0.1145,0.1172,0.1272,2.3684,1.3442,0.2251,0.1236,0.3867,0.1095,0.9976
"29234",49.85,0.3179,0.1465,0.1392,0.125,0.3824,0.1507,0.1169,0.1157,1.4202,0.1527,0.1307,0.1087,0.1168,0.1137,0.1254,0.1773,0.2168,0.2938,0.1182,0.161,0.1373,0.1495,0.1138,0.1175,0.1242,2.4583,1.4314,0.198,0.1169,0.3365,0.1021,0.9596
"29235",50.847,0.3079,0.1308,0.1292,0.1188,0.3489,0.1517,0.1122,0.1144,1.2872,0.1566,0.1244,0.1043,0.106,0.1084,0.1276,0.1679,0.2008,0.2832,0.1103,0.1504,0.128,0.1261,0.0994,0.105,0.1037,2.3935,1.1376,0.1702,0.1052,0.3463,0.1094,0.907
"29236",51.844,0.2894,0.1271,0.1236,0.1149,0.3163,0.1447,0.1012,0.1047,1.1804,0.1487,0.1159,0.0915,0.0993,0.105,0.1216,0.1703,0.2086,0.2965,0.1154,0.167,0.1192,0.1304,0.0962,0.0946,0.1065,2.1499,1.0538,0.1683,0.1029,0.3214,0.1043,0.8222
"29237",52.841,0.2925,0.1126,0.1124,0.1196,0.3119,0.1194,0.0907,0.0929,1.0135,0.1359,0.1025,0.0816,0.0878,0.0919,0.1075,0.1445,0.1736,0.2529,0.0949,0.1323,0.103,0.1075,0.0858,0.086,0.094,2.0914,0.8652,0.1574,0.0951,0.2813,0.0953,0.851
"29238",53.838,0.2682,0.1128,0.0985,0.0944,0.3163,0.1121,0.092,0.0939,1.0135,0.1245,0.1055,0.0868,0.0914,0.0955,0.1037,0.1422,0.1693,0.2462,0.0956,0.1225,0.0855,0.1066,0.089,0.0931,0.1009,2.0031,0.7655,0.1717,0.1027,0.2954,0.0916,0.7745
"29239",54.835,0.2637,0.0923,0.0863,0.0924,0.3057,0.1006,0.081,0.0843,0.8873,0.1222,0.089,0.0792,0.0871,0.0863,0.0984,0.1279,0.1602,0.2465,0.0913,0.1267,0.1029,0.1058,0.082,0.0829,0.0869,2.0141,0.7091,0.142,0.0827,0.2482,0.0865,0.7887
"29240",55.832,0.2234,0.0903,0.0887,0.1008,0.2834,0.0953,0.0812,0.0834,0.8923,0.115,0.0905,0.0739,0.0783,0.0791,0.0878,0.1149,0.144,0.221,0.082,0.111,0.0929,0.0916,0.0735,0.0778,0.0804,1.874,0.6551,0.1336,0.0791,0.2536,0.086,0.7678
"29241",56.829,0.2037,0.0839,0.0826,0.0871,0.2394,0.0902,0.0763,0.0781,0.6879,0.1117,0.0862,0.0743,0.0799,0.0787,0.088,0.1256,0.1625,0.2232,0.0853,0.1138,0.0855,0.0946,0.0771,0.0808,0.083,1.7099,0.5855,0.1397,0.077,0.2098,0.0693,0.8396
"29242",57.826,0.2215,0.0859,0.0833,0.0826,0.2346,0.0921,0.0766,0.079,0.667,0.0999,0.0874,0.0716,0.0745,0.0764,0.0838,0.1175,0.1533,0.2169,0.0788,0.1093,0.0701,0.0782,0.0701,0.0752,0.073,1.5422,0.555,0.1339,0.077,0.2351,0.0704,0.7157
"29243",58.823,0.1523,0.063,0.0597,0.0635,0.2023,0.0698,0.057,0.0594,0.5329,0.0788,0.0664,0.0537,0.0577,0.06,0.0697,0.089,0.1078,0.1495,0.06,0.0788,0.0517,0.0607,0.0538,0.0564,0.0532,1.2502,0.4603,0.0917,0.0578,0.1769,0.0593,0.615
"29244",59.82,0.0451,0.0173,0.0173,0.0208,0.0761,0.0232,0.0164,0.0196,0.17,0.0431,0.0234,0.0166,0.0172,0.0194,0.0447,0.0267,0.0495,0.0495,0.0185,0.0243,0.0156,0.0193,0.016,0.0165,0.0169,0.4003,0.1399,0.0272,0.0243,0.0489,0.0191,0.1822
"29245",60.817,0.0034,0.0014,0.0015,0.0019,0.0078,0.0023,0.0014,0.0019,0.0136,0.0052,0.0023,0.0014,0.0014,0.0016,0.0057,0.0022,0.0055,0.0041,0.0015,0.0019,0.0012,0.0015,0.0012,0.0013,0.0013,0.0299,0.0105,0.0021,0.0026,0.004,0.0017,0.0157
"29246",61.814,9e-04,3e-04,4e-04,5e-04,0.0023,7e-04,3e-04,6e-04,0.0033,0.0019,7e-04,3e-04,3e-04,4e-04,0.0022,4e-04,0.0018,9e-04,3e-04,4e-04,2e-04,3e-04,2e-04,2e-04,3e-04,0.0056,0.0021,4e-04,9e-04,8e-04,4e-04,0.0037
"29247",62.811,7e-04,2e-04,3e-04,4e-04,0.0019,6e-04,3e-04,4e-04,0.0026,0.0014,5e-04,2e-04,2e-04,3e-04,0.0018,4e-04,0.0014,7e-04,2e-04,3e-04,2e-04,2e-04,2e-04,2e-04,2e-04,0.005,0.0021,4e-04,7e-04,8e-04,3e-04,0.0026
"29248",63.808,0.003,0.0011,0.0011,0.0014,0.0055,0.0016,0.0011,0.0013,0.0105,0.0031,0.0016,0.001,0.001,0.0011,0.0035,0.0016,0.0032,0.0028,0.001,0.0014,0.001,0.0011,9e-04,9e-04,0.001,0.0241,0.0105,0.0018,0.0017,0.0036,0.0012,0.0114
"29249",64.805,0.0356,0.0137,0.0134,0.0171,0.0569,0.018,0.0125,0.0149,0.1211,0.0299,0.0171,0.0121,0.0126,0.0135,0.0299,0.0197,0.0346,0.0355,0.0136,0.0176,0.0128,0.0143,0.012,0.0117,0.0139,0.3336,0.1231,0.023,0.0176,0.0432,0.0135,0.1271
"29250",65.802,0.0794,0.0311,0.0293,0.0333,0.1087,0.0355,0.0276,0.0287,0.2716,0.0414,0.0323,0.0264,0.027,0.0279,0.0351,0.0447,0.0574,0.0786,0.0295,0.039,0.0285,0.0298,0.0268,0.0281,0.0296,0.7159,0.2922,0.0477,0.0301,0.1093,0.0281,0.3098
"29251",66.799,0.0764,0.0335,0.0332,0.0388,0.1169,0.0397,0.0311,0.0331,0.2595,0.0494,0.0353,0.0309,0.0324,0.0336,0.0383,0.0526,0.0607,0.0852,0.0329,0.0445,0.0323,0.0339,0.0312,0.0325,0.0311,0.7083,0.3451,0.0496,0.0308,0.1025,0.0298,0.2914
"29252",67.796,0.0807,0.0316,0.0328,0.0348,0.1093,0.04,0.0288,0.0309,0.2655,0.0431,0.0342,0.0288,0.0315,0.0317,0.036,0.0504,0.0618,0.0867,0.0327,0.0444,0.0334,0.0335,0.0293,0.029,0.0296,0.6512,0.3105,0.0498,0.03,0.0854,0.0282,0.2822
"29253",68.793,0.0765,0.0265,0.0276,0.0334,0.0907,0.035,0.0245,0.0263,0.2373,0.0367,0.0276,0.0233,0.0239,0.0246,0.0278,0.0376,0.0445,0.0646,0.025,0.0338,0.0253,0.0281,0.0229,0.0242,0.024,0.6205,0.2807,0.0381,0.0246,0.0723,0.0258,0.2231
"29254",69.79,0.0728,0.0238,0.0238,0.0293,0.0793,0.0323,0.0224,0.0243,0.1954,0.0353,0.0275,0.0221,0.0223,0.0241,0.0277,0.0372,0.0419,0.0583,0.0232,0.0308,0.0224,0.0225,0.0207,0.0219,0.0203,0.4987,0.2458,0.0298,0.0204,0.0607,0.0231,0.2245
"29255",70.787,0.0556,0.0214,0.02,0.024,0.0714,0.0262,0.0191,0.0208,0.1676,0.0309,0.0233,0.0198,0.02,0.0205,0.0242,0.0322,0.0392,0.0591,0.0213,0.0289,0.02,0.0212,0.0191,0.0191,0.02,0.4959,0.2019,0.0301,0.0189,0.0578,0.0176,0.1801
"29256",71.784,0.0453,0.0179,0.0175,0.0201,0.0604,0.0216,0.0151,0.0171,0.1518,0.024,0.0193,0.0162,0.0168,0.0166,0.0196,0.0268,0.0343,0.0499,0.0183,0.0238,0.0179,0.0186,0.0158,0.0155,0.0167,0.4227,0.1535,0.0283,0.0163,0.0505,0.0144,0.1467
"29257",72.781,0.0403,0.0152,0.0146,0.019,0.0527,0.0192,0.0132,0.0155,0.1257,0.0197,0.0167,0.0136,0.0145,0.0147,0.0168,0.0223,0.029,0.0407,0.0161,0.0205,0.0154,0.0162,0.0139,0.0136,0.0143,0.329,0.1283,0.0214,0.0133,0.0431,0.0148,0.1394
"29258",73.778,0.035,0.0133,0.0129,0.0154,0.0418,0.0174,0.0121,0.0138,0.0975,0.0197,0.0145,0.0126,0.0134,0.0136,0.0164,0.0223,0.0275,0.038,0.0144,0.0202,0.0146,0.0152,0.0127,0.0125,0.0131,0.2895,0.1097,0.019,0.0127,0.0391,0.0124,0.1211
"29259",74.775,0.0302,0.0113,0.0112,0.0118,0.0417,0.0142,0.0103,0.0112,0.0766,0.0169,0.0122,0.0111,0.0116,0.0117,0.0138,0.0198,0.0235,0.0329,0.0128,0.0172,0.0128,0.0126,0.0108,0.0104,0.0112,0.266,0.1035,0.0164,0.0101,0.0314,0.0105,0.0947
"29260",75.772,0.0304,0.0096,0.0095,0.0116,0.0315,0.0125,0.0087,0.0098,0.0709,0.0136,0.0113,0.0092,0.0101,0.01,0.0115,0.0164,0.0209,0.028,0.0106,0.0136,0.0106,0.0102,0.0093,0.0089,0.009,0.2204,0.095,0.014,0.0084,0.0278,0.0097,0.0921
"29261",76.769,0.0229,0.0073,0.0077,0.0102,0.0271,0.0098,0.0069,0.0076,0.0569,0.0108,0.0088,0.007,0.008,0.008,0.0095,0.0132,0.0168,0.0243,0.0086,0.0122,0.0084,0.0082,0.0073,0.0068,0.007,0.1803,0.0698,0.012,0.0069,0.0235,0.0077,0.0815
"29262",77.766,0.02,0.0059,0.0063,0.0084,0.0264,0.0083,0.0056,0.0061,0.0446,0.0104,0.0075,0.0059,0.0067,0.0068,0.0083,0.0111,0.0143,0.0203,0.0074,0.0098,0.0072,0.0068,0.0061,0.0056,0.0057,0.1803,0.0566,0.009,0.0055,0.0178,0.0071,0.0679
"29263",78.763,0.0188,0.0053,0.0053,0.0072,0.0217,0.0072,0.005,0.0055,0.0371,0.0095,0.0066,0.0055,0.0059,0.006,0.0073,0.0099,0.0127,0.0179,0.0064,0.0086,0.0062,0.0058,0.0054,0.0051,0.0051,0.1441,0.0462,0.0079,0.0049,0.0157,0.0058,0.0602
"29264",79.76,0.0147,0.0049,0.0047,0.0053,0.0171,0.006,0.0044,0.005,0.0281,0.0075,0.0055,0.0049,0.0053,0.0053,0.0062,0.009,0.0118,0.0162,0.0057,0.0079,0.0056,0.0051,0.0049,0.0047,0.0047,0.1065,0.0422,0.0064,0.0044,0.0135,0.0043,0.0459
"29265",80.757,0.0125,0.0036,0.0038,0.0051,0.0145,0.005,0.0032,0.0037,0.0234,0.0057,0.0043,0.0035,0.0038,0.004,0.0048,0.0069,0.0085,0.0113,0.004,0.0056,0.0043,0.0037,0.0034,0.0032,0.0031,0.09,0.0348,0.005,0.0031,0.01,0.0039,0.0444
"29266",81.754,0.0092,0.0033,0.0034,0.0042,0.0113,0.0044,0.0031,0.0035,0.019,0.0049,0.004,0.0033,0.0035,0.0037,0.0042,0.0057,0.0071,0.0102,0.0039,0.0053,0.004,0.0038,0.0033,0.0032,0.0032,0.0791,0.0325,0.0047,0.0031,0.009,0.0032,0.035
"29267",82.751,0.0072,0.0027,0.0028,0.0034,0.0088,0.0034,0.0025,0.0029,0.0163,0.0038,0.0032,0.0027,0.003,0.003,0.0033,0.0046,0.006,0.0084,0.0032,0.0045,0.0035,0.0032,0.0028,0.0027,0.0027,0.0651,0.0267,0.0037,0.0026,0.0082,0.0028,0.0268
