"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"35329",0.997,1019.2625,381.1839,701.0488,1994.9377,1124.7111,873.4485,409.1734,491.6487,785.0298,412.1495,455.6016,343.0179,286.4775,345.5388,356.425,268.2986,211.3288,183.3856,190.9505,114.9785,46.3515,93.9622,231.0954,313.7738,131.6537,34.2999,99.1676,72.4591,239.3237,156.7562,381.5121,436.4116
"35330",1.994,102.4891,37.5251,65.2376,179.0662,93.0567,75.735,40.1285,46.2499,66.3391,46.629,43.4082,37.0916,35.079,37.1796,35.9449,32.8415,26.7395,24.723,23.7202,14.9019,5.8007,12.1737,27.8628,34.1295,16.4842,4.967,7.9595,9.8073,25.9434,18.3007,34.995,40.7985
"35331",2.991,22.5729,11.2685,15.4137,32.1685,18.4855,15.338,12.2619,12.3343,13.2086,10.4789,10.4709,11.7777,11.1998,10.5409,9.249,9.8881,8.4438,7.9127,8.0304,4.9244,1.7413,4.6822,9.928,12.5856,6.6183,1.9751,1.6222,4.2837,9.7541,7.7688,7.7655,12.2479
"35332",3.988,14.1702,7.5353,9.4392,17.4497,10.24,9.126,8.058,8.0456,8.027,6.1468,7.1099,7.9026,6.9138,6.8453,6.0146,5.8985,5.0671,4.8097,4.8784,2.9671,1.0206,2.9991,6.288,8.5399,4.4621,1.3327,0.9821,2.8106,6.5798,5.2755,4.4839,8.6448
"35333",4.985,10.0266,6.2667,6.9236,10.9508,6.6219,6.4487,6.8086,6.5004,5.3232,4.0458,5.3395,6.4609,5.6735,5.4853,4.691,4.7061,4.0362,3.8973,4.015,2.5615,0.9111,2.5068,5.2021,7.5866,3.8558,1.0253,0.6053,2.2602,5.9837,4.5333,2.7313,6.6791
"35334",5.982,8.905,5.6906,5.513,7.485,4.2394,5.0382,6.1231,5.5686,4.2158,3.2704,4.7008,5.9288,5.2332,4.8771,3.987,4.037,3.4063,3.2725,3.6803,2.1935,0.7408,2.4435,4.7802,7.4561,3.8251,0.9791,0.4574,2.145,5.5832,4.169,2.1311,6.3214
"35335",6.979,7.2601,5.3043,4.7183,4.648,2.7242,4.2749,6.5504,6.2532,3.4187,2.8164,4.9099,7.7057,8.0399,6.2138,4.4048,5.268,4.333,4.3895,5.6511,3.0298,0.8172,3.5667,6.868,8.8991,5.2702,1.3213,0.4046,2.7367,6.1544,4.3519,1.9214,5.6862
"35336",7.976,8.8438,6.3338,6.1902,5.4579,2.8762,5.6359,7.8902,8.3853,3.9372,3.0069,6.1692,10.7079,11.751,8.063,5.2928,5.9743,5.392,5.6991,7.9786,4.1681,1.0234,4.7069,9.4791,9.6762,6.953,1.6126,0.4114,3.5956,7.3664,5.5218,2.4074,7.0773
"35337",8.973,12.2925,9.1155,10.4084,7.0735,3.3011,10.8641,13.6517,18.6242,6.8605,4.4414,15.0138,27.6319,33.9716,22.6074,11.216,16.2857,14.4392,14.8164,20.4588,10.9872,2.3957,10.9803,21.7303,17.5102,12.8157,3.5701,0.735,6.0724,10.8144,7.7404,3.2287,9.5672
"35338",9.97,17.0035,11.7409,12.6133,8.6301,3.928,13.3091,16.9731,23.1271,9.0928,5.5948,22.194,37.704,46.4442,34.8705,16.8709,24.9398,20.1964,19.7994,27.5127,13.8635,2.7299,13.3245,29.2499,22.5859,14.0913,4.1967,0.8395,5.8456,12.9635,8.7214,3.3601,12.331
"35339",10.967,8.1269,6.0129,5.7469,4.4312,2.4843,5.4219,6.514,7.1629,3.9627,2.5941,7.4157,9.7808,10.3208,9.2545,5.3602,6.0519,4.8876,5.4764,7.6473,4.4931,1.1328,5.381,7.5829,7.2408,4.3362,1.8828,0.3862,1.9111,5.2696,4.1631,1.4135,5.6771
"35340",11.964,4.1648,2.6629,2.6525,2.5842,1.8465,3.0749,2.8377,3.8105,2.7768,1.8213,4.6372,4.0314,3.9069,4.4178,3.1333,2.8581,2.1971,2.3756,2.6761,1.7083,0.5046,1.9388,2.721,2.9981,1.5997,0.9004,0.2739,0.8039,2.2964,1.8652,0.6527,2.7176
"35341",12.961,2.0473,1.2304,1.3016,1.3643,1.2386,1.2088,1.255,1.3265,1.3745,1.0347,1.4344,1.3025,1.2971,1.3756,1.3936,1.4696,1.1997,1.5296,0.9956,0.8854,0.3727,0.6657,1.0399,1.3274,0.7914,0.566,0.2039,0.517,1.1251,1.0195,0.3782,1.4189
"35342",13.958,1.8707,1.0619,1.1288,1.1052,1.148,0.9281,1.064,0.9921,1.1813,1.0866,1.0543,1.0272,1.0385,1.1004,1.3214,1.5171,1.1629,1.395,0.8423,0.7468,0.3903,0.5097,0.8894,1.0848,0.6847,0.597,0.2875,0.4544,0.9585,0.901,0.3631,1.4103
"35343",14.955,1.9009,1.1605,1.2737,1.3499,1.3768,1.2142,1.2214,1.2299,1.4251,1.2529,1.2875,1.2458,1.154,1.2848,1.467,1.361,1.058,1.3078,0.9385,0.8789,0.4315,0.6612,1.0437,1.2711,0.8209,0.7243,0.3284,0.5306,1.0747,0.9798,0.4223,1.3702
"35344",15.952,1.9432,1.1769,1.1959,1.1569,1.1892,1.0331,1.178,1.0543,1.2146,1.122,1.0167,1.0916,1.016,1.0293,1.2282,1.101,0.8991,1.0836,0.8432,0.7354,0.4249,0.5897,0.9964,1.2246,0.8465,0.6762,0.3769,0.6,1.1275,1.1131,0.478,1.3893
