"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"36353",0.997,331.7951,184.8879,166.869,325.928,596.0676,205.9972,138.0282,201.2457,179.3947,201.415,130.7966,104.1949,95.4634,105.377,163.9896,80.5038,71.3732,150.376,91.5914,116.1597,77.1962,63.4385,86.4538,96.4569,63.6129,86.5478,164.4429,537.337,106.352,75.9723,268.9842,334.0651
"36354",1.994,30.568,25.6525,21.9708,34.3972,37.874,22.6859,19.9528,22.8978,19.6906,25.0114,17.6449,18.0959,18.6716,17.4272,25.2266,13.1699,12.6319,25.2632,16.9987,21.528,15.9202,11.3136,15.7788,17.0009,12.3278,19.6105,16.9249,31.1023,18.6364,21.1796,29.5289,26.9973
"36355",2.991,7.4304,7.8063,7.6154,9.0883,7.0734,7.3817,7.7294,7.8876,5.5221,5.9225,6.3553,7.21,6.9953,6.8984,7.5406,4.8278,4.7992,6.4956,6.815,6.493,3.4179,4.5296,6.6613,7.4269,5.7279,4.3691,3.4832,6.2339,6.7913,6.2322,8.0102,6.4365
"36356",3.988,4.0523,5.0672,4.6358,5.2393,4.1673,4.4794,4.9152,4.5978,3.3887,3.279,3.6272,4.1696,3.908,3.6717,3.5939,2.4703,2.3036,2.9718,3.7689,3.1646,1.4932,2.4724,3.9284,4.775,3.4272,2.4562,1.682,4.226,4.4918,3.8224,4.4025,3.5587
"36357",4.985,2.8494,3.3214,3.1839,3.6544,2.7372,3.0393,3.2863,3.0734,2.3844,1.8282,2.5612,2.8319,2.6245,2.3619,2.289,1.6107,1.5971,1.9322,2.4916,1.8428,0.7457,1.7784,2.6226,3.1873,2.3475,1.335,1.158,2.8353,3.1122,2.5572,2.6204,2.2741
"36358",5.982,2.2046,2.8135,2.5819,2.6911,2.1391,2.3886,2.7998,2.6022,1.834,1.5208,2.1632,2.3942,2.1345,2.1994,2.1734,1.5129,1.4407,1.6123,1.8289,1.3321,0.5279,1.2575,2.0976,2.6592,1.7062,0.8512,0.6514,1.7819,2.5229,1.9943,1.7793,1.8657
"36359",6.979,1.9648,2.698,2.1448,1.9085,1.3956,1.7556,2.5714,2.2651,1.3357,1.0732,1.849,2.3105,2.2283,2.1034,1.7278,1.4565,1.3631,1.4929,1.8993,1.2483,0.4761,1.3688,2.1646,2.6299,1.7537,0.776,0.5134,1.8243,2.5339,2.007,1.2224,1.5758
"36360",7.976,1.6239,2.4769,1.9633,1.6017,1.1772,1.7304,2.3574,2.1391,1.1676,0.888,1.7238,2.1999,2.0715,1.9764,1.5478,1.1418,1.0602,1.2099,1.7338,1.1931,0.4113,1.4186,2.0627,2.3407,1.8423,0.908,0.3642,1.5575,2.3752,1.8034,1.1215,1.4586
"36361",8.973,1.3268,2.2897,1.8557,1.3599,0.907,1.5411,2.1259,2.1752,1.0897,0.8648,1.9529,2.2944,2.2332,2.3192,1.822,1.392,1.3079,1.5444,2.2728,1.9098,0.4726,1.6996,2.2567,2.133,1.7193,1.0093,0.3882,1.2321,2.1393,1.7444,1.0269,1.2734
"36362",9.97,1.3657,1.9272,1.5389,1.1986,0.8077,1.349,1.6294,2.0847,1.1377,0.726,1.6451,1.9408,1.9624,1.9928,1.3514,1.0909,1.0716,1.4343,2.4398,1.5806,0.3991,1.7328,1.8822,1.4255,1.778,0.6986,0.2706,0.9073,1.425,1.4772,0.6938,1.15
