"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"41473",0.997,134.0732,131.1634,47.6875,37.1286,22.4871,25.5793,40.6587,42.5871,16.175,10.5617,167.6863,28.261,32.9233,34.9939,18.9269,50.9911,30.9163,31.121,51.7616,16.2597,19.3126,19.5922,26.8244,32.4972,23.9263,36.3357,14.7819,39.6256,33.9121,41.9197,31.274,82.0617
"41474",1.994,31.047,15.0829,10.5843,9.1045,4.9225,7.9739,10.6985,8.6355,3.6869,2.6081,12.7728,9.002,10.1875,8.0395,4.9216,8.1472,6.2085,7.1686,8.7991,4.5631,1.6328,6.1315,8.5211,9.6514,7.1088,5.739,1.8136,5.945,9.5943,9.6847,5.1635,15.1867
"41475",2.991,10.3498,7.676,5.583,4.0691,1.7045,4.4297,5.7684,4.1769,1.6476,1.0407,4.4063,4.4416,4.7867,3.9064,2.3017,3.4238,2.7898,3.1356,3.6905,1.8411,0.5259,2.8265,4.5551,5.444,3.8508,1.5947,0.517,2.7798,5.7185,5.3613,2.1783,7.1532
"41476",3.988,5.6872,4.8127,3.5091,2.5145,1.0018,3.0663,3.4917,2.4313,0.9736,0.6883,2.7455,2.3473,2.3013,2.0467,1.4609,2.0171,1.6542,1.7913,1.9212,0.9827,0.3114,1.6047,2.3395,2.9779,2.1591,0.7862,0.3051,1.6839,3.4188,3.2316,1.339,4.3122
"41477",4.985,3.549,3.4415,2.5664,1.5799,0.6559,2.0399,2.7183,1.7388,0.7019,0.5445,1.844,1.7626,1.6707,1.3852,0.8523,1.2268,1.1567,1.2005,1.3992,0.675,0.2561,1.1025,1.6545,2.4422,1.5692,0.5415,0.2037,1.2455,2.6128,2.4257,0.8621,3.2509
"41478",5.982,2.8025,3.0153,2.0741,1.1332,0.4929,1.5786,2.3033,1.3712,0.5358,0.4923,1.4852,1.4944,1.4227,1.1162,0.7131,0.9636,0.971,1.0204,1.3352,0.6351,0.2095,1.0617,1.6086,2.1244,1.4544,0.4285,0.164,0.9909,2.3249,2.0911,0.7409,2.6492
"41479",6.979,2.3052,2.9114,1.9915,1.0118,0.3853,1.4352,2.1283,1.2459,0.4191,0.2667,1.1358,1.1897,1.0973,0.8474,0.4663,0.6996,0.6605,0.6977,0.8412,0.4341,0.1704,0.7401,1.2047,1.7331,1.1391,0.3107,0.1137,0.8625,2.0797,1.8822,0.6649,2.0091
"41480",7.976,2.0591,2.4788,1.8369,0.886,0.3115,1.3535,1.7848,1.0696,0.3543,0.292,1.0184,1.1119,1.1421,0.9211,0.5219,0.8152,0.7052,0.7467,0.8548,0.3826,0.1847,0.6776,1.1006,1.4423,0.9781,0.2539,0.107,0.7461,1.7175,1.6117,0.5921,1.7362
"41481",8.973,1.7298,2.0418,1.5425,0.7548,0.2849,1.2108,1.4875,0.9319,0.3431,0.3239,0.886,0.9771,1.0805,0.9723,0.5592,0.8683,0.802,0.8965,0.9027,0.4582,0.2003,0.5808,0.902,1.1448,0.7898,0.2486,0.0945,0.6134,1.3914,1.3443,0.5144,1.4074
"41482",9.97,1.4062,1.6223,1.2851,0.6663,0.2827,1.1643,1.3244,0.9815,0.3769,0.2883,1.0809,0.973,1.0252,0.9535,0.5884,0.8103,0.8212,0.9845,0.8486,0.5502,0.2217,0.5118,0.9083,1.1194,0.8728,0.2139,0.0881,0.5238,1.2279,1.0845,0.3929,1.1605
"41483",10.967,1.6604,1.7174,1.3813,0.808,0.3606,1.1649,1.4128,1.5412,0.4922,0.3876,1.5793,1.4358,1.4447,1.6591,1.0297,1.1854,0.9788,1.4692,1.5335,0.9782,0.2313,0.8272,1.4219,1.2432,1.3723,0.2429,0.0903,0.6485,1.456,1.2276,0.3662,1.3503
"41484",11.964,1.6156,1.4471,1.067,0.7782,0.3687,1.0453,1.1828,1.7418,0.4957,0.3941,1.8083,1.5488,1.2297,2.1763,1.308,1.3057,0.9069,1.3642,1.1746,0.7677,0.2236,0.673,1.0433,0.9504,1.1801,0.2301,0.0728,0.5445,1.2088,1.0814,0.3363,1.3534
"41485",12.961,0.9862,0.8576,0.6882,0.5087,0.2171,0.7608,0.7029,0.7809,0.3227,0.2873,1.0195,0.7875,0.7098,1.0776,0.7669,0.8066,0.6247,0.9033,0.7106,0.426,0.2263,0.4261,0.5937,0.6221,0.5561,0.185,0.06,0.3149,0.6924,0.6482,0.2407,0.7615
