"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"15361",0.997,183.2314,44.4818,48.221,104.0859,34.9313,26.6811,39.1069,24.3127,46.5112,9.7397,14.8908,28.443,25.2512,17.6431,18.7621,16.6891,16.3269,14.39,20.9375,7.7797,5.6172,14.3685,17.1016,21.0653,15.7458,8.4245,9.6152,15.1819,29.1016,42.9142,44.0352,263.6424
"15362",1.994,21.5233,6.5393,7.1276,12.2531,4.5359,4.5882,6.5974,4.9501,5.6493,1.9153,3.8801,6.6125,7.0681,5.292,3.7661,4.5131,3.9764,3.7316,4.9287,1.943,0.8115,2.9609,4.8049,5.5518,3.1492,1.2733,1.3026,2.51,5.7213,6.4691,5.9333,30.4613
"15363",2.991,4.0318,1.8518,2.115,2.8842,1.3233,1.5123,2.252,1.913,1.7183,0.8667,1.5982,2.9128,3.024,2.3513,1.5851,2.3122,2.0839,2.0018,2.1482,1.1159,0.3726,1.2825,2.2803,2.5454,1.4319,0.52,0.3062,1.0701,2.0023,1.8487,1.3352,5.132
"15364",3.988,1.9711,1.2484,1.454,1.4686,0.8208,0.9673,1.653,1.3552,1.065,0.6985,1.0995,2.068,1.9536,1.5827,1.1239,1.4766,1.3858,1.4268,1.4985,0.8147,0.2627,0.8194,1.605,1.6831,1.015,0.3041,0.1943,0.6346,1.3873,1.042,0.6678,2.2555
"15365",4.985,1.0224,0.5884,0.7141,0.8808,0.4863,0.5171,0.7726,0.6257,0.6397,0.4172,0.5445,1.0072,0.9107,0.7397,0.5877,0.7395,0.7269,0.7176,0.6813,0.3826,0.1249,0.4145,0.7414,0.8765,0.4704,0.1836,0.0998,0.3254,0.6227,0.5459,0.3582,1.1144
"15366",5.982,0.802,0.4626,0.5677,0.6456,0.2722,0.4122,0.6129,0.4944,0.3907,0.2705,0.4201,0.7676,0.6546,0.5856,0.483,0.5856,0.5552,0.5887,0.5391,0.3039,0.0947,0.3277,0.5721,0.6493,0.354,0.1327,0.0631,0.2378,0.4757,0.4316,0.2898,0.8502
"15367",6.979,0.5725,0.3922,0.3984,0.4608,0.2291,0.3213,0.5077,0.4513,0.3372,0.3015,0.4056,0.6443,0.5792,0.5369,0.4883,0.5864,0.5138,0.5202,0.4359,0.2622,0.1003,0.3121,0.4894,0.5466,0.3314,0.1383,0.0608,0.2479,0.4448,0.399,0.2406,0.6073
"15368",7.976,0.5691,0.3556,0.4332,0.47,0.2168,0.3529,0.4893,0.4688,0.3518,0.2806,0.4145,0.6565,0.6112,0.5963,0.5298,0.6402,0.5538,0.5979,0.4266,0.2635,0.0907,0.277,0.4604,0.5248,0.2936,0.1444,0.0566,0.2212,0.391,0.3516,0.2147,0.5845
"15369",8.973,0.5626,0.4803,0.4834,0.4782,0.2784,0.4197,0.6398,0.5941,0.4852,0.4046,0.573,1.001,1.0637,1.0637,1.0581,1.4041,1.0797,1.3764,0.6191,0.4372,0.1275,0.3352,0.6505,0.7049,0.3717,0.1965,0.0639,0.2598,0.5128,0.4168,0.2532,0.6077
"15370",9.97,1.0543,1.2208,1.1863,0.9407,0.6185,1.0097,1.7768,1.5657,1.1638,1.1979,1.5549,2.7804,3.3014,3.332,5.0505,6.884,5.1487,7.3507,2.0898,2.0335,0.4251,0.9125,2.0889,2.1447,1.2056,0.488,0.2377,0.7238,1.6297,1.0839,0.6956,1.0047
"15371",10.967,2.4552,3.1954,3.116,1.7315,1.0536,2.7394,5.452,6.4401,3.1221,2.1191,7.3513,13.4085,16.9737,19.4106,13.9761,21.7692,13.9886,14.5731,7.3399,3.488,0.6462,3.0187,8.3499,7.81,4.2537,1.4258,0.7335,2.3445,4.7349,3.2484,2.4271,2.6447
"15372",11.964,1.1469,1.0772,1.1046,0.8471,0.7085,1.0581,1.8159,2.3231,1.3409,0.9876,2.9528,4.7385,6.3779,7.5073,4.6264,8.5959,5.7367,4.8401,2.8468,1.0222,0.2171,1.1589,2.8914,2.571,1.4069,0.6021,0.2589,0.805,1.5021,1.1073,0.8652,1.2925
"15373",12.961,0.6923,0.5019,0.6264,0.6446,0.5683,0.5627,0.7158,0.7649,0.8433,0.6459,0.8852,1.1866,1.3445,1.5334,1.3782,1.8768,1.4407,1.2381,0.778,0.4049,0.1368,0.4315,0.8229,0.8133,0.4725,0.4588,0.1137,0.3224,0.5762,0.5068,0.347,0.6942
"15374",13.958,0.5288,0.3324,0.4401,0.504,0.499,0.4243,0.4144,0.4811,0.7954,0.6321,0.5908,0.6343,0.6808,0.7581,0.94,0.9232,0.7112,0.6663,0.5215,0.3258,0.131,0.3486,0.4964,0.478,0.3186,0.4797,0.0743,0.2285,0.3595,0.347,0.1931,0.5827
"15375",14.955,0.4916,0.3227,0.3844,0.4222,0.4093,0.3523,0.3898,0.3948,0.7426,0.5197,0.5176,0.5505,0.5716,0.6027,0.742,0.6621,0.5313,0.5428,0.5008,0.3153,0.1249,0.3706,0.4774,0.4174,0.325,0.5113,0.0708,0.2276,0.3403,0.4109,0.2109,0.5912
"15376",15.952,0.5404,0.3181,0.3692,0.3929,0.3254,0.3225,0.342,0.3892,0.7386,0.4859,0.536,0.5449,0.5739,0.6299,0.7171,0.5843,0.4566,0.4594,0.5187,0.2941,0.1122,0.4292,0.4864,0.4014,0.317,0.6755,0.0644,0.2103,0.3167,0.3958,0.1958,0.6564
"15377",16.949,0.4755,0.2983,0.3737,0.3565,0.2631,0.3159,0.3463,0.3825,0.6235,0.4354,0.5247,0.5492,0.6005,0.6555,0.6974,0.5988,0.4658,0.4985,0.5949,0.3137,0.1097,0.4738,0.5526,0.4156,0.3535,0.7336,0.0574,0.221,0.321,0.3966,0.1921,0.649
"15378",17.946,0.4535,0.3232,0.3615,0.3381,0.2269,0.3127,0.3713,0.4649,0.6852,0.4048,0.6306,0.6697,0.7211,0.8061,0.6984,0.5665,0.4228,0.4513,0.6747,0.3518,0.1087,0.5381,0.6216,0.4514,0.3811,0.9666,0.0603,0.2355,0.3428,0.4394,0.2066,0.6853
"15379",18.943,0.4771,0.3282,0.3482,0.289,0.2016,0.2632,0.3462,0.4587,0.6664,0.3539,0.6611,0.8091,1.0554,0.9559,0.7039,0.5527,0.4783,0.6251,0.8776,0.4329,0.1163,0.6438,0.7829,0.4818,0.4011,1.2036,0.0517,0.2334,0.3289,0.4485,0.2023,0.7647
"15380",19.94,0.5322,0.3805,0.3881,0.3431,0.247,0.332,0.4311,0.5731,0.7282,0.3509,0.7635,1.0684,1.51,1.2151,0.8179,0.6911,0.5772,0.7728,1.1323,0.4735,0.1039,0.7028,1.0159,0.5975,0.4919,1.6841,0.0563,0.255,0.4033,0.5303,0.226,0.7646
"15381",20.937,0.5815,0.4362,0.4492,0.361,0.2517,0.3929,0.4821,0.6504,0.9267,0.3433,0.8088,1.111,1.4535,1.3424,0.9033,0.9679,0.7842,0.8955,1.0806,0.4587,0.1051,0.5925,0.9426,0.6073,0.4705,1.7864,0.072,0.2815,0.4165,0.6075,0.2848,0.8721
"15382",21.934,0.5459,0.3509,0.3914,0.3536,0.2436,0.3281,0.3991,0.5445,1.1562,0.3199,0.664,0.7715,0.9106,0.9155,0.6503,0.7158,0.5697,0.6031,0.6687,0.3322,0.092,0.4464,0.6415,0.4624,0.3767,1.922,0.0642,0.2387,0.3423,0.5485,0.2282,0.7724
"15383",22.931,0.5102,0.3142,0.3808,0.3132,0.2095,0.3083,0.3344,0.4366,1.1028,0.266,0.4556,0.5365,0.5271,0.5919,0.4637,0.4703,0.3656,0.3989,0.433,0.2457,0.0817,0.3973,0.4018,0.3541,0.3108,1.3668,0.0577,0.2307,0.293,0.5054,0.1764,0.7193
"15384",23.928,0.5051,0.2912,0.3613,0.3226,0.1978,0.2764,0.3253,0.3581,1.167,0.2538,0.3556,0.414,0.3667,0.3831,0.3451,0.3351,0.274,0.3059,0.3249,0.2028,0.0852,0.3893,0.3226,0.3188,0.2625,1.1689,0.0542,0.2156,0.2677,0.4327,0.1741,0.6804
"15385",24.925,0.4676,0.2678,0.3488,0.3079,0.1817,0.2756,0.3087,0.2959,1.2034,0.2524,0.3012,0.348,0.312,0.3262,0.3125,0.2866,0.2292,0.2518,0.2626,0.1685,0.0785,0.305,0.2911,0.3205,0.2673,1.1869,0.0548,0.2027,0.2757,0.4526,0.1708,0.6611
"15386",25.922,0.4181,0.2557,0.2973,0.2697,0.1993,0.2376,0.2729,0.3029,1.2287,0.2316,0.2965,0.3652,0.2887,0.3054,0.2848,0.2623,0.2235,0.227,0.2327,0.136,0.0712,0.249,0.2895,0.3316,0.2832,0.9344,0.0487,0.2041,0.2793,0.3736,0.1412,0.5788
"15387",26.919,0.4388,0.2795,0.3061,0.3053,0.1837,0.2754,0.3168,0.352,1.255,0.2273,0.2954,0.4224,0.3285,0.3095,0.2631,0.2446,0.2148,0.2441,0.2663,0.1645,0.0822,0.2609,0.356,0.4119,0.2937,0.6939,0.0498,0.187,0.3179,0.451,0.126,0.5878
"15388",27.916,0.3716,0.2181,0.271,0.288,0.1753,0.2518,0.2661,0.2883,1.1292,0.2107,0.225,0.3588,0.3013,0.2603,0.2217,0.2295,0.208,0.2395,0.2397,0.1499,0.0708,0.2281,0.3067,0.3382,0.239,0.7107,0.0545,0.1681,0.2528,0.3615,0.1213,0.5098
"15389",28.913,0.4276,0.216,0.2524,0.2916,0.1704,0.2496,0.2181,0.2202,1.0464,0.199,0.2109,0.2822,0.2621,0.2251,0.2153,0.2168,0.1988,0.2307,0.2139,0.1421,0.0765,0.2128,0.2465,0.2673,0.2067,0.8261,0.0547,0.1431,0.2326,0.366,0.1153,0.6058
"15390",29.91,0.4244,0.2081,0.2437,0.3051,0.1578,0.1998,0.194,0.1706,0.9612,0.1956,0.1908,0.2235,0.2269,0.193,0.2264,0.2299,0.2226,0.2477,0.1962,0.149,0.0737,0.1974,0.201,0.2168,0.1811,0.6873,0.0534,0.144,0.1999,0.3689,0.1367,0.6808
"15391",30.907,0.3648,0.1904,0.2193,0.241,0.1423,0.1679,0.1765,0.1516,0.8885,0.1782,0.1701,0.2017,0.2106,0.1896,0.2039,0.2262,0.2008,0.2297,0.2091,0.152,0.0673,0.2394,0.1967,0.1941,0.1874,0.6972,0.052,0.1447,0.1937,0.3389,0.126,0.5344
"15392",31.904,0.3844,0.1988,0.2305,0.2582,0.1677,0.1859,0.1739,0.1574,0.8444,0.1747,0.1653,0.1979,0.1874,0.1866,0.1817,0.1919,0.1783,0.2013,0.1798,0.1255,0.0626,0.2086,0.1693,0.1753,0.1624,0.7615,0.0595,0.139,0.1859,0.3995,0.1262,0.6958
"15393",32.901,0.3752,0.1782,0.2239,0.2487,0.1524,0.1672,0.1515,0.1339,0.818,0.1555,0.1328,0.1605,0.1593,0.1506,0.1665,0.1733,0.1618,0.1774,0.1518,0.1163,0.0585,0.2311,0.1481,0.1504,0.154,0.7636,0.0524,0.125,0.176,0.4145,0.1091,0.5775
"15394",33.898,0.3359,0.1753,0.22,0.2251,0.1374,0.1709,0.1625,0.1418,0.6811,0.1559,0.1339,0.1669,0.1471,0.1406,0.1513,0.1597,0.1488,0.1611,0.1406,0.1157,0.0655,0.2286,0.1419,0.1632,0.1297,0.8944,0.0551,0.1224,0.1687,0.3905,0.1103,0.5202
"15395",34.895,0.3596,0.1579,0.196,0.2416,0.1413,0.1698,0.1481,0.1365,0.5699,0.1657,0.1255,0.1651,0.1463,0.1368,0.1487,0.1568,0.151,0.164,0.1491,0.1107,0.0654,0.2521,0.1459,0.1568,0.1555,0.9243,0.0533,0.1344,0.162,0.3571,0.1061,0.529
"15396",35.892,0.3002,0.1403,0.1852,0.2191,0.1518,0.1518,0.1329,0.1276,0.6226,0.1824,0.1357,0.1507,0.1531,0.1376,0.1591,0.1715,0.1702,0.1832,0.165,0.1268,0.0661,0.2685,0.148,0.1481,0.1533,0.9687,0.0521,0.133,0.1573,0.3265,0.0972,0.4603
"15397",36.889,0.3151,0.1396,0.1968,0.2189,0.1519,0.1651,0.1256,0.1255,0.5858,0.1815,0.1236,0.136,0.1399,0.123,0.1512,0.162,0.1577,0.1727,0.1456,0.1186,0.0596,0.2591,0.136,0.1289,0.1599,1.0168,0.0433,0.1335,0.1385,0.319,0.0833,0.5055
"15398",37.886,0.3483,0.1675,0.2238,0.2553,0.154,0.1692,0.1472,0.13,0.6087,0.1759,0.1287,0.1391,0.1438,0.1253,0.1464,0.1545,0.1511,0.1731,0.1644,0.1323,0.0652,0.3904,0.1489,0.1469,0.168,1.2132,0.0556,0.1406,0.164,0.4351,0.1039,0.5846
"15399",38.883,0.3645,0.1786,0.231,0.2401,0.1465,0.1834,0.1584,0.1425,0.6331,0.1809,0.1272,0.1562,0.1548,0.1337,0.1507,0.1493,0.1542,0.1782,0.1832,0.1331,0.0626,0.4185,0.1657,0.158,0.1825,1.3356,0.0472,0.1515,0.1864,0.4231,0.1089,0.6099
"15400",39.88,0.3567,0.1693,0.1963,0.2065,0.1437,0.155,0.1493,0.1306,0.8401,0.1868,0.1378,0.1563,0.1455,0.1306,0.1458,0.1403,0.1456,0.1693,0.1618,0.1254,0.0626,0.3226,0.1559,0.1563,0.1835,1.3825,0.0474,0.1634,0.1923,0.4297,0.1215,0.5023
"15401",40.877,0.3259,0.1488,0.1952,0.2135,0.1421,0.1709,0.1375,0.1304,0.6973,0.1652,0.1251,0.1406,0.1283,0.1217,0.1469,0.1479,0.1383,0.1522,0.1466,0.1158,0.0569,0.3559,0.1386,0.1377,0.1826,1.2798,0.0446,0.1305,0.1504,0.3652,0.1073,0.5288
"15402",41.874,0.3292,0.1467,0.1928,0.2127,0.1358,0.1548,0.1278,0.1187,0.7162,0.1534,0.1228,0.1284,0.1183,0.1148,0.1284,0.1426,0.1477,0.1654,0.1519,0.1245,0.0591,0.3364,0.1399,0.1281,0.1816,1.1433,0.0494,0.1552,0.1516,0.3644,0.1077,0.4506
"15403",42.871,0.3389,0.1502,0.1776,0.1947,0.1408,0.1471,0.1254,0.12,0.7338,0.1616,0.1328,0.1288,0.1279,0.1255,0.1433,0.1533,0.154,0.1764,0.1567,0.1351,0.0664,0.3681,0.1407,0.1383,0.175,1.3194,0.0501,0.1566,0.1653,0.385,0.1077,0.5229
"15404",43.868,0.3492,0.1347,0.1539,0.1898,0.1137,0.1373,0.1145,0.1026,0.7196,0.143,0.119,0.1137,0.111,0.1003,0.1085,0.126,0.127,0.145,0.1512,0.1252,0.0591,0.3798,0.1335,0.1215,0.1678,1.041,0.0418,0.1503,0.147,0.3673,0.0948,0.5216
"15405",44.865,0.3462,0.1414,0.1534,0.1937,0.1334,0.1512,0.1199,0.1139,0.6759,0.1531,0.1281,0.1245,0.1174,0.1045,0.1183,0.1306,0.1372,0.1501,0.1503,0.1221,0.0605,0.3101,0.1322,0.1198,0.1599,1.0999,0.0444,0.1292,0.1405,0.3805,0.1041,0.568
"15406",45.862,0.3602,0.1733,0.2017,0.2246,0.1376,0.1784,0.1426,0.1302,0.7972,0.1643,0.1269,0.1396,0.1346,0.1164,0.1279,0.1328,0.127,0.1409,0.1398,0.1079,0.0583,0.3007,0.1443,0.1431,0.172,1.1331,0.0523,0.1248,0.1707,0.4212,0.0974,0.5815
"15407",46.859,0.3717,0.1643,0.1751,0.2153,0.1365,0.1467,0.1295,0.1149,0.8062,0.162,0.1264,0.1287,0.1287,0.1114,0.1244,0.1271,0.1198,0.1351,0.151,0.1154,0.0636,0.3499,0.1417,0.1385,0.1755,1.0552,0.0434,0.1244,0.1688,0.361,0.0911,0.5269
"15408",47.856,0.3285,0.1615,0.1739,0.2058,0.1316,0.1494,0.1294,0.1186,0.7557,0.1788,0.121,0.1299,0.1266,0.1143,0.1359,0.1372,0.1311,0.1441,0.1616,0.1176,0.0601,0.4123,0.1489,0.1398,0.1825,1.1358,0.0516,0.1417,0.1655,0.366,0.0986,0.4955
"15409",48.853,0.3383,0.1582,0.1933,0.2148,0.1132,0.1668,0.1325,0.1185,0.6937,0.1334,0.1083,0.1219,0.118,0.1022,0.1105,0.1239,0.1222,0.1368,0.1395,0.1122,0.0539,0.3401,0.1315,0.1325,0.1529,1.0648,0.0443,0.1222,0.1546,0.3622,0.0869,0.5076
"15410",49.85,0.3313,0.1399,0.1712,0.2063,0.1171,0.1425,0.1168,0.0968,0.7469,0.1265,0.0986,0.1007,0.0971,0.0836,0.1066,0.1076,0.1067,0.108,0.1158,0.0973,0.0537,0.3062,0.1141,0.1138,0.1521,1.1194,0.041,0.1296,0.1405,0.33,0.0862,0.491
"15411",50.847,0.2837,0.1494,0.1639,0.1829,0.1336,0.1521,0.1283,0.1174,0.7134,0.1406,0.1239,0.1207,0.1218,0.11,0.1323,0.1502,0.1438,0.1544,0.1465,0.1235,0.0683,0.3331,0.1342,0.1283,0.1561,1.0922,0.0524,0.1392,0.1559,0.3297,0.1,0.4526
"15412",51.844,0.2525,0.1302,0.1535,0.1574,0.1186,0.1244,0.1086,0.0937,0.6798,0.1357,0.1192,0.1078,0.1035,0.0971,0.1169,0.1299,0.1366,0.1522,0.1336,0.1167,0.0608,0.3254,0.116,0.1126,0.134,1.0592,0.0435,0.1267,0.1309,0.3415,0.0888,0.4334
"15413",52.841,0.2908,0.1442,0.1665,0.1853,0.1257,0.1482,0.1239,0.113,0.6694,0.1305,0.1195,0.1212,0.1097,0.1006,0.123,0.1308,0.1285,0.1413,0.1421,0.1117,0.0556,0.2952,0.1307,0.1262,0.156,0.873,0.0445,0.1259,0.1519,0.3459,0.0945,0.455
"15414",53.838,0.2841,0.1144,0.1567,0.1714,0.1056,0.1334,0.097,0.0915,0.5688,0.1128,0.0946,0.0928,0.0906,0.0799,0.0937,0.1125,0.1088,0.125,0.1233,0.108,0.0561,0.3469,0.1015,0.0989,0.12,0.8484,0.0399,0.1289,0.1198,0.3091,0.0813,0.4468
"15415",54.835,0.2931,0.1262,0.1474,0.1741,0.0984,0.1373,0.1067,0.0977,0.626,0.0948,0.0819,0.0926,0.0912,0.0754,0.0781,0.0921,0.0959,0.1115,0.1073,0.0918,0.0479,0.2627,0.1051,0.1075,0.1296,0.7978,0.0341,0.1258,0.1418,0.3449,0.077,0.4788
"15416",55.832,0.2721,0.1204,0.1504,0.1592,0.1098,0.1263,0.1058,0.0939,0.6093,0.1047,0.088,0.097,0.0976,0.0822,0.0883,0.1024,0.1009,0.121,0.1259,0.1087,0.0592,0.3246,0.1093,0.1067,0.1274,0.7653,0.0369,0.1062,0.1234,0.3103,0.0757,0.4466
"15417",56.829,0.249,0.1211,0.1415,0.1701,0.0935,0.1222,0.0984,0.0927,0.5545,0.1056,0.0933,0.0969,0.095,0.0886,0.0904,0.1102,0.1077,0.1233,0.1173,0.1032,0.0473,0.2889,0.105,0.1023,0.1213,0.6767,0.0353,0.1047,0.1218,0.2797,0.0651,0.3974
"15418",57.826,0.2203,0.0999,0.1325,0.1443,0.0927,0.1154,0.0859,0.0763,0.5047,0.091,0.0768,0.0836,0.0843,0.0763,0.082,0.0972,0.0961,0.1061,0.1061,0.0886,0.0394,0.24,0.0923,0.0876,0.1122,0.7324,0.0333,0.0994,0.1012,0.243,0.071,0.3093
"15419",58.823,0.1456,0.0653,0.0833,0.1015,0.0695,0.085,0.0585,0.0553,0.4079,0.0739,0.0632,0.0532,0.0559,0.0543,0.0654,0.0712,0.071,0.0821,0.0715,0.0637,0.0341,0.182,0.0604,0.056,0.0783,0.5931,0.0237,0.073,0.0723,0.2157,0.0536,0.2281
"15420",59.82,0.0468,0.0231,0.027,0.0312,0.0235,0.0247,0.0201,0.0179,0.1303,0.025,0.0172,0.0184,0.0189,0.0157,0.0181,0.0202,0.0213,0.0252,0.0242,0.0204,0.0106,0.0658,0.0218,0.0197,0.0241,0.2081,0.0078,0.0227,0.0248,0.0543,0.0166,0.0683
"15421",60.817,0.0033,0.0016,0.0021,0.0024,0.0019,0.0021,0.0015,0.0014,0.0091,0.0019,0.0015,0.0014,0.0014,0.0013,0.0016,0.0017,0.0017,0.0018,0.0018,0.0015,8e-04,0.0045,0.0015,0.0014,0.002,0.0138,6e-04,0.0018,0.0018,0.0047,0.0013,0.005
"15422",61.814,7e-04,3e-04,4e-04,5e-04,3e-04,4e-04,3e-04,3e-04,0.0018,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,4e-04,4e-04,3e-04,1e-04,9e-04,3e-04,3e-04,4e-04,0.0027,1e-04,3e-04,4e-04,9e-04,2e-04,0.0011
"15423",62.811,8e-04,3e-04,4e-04,5e-04,3e-04,4e-04,3e-04,3e-04,0.0016,3e-04,3e-04,3e-04,3e-04,2e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,1e-04,9e-04,3e-04,3e-04,4e-04,0.0022,1e-04,3e-04,4e-04,8e-04,2e-04,0.0011
"15424",63.808,0.0041,0.0017,0.0021,0.0023,0.0014,0.0018,0.0013,0.0012,0.0082,0.0013,0.0012,0.0012,0.0013,0.0011,0.0011,0.0013,0.0013,0.0015,0.0018,0.0014,6e-04,0.0052,0.0016,0.0014,0.002,0.0102,4e-04,0.0014,0.0018,0.004,9e-04,0.0054
"15425",64.805,0.0472,0.0198,0.0236,0.0271,0.0178,0.0195,0.0163,0.0148,0.098,0.0166,0.0169,0.0155,0.0145,0.0138,0.0153,0.0164,0.0157,0.0184,0.0203,0.0168,0.0079,0.0547,0.0175,0.0172,0.0217,0.1204,0.0055,0.0167,0.021,0.0501,0.0102,0.0602
"15426",65.802,0.1181,0.0484,0.0577,0.0688,0.0434,0.0491,0.0384,0.034,0.2431,0.0435,0.0383,0.0353,0.0379,0.0334,0.0373,0.0433,0.0431,0.0479,0.0501,0.0419,0.0178,0.1385,0.0437,0.0402,0.0525,0.287,0.0127,0.0427,0.0493,0.1281,0.0254,0.1602
"15427",66.799,0.1299,0.0516,0.0567,0.0707,0.0418,0.0515,0.0428,0.0355,0.2881,0.0505,0.0395,0.0397,0.0379,0.0331,0.0391,0.0416,0.0416,0.0463,0.0534,0.0402,0.0182,0.1645,0.0471,0.0434,0.0654,0.3529,0.0159,0.0512,0.0531,0.1355,0.0289,0.1618
"15428",67.796,0.0963,0.0454,0.0505,0.0604,0.0401,0.0432,0.0379,0.0313,0.2447,0.0445,0.0364,0.0329,0.0336,0.0302,0.0382,0.0406,0.0396,0.044,0.0493,0.039,0.0198,0.1368,0.0412,0.0373,0.0579,0.3248,0.0138,0.05,0.049,0.1012,0.0283,0.1294
"15429",68.793,0.0823,0.037,0.04,0.0473,0.0371,0.0347,0.0295,0.0257,0.242,0.0399,0.0282,0.0264,0.0294,0.0251,0.0319,0.0342,0.0341,0.0405,0.0415,0.0356,0.0187,0.1132,0.0355,0.0321,0.0528,0.2751,0.0113,0.0462,0.0436,0.0992,0.0214,0.1153
"15430",69.79,0.0744,0.0313,0.0366,0.0435,0.0306,0.0351,0.0262,0.0241,0.1855,0.0413,0.0273,0.0236,0.0252,0.0224,0.0289,0.0307,0.0301,0.0335,0.0353,0.0292,0.0149,0.1042,0.0293,0.027,0.0353,0.2532,0.0107,0.0345,0.0334,0.0962,0.0225,0.1025
"15431",70.787,0.0726,0.0288,0.0372,0.04,0.0268,0.0314,0.0241,0.0218,0.1651,0.0331,0.0212,0.0221,0.0225,0.0189,0.0224,0.0263,0.0266,0.0309,0.0367,0.0281,0.0117,0.1158,0.0284,0.0249,0.0341,0.2714,0.0095,0.0322,0.031,0.0957,0.0173,0.0907
"15432",71.784,0.0656,0.0266,0.0289,0.0398,0.024,0.0275,0.0217,0.0195,0.1535,0.025,0.022,0.02,0.0219,0.0191,0.0221,0.0278,0.0291,0.0338,0.0347,0.0279,0.0102,0.1049,0.0269,0.0232,0.0322,0.2266,0.0087,0.0272,0.0281,0.0802,0.0178,0.0968
"15433",72.781,0.0581,0.0242,0.0271,0.0332,0.019,0.0217,0.0191,0.0162,0.133,0.0226,0.018,0.0171,0.0184,0.0153,0.0189,0.0213,0.0215,0.025,0.0252,0.0216,0.0112,0.0773,0.0213,0.02,0.0291,0.1834,0.0062,0.0247,0.0246,0.0582,0.015,0.0743
"15434",73.778,0.0454,0.0192,0.02,0.0274,0.0189,0.0199,0.0155,0.0143,0.1162,0.02,0.015,0.0142,0.0162,0.0129,0.0163,0.0187,0.0199,0.0234,0.0283,0.0242,0.009,0.0896,0.0213,0.0175,0.0301,0.1503,0.0059,0.0252,0.0226,0.0497,0.0136,0.0625
"15435",74.775,0.0383,0.0176,0.0202,0.0235,0.0162,0.0174,0.0139,0.0123,0.0864,0.0171,0.0116,0.0124,0.0131,0.0109,0.012,0.0157,0.0162,0.0183,0.0206,0.0174,0.0076,0.0644,0.0166,0.0145,0.0242,0.1144,0.0047,0.0218,0.0191,0.0452,0.0116,0.0581
"15436",75.772,0.0348,0.0144,0.0175,0.0205,0.0137,0.016,0.0116,0.0106,0.0741,0.0153,0.0114,0.0105,0.0116,0.0099,0.0118,0.0143,0.0146,0.0176,0.0189,0.0152,0.0063,0.0555,0.0141,0.0122,0.0191,0.1115,0.0051,0.0158,0.0158,0.0462,0.01,0.0483
"15437",76.769,0.0293,0.0132,0.0147,0.017,0.0114,0.0124,0.0104,0.009,0.0687,0.0125,0.01,0.0088,0.0097,0.0081,0.0098,0.012,0.0117,0.014,0.0162,0.0144,0.0055,0.0505,0.0124,0.0107,0.0175,0.094,0.004,0.0147,0.014,0.0334,0.0079,0.0414
"15438",77.766,0.0277,0.0109,0.0128,0.0155,0.0103,0.0117,0.009,0.0086,0.0596,0.0123,0.008,0.0077,0.008,0.007,0.0082,0.0091,0.0089,0.0108,0.0127,0.0108,0.0048,0.0381,0.0104,0.0091,0.014,0.0857,0.0039,0.0121,0.0124,0.0289,0.0067,0.0328
"15439",78.763,0.0261,0.0095,0.0107,0.013,0.0079,0.01,0.0074,0.0066,0.051,0.0092,0.0065,0.0061,0.0065,0.0052,0.0062,0.0068,0.0068,0.0083,0.0098,0.0084,0.0043,0.0349,0.0083,0.0076,0.011,0.0675,0.0029,0.0096,0.0104,0.0278,0.0059,0.0279
"15440",79.76,0.0208,0.0086,0.0094,0.012,0.007,0.0085,0.0065,0.0057,0.0454,0.0091,0.0064,0.006,0.0063,0.0054,0.0067,0.0074,0.007,0.0082,0.0098,0.0082,0.0036,0.028,0.008,0.007,0.0112,0.0628,0.0024,0.0099,0.0092,0.0208,0.0047,0.0261
"15441",80.757,0.0177,0.0073,0.0081,0.008,0.0061,0.0079,0.0059,0.0054,0.039,0.0072,0.005,0.0049,0.0052,0.0043,0.0051,0.0057,0.0054,0.0061,0.0086,0.0065,0.0028,0.0266,0.0068,0.0058,0.0095,0.0536,0.0023,0.0079,0.0074,0.0164,0.0045,0.0226
"15442",81.754,0.0136,0.006,0.0068,0.008,0.0058,0.0065,0.0051,0.0047,0.032,0.0066,0.0048,0.0047,0.0048,0.0041,0.0046,0.005,0.005,0.0059,0.0077,0.006,0.0025,0.0231,0.0063,0.0053,0.0086,0.0504,0.0019,0.0058,0.0066,0.0154,0.004,0.0147
