"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"9217",0.997,54.6078,51.6554,27.5215,34.7543,24.5025,25.7751,53.9057,23.0281,99.123,22.6382,42.6155,29.1456,27.9174,55.7527,28.1307,17.6989,20.2955,25.8157,21.6413,23.3127,3.6159,11.1632,34.8421,87.2622,14.4181,33.0665,7.9068,16.3574,21.5284,19.547,17.1895,17.7178
"9218",1.994,7.8292,6.4521,5.1235,6.1016,4.5329,3.7289,7.0945,4.3819,4.8989,2.1488,4.9944,8.5479,5.836,6.023,2.5524,2.5641,2.8164,4.3159,5.1155,5.0469,0.8684,2.8968,6.3423,11.3128,3.3537,2.7145,0.8472,6.8649,4.8202,4.3159,4.017,3.3046
"9219",2.991,1.9534,1.9837,1.9244,2.0941,1.8628,1.3602,2.5093,1.6061,1.4466,0.8408,1.8343,3.257,2.2833,2.0355,1.1165,1.1641,1.0332,1.6677,2.2252,2.0306,0.2511,1.4134,2.5117,4.0291,1.597,0.5748,0.2669,1.4443,2.078,1.442,1.2802,0.9958
"9220",3.988,1.2184,1.3324,1.1842,2.3543,2.8166,1.321,1.8051,1.1716,1.8046,0.8273,1.2003,2.9547,2.2542,1.7588,0.9374,1.0775,1.0937,1.7536,2.3036,2.2027,0.244,1.4713,2.2504,3.2614,1.3846,0.5228,0.2148,0.8989,1.5483,0.9671,0.6748,0.5782
"9221",4.985,0.8189,1.0209,0.9361,1.2332,1.3891,0.863,1.4102,0.9885,1.126,0.7567,1.0616,2.043,1.8048,1.5104,0.7811,0.7315,0.7392,1.269,1.8592,1.5114,0.1794,1.1921,1.8133,2.1211,1.2023,0.3771,0.1434,0.6139,1.2713,0.829,0.4395,0.426
"9222",5.982,0.5544,0.7944,0.6714,0.6424,0.6655,0.5859,1.0545,0.7865,0.6959,0.5481,0.8707,1.638,1.3378,1.2385,0.7444,0.5143,0.4659,0.9026,1.5245,1.4217,0.1627,0.9475,1.3119,1.3922,0.8566,0.2865,0.1078,0.4462,0.8986,0.5637,0.3104,0.3212
"9223",6.979,0.6744,1.1539,0.9603,0.7296,0.7871,0.7207,1.4478,1.0277,0.95,0.7689,1.1541,2.0021,1.6723,1.5299,1.0637,0.642,0.5385,1.0951,1.849,2.0738,0.2601,1.2729,1.611,1.6423,1.1471,0.4152,0.1372,0.5779,1.2941,0.862,0.3843,0.4609
"9224",7.976,1.5717,2.8026,2.2493,1.3525,1.4166,1.601,3.4112,2.9499,1.8905,1.4018,3.0791,4.8076,4.3844,4.1571,2.4415,1.2742,0.9236,2.396,4.5359,5.6607,0.6181,3.1595,3.7194,3.856,2.5233,0.8227,0.2365,0.9918,2.8739,1.8949,0.6754,1.0318
"9225",8.973,3.6615,6.1695,4.9063,4.0567,4.9175,4.4632,7.3791,7.4942,6.513,4.7166,8.9879,12.4141,12.5493,12.611,7.7668,3.5213,1.8806,7.3339,14.8937,18.9302,2.1441,9.3265,9.7177,8.0559,6.449,2.3715,0.6138,2.1918,6.0094,4.3324,1.6267,2.8601
"9226",9.97,2.6628,4.4368,3.8308,3.4791,3.8213,3.9287,5.2381,6.553,4.8963,3.4106,7.2593,9.6093,11.8937,11.6333,5.9719,3.8316,1.8472,9.7796,14.0411,11.1471,0.9789,7.5227,9.629,6.3454,6.6816,1.8044,0.5077,2.3362,4.9842,3.2787,1.3374,2.0876
