"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"13825",0.997,30.1277,28.4836,21.5588,20.896,33.7582,18.178,26.4288,17.9047,20.4373,25.4098,14.8227,31.2281,39.9723,17.1616,10.8268,18.6423,18.8013,18.8313,58.0804,11.8831,13.3847,30.8032,29.217,39.3866,24.2052,6.3507,13.9878,15.337,74.7557,19.501,13.8585,36.3623
"13826",1.994,5.2363,8.5609,7.5768,6.61,10.0695,6.5567,8.824,7.0689,6.8212,5.0557,5.8282,8.6084,9.5804,6.9112,4.9553,5.6865,5.6938,5.699,7.6017,3.8394,1.7173,4.5412,8.7134,10.1652,6.081,1.7602,2.2741,3.3865,12.7336,6.0432,3.364,4.912
"13827",2.991,2.5658,4.4544,3.9469,3.6628,4.8136,3.5288,4.5975,3.7009,3.231,2.3527,3.146,4.3924,4.4643,3.7135,2.8604,3.0166,3.0007,3.0074,3.6666,2.3321,0.7595,2.4547,4.2564,5.0206,3.0697,0.9963,0.9366,1.6599,5.2011,3.0783,1.6298,2.0305
"13828",3.988,1.9815,3.2258,3.0565,2.9571,4.0879,2.7617,3.3926,2.802,2.6134,1.5752,2.3118,3.4199,3.512,2.8791,1.951,2.2127,2.2212,2.2027,2.79,1.7381,0.5055,1.7492,3.2173,3.6106,2.2333,0.6865,0.6249,1.1438,3.6044,2.1217,0.9162,1.5482
"13829",4.985,1.2525,1.9088,1.9286,1.7052,1.8274,1.8135,2.2163,1.9982,1.6633,1.064,1.6344,2.1158,1.9628,1.8044,1.3019,1.3293,1.3492,1.3301,1.518,0.8639,0.2632,1.0151,1.8254,2.2766,1.4026,0.4432,0.3368,0.7327,2.0717,1.1868,0.593,0.8708
"13830",5.982,1.1063,1.8209,1.6355,1.3254,1.3115,1.3869,1.8506,1.4971,1.2032,0.7509,1.1476,1.5265,1.4661,1.3237,0.9166,1.1317,1.1431,1.1318,1.1886,0.6679,0.1973,0.7419,1.3533,1.7195,0.9799,0.3386,0.2751,0.598,1.6385,1.1147,0.5973,0.7938
"13831",6.979,1.4244,2.1854,2.0681,1.9066,2.2488,1.7863,2.195,1.8579,1.5596,0.9607,1.4411,1.895,1.8328,1.7345,1.1722,1.6032,1.6133,1.6,1.5151,0.9582,0.2718,0.93,1.5986,1.9419,1.1215,0.3672,0.3013,0.6477,1.7188,1.2614,0.6735,0.9376
"13832",7.976,2.0446,3.0229,3.0345,3.1971,4.0088,2.9398,3.3213,3.0898,2.7297,1.8303,2.5269,3.2475,2.9206,2.967,2.2365,2.3341,2.3316,2.3196,2.5053,1.7096,0.4454,1.6717,2.6751,3.1315,1.9742,0.6353,0.6408,1.2142,2.7909,2.1031,1.4228,1.4141
"13833",8.973,2.4023,3.6557,3.5867,4.064,5.202,3.6575,3.9128,3.4738,3.5873,2.564,2.8645,3.7516,3.6076,3.2628,2.7037,2.5932,2.6364,2.5981,2.9303,1.8551,0.5981,1.9774,3.4193,3.9457,2.5087,0.9836,0.9631,1.5266,3.6812,2.5117,1.5757,1.7153
"13834",9.97,2.6721,3.9506,3.7487,4.0537,5.7135,3.9631,4.1222,3.8445,4.7604,3.3391,3.5755,4.0178,3.7317,3.7759,3.1711,2.5647,2.5692,2.5134,2.8483,1.7574,0.5899,1.8433,3.4805,4.2373,2.4563,0.986,0.9941,1.5061,3.9008,2.7329,1.458,1.9839
