"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"8193",0.997,51.0378,29.3937,28.4068,34.1469,45.5455,45.4654,53.289,23.03,28.0794,75.744,20.1956,49.639,21.1394,21.9077,19.5401,19.3054,19.5247,15.7045,18.2942,15.2996,9.0539,16.68,28.8031,21.8449,16.7294,10.9712,54.2428,15.1579,21.0678,29.8262,19.3393,39.0248
"8194",1.994,6.0491,7.5137,5.374,7.4811,7.3318,6.3668,8.2284,4.7909,4.8849,13.9441,5.1682,7.3398,4.8706,5.7204,4.1614,4.5646,6.3029,3.6188,4.5748,3.2642,1.3891,3.9957,5.4898,6.0102,4.1015,1.9256,5.8441,3.1868,5.7404,4.6088,2.7585,3.4399
"8195",2.991,2.2968,3.1012,2.4444,2.5378,2.5486,2.3075,3.789,2.2198,1.5784,3.1157,1.9545,3.0407,2.2158,2.4187,1.3404,1.5655,1.6702,1.3815,2.1087,1.4368,0.492,1.775,2.3867,2.7818,2.0826,0.7486,1.6271,1.5065,2.9186,2.1802,1.1968,1.3505
"8196",3.988,1.2538,2.21,1.5592,1.6386,2.7157,1.4844,2.6373,1.6563,1.5665,2.5075,1.5741,2.1704,1.6532,1.991,1.2858,1.331,1.1702,1.0503,1.4433,1.0434,0.3358,1.16,1.6605,1.9945,1.4133,0.5205,0.8549,1.0798,2.1075,1.5002,0.9525,0.7832
"8197",4.985,1.0411,2.0656,1.3786,1.1428,1.8613,1.1439,2.1594,1.394,1.1725,1.5377,1.1433,1.8422,1.3341,1.583,0.9598,1.0514,0.935,0.797,1.1221,0.7865,0.2738,0.9714,1.4017,1.7995,1.2596,0.4354,0.4558,1.0031,1.9831,1.466,0.7712,0.7465
"8198",5.982,0.8384,1.3545,1.0421,0.8892,1.0356,0.8364,1.5071,0.9425,0.7347,1.1993,0.8479,1.09,0.9008,1.0566,0.8345,0.7971,0.7085,0.6516,0.8578,0.6286,0.1964,0.707,0.9553,1.1141,0.8705,0.3031,0.3332,0.6298,1.1971,0.9024,0.4484,0.5269
"8199",6.979,0.6556,1.1197,0.8525,0.7611,0.8169,0.7302,1.1237,0.7724,0.5975,1.0584,0.6129,0.8682,0.754,0.7542,0.6671,0.7263,0.6628,0.6233,0.7226,0.5926,0.1789,0.5972,0.8612,0.9532,0.7942,0.2841,0.2673,0.6232,1.0835,0.8832,0.5268,0.4808
"8200",7.976,0.8658,1.4805,1.1839,0.9519,1.0066,1.0358,1.61,1.3129,0.9323,1.6403,1.1941,1.3623,1.1109,1.3692,1.5642,1.2249,0.9187,0.8575,1.0014,0.9967,0.3211,0.8654,1.1829,1.4171,1.1163,0.4487,0.3824,0.8449,1.4294,1.1554,0.6772,0.6573
"8201",8.973,1.3437,2.3121,1.7445,1.3876,2.0624,1.4497,2.5694,2.1032,1.6513,2.8959,2.3058,2.3481,2.1556,2.8946,4.4029,2.8779,1.7295,1.9329,2.2499,3.195,0.7243,1.7788,2.3678,2.537,2.1527,0.7451,0.5405,1.4832,2.5217,1.8984,1.1891,1.1363
"8202",9.97,1.8975,2.7846,2.0257,1.3201,2.1752,1.4544,2.8798,2.2205,2.1041,4.9008,3.9248,2.6317,2.7627,5.07,10.8773,5.9634,2.9433,5.5703,4.3385,13.6348,2.2583,3.0521,2.845,2.8711,2.6143,0.7805,0.6456,1.6759,3.0121,2.3781,1.4632,2.0242
"8203",10.967,1.3843,1.7182,1.3237,0.895,1.602,1.0173,1.7803,1.61,1.8575,3.8434,3.0703,1.9829,2.2612,3.9623,7.549,4.4086,2.2318,4.0153,3.41,9.5326,1.5261,2.3441,1.9814,1.7697,1.6236,0.5226,0.4122,1.0056,1.7076,1.4127,0.8511,1.3712
"8204",11.964,0.6291,1.0351,0.7211,0.6661,1.5143,0.67,1.0281,0.9967,1.5925,2.3245,1.4445,1.4403,1.8966,2.1109,2.6058,2.3182,1.4795,1.5982,2.0856,2.6085,0.5223,1.2318,1.4898,1.1647,1.1478,0.3672,0.2731,0.7076,1.0976,0.8971,0.5711,0.6466
"8205",12.961,0.5507,0.7289,0.5748,0.5333,1.083,0.5599,0.7723,0.8072,1.0816,1.6981,1.1402,1.2452,2.1537,1.9335,1.7522,2.6426,1.8911,1.557,1.9969,1.3318,0.2715,0.9314,1.2665,0.8297,0.8232,0.3014,0.2342,0.5012,0.7291,0.6144,0.3964,0.4904
"8206",13.958,0.5053,0.5955,0.5337,0.5276,0.8085,0.518,0.6935,0.7226,0.728,1.239,0.9334,1.0254,1.5345,1.4453,1.192,2.1281,1.7075,1.2126,1.3836,0.7915,0.1697,0.7723,1.0277,0.7476,0.7704,0.2439,0.2145,0.4379,0.6211,0.497,0.3255,0.4328
"8207",14.955,0.4903,0.5804,0.5158,0.4755,0.6209,0.5369,0.6672,0.7183,0.5307,0.8469,0.814,0.7244,0.7838,0.9944,0.8639,1.1264,0.8727,0.6316,0.7693,0.5306,0.1331,0.5545,0.6708,0.5873,0.616,0.1747,0.1772,0.3404,0.5422,0.4288,0.2728,0.4294
"8208",15.952,0.5167,0.6315,0.6213,0.5623,0.5338,0.6421,0.76,0.8826,0.4644,0.6259,0.8731,0.808,0.7897,1.0204,0.7413,0.8251,0.6994,0.6065,0.8567,0.5638,0.1377,0.7019,0.7672,0.646,0.8069,0.203,0.1475,0.4111,0.6174,0.4817,0.2872,0.3999
"8209",16.949,0.5433,0.5839,0.644,0.7236,0.568,0.6964,0.6991,0.9707,0.4611,0.581,0.8638,0.7318,0.7387,0.9548,0.6726,0.7265,0.6114,0.5178,0.7732,0.4835,0.1233,0.6422,0.713,0.5554,0.7591,0.1848,0.1537,0.3655,0.5294,0.4306,0.2534,0.3602
"8210",17.946,0.5289,0.5507,0.6338,0.7314,0.6091,0.667,0.6675,0.9266,0.4511,0.5556,0.8682,0.6662,0.6126,0.8417,0.6089,0.663,0.5373,0.4325,0.6288,0.4211,0.1092,0.5259,0.6022,0.5366,0.7122,0.1788,0.1538,0.3578,0.5462,0.4294,0.2504,0.3558
"8211",18.943,0.5098,0.5527,0.6162,0.8031,0.5487,0.6899,0.6418,0.767,0.4098,0.4638,0.7526,0.6115,0.5825,0.7495,0.5652,0.7132,0.5784,0.4611,0.6261,0.499,0.1195,0.4932,0.5792,0.4816,0.6494,0.1692,0.1367,0.3552,0.4962,0.4048,0.2346,0.326
"8212",19.94,0.4882,0.4886,0.563,0.8083,0.555,0.6694,0.6145,0.7445,0.3869,0.482,0.6919,0.5871,0.5164,0.7075,0.5883,0.6347,0.5067,0.4371,0.5596,0.4867,0.1181,0.4639,0.5434,0.4858,0.6164,0.1749,0.1459,0.3895,0.4832,0.3836,0.2348,0.2902
"8213",20.937,0.3528,0.3831,0.4412,0.6749,0.4405,0.6156,0.4742,0.5549,0.3457,0.4486,0.5354,0.4524,0.4238,0.5444,0.477,0.4904,0.4061,0.3664,0.4741,0.3707,0.0886,0.3707,0.4316,0.3646,0.4518,0.1445,0.1303,0.4053,0.3691,0.3104,0.2218,0.233
"8214",21.934,0.3441,0.3168,0.3978,0.5568,0.4232,0.5844,0.4053,0.4666,0.3082,0.3976,0.4088,0.3517,0.3414,0.4368,0.3724,0.4025,0.3468,0.3145,0.3762,0.2896,0.0829,0.3111,0.3365,0.2983,0.4023,0.1217,0.1209,0.4353,0.3151,0.2722,0.1999,0.213
"8215",22.931,0.2472,0.2692,0.3051,0.4388,0.3662,0.4577,0.338,0.3664,0.267,0.3898,0.3293,0.2917,0.287,0.3397,0.308,0.342,0.3192,0.2919,0.3274,0.2466,0.0721,0.27,0.2895,0.2612,0.3371,0.1008,0.1032,0.5104,0.2855,0.254,0.1634,0.1778
"8216",23.928,0.2099,0.2254,0.2329,0.3203,0.32,0.334,0.2573,0.276,0.2397,0.3761,0.2803,0.242,0.2301,0.2882,0.28,0.2728,0.2448,0.2356,0.2495,0.1895,0.0621,0.2045,0.2371,0.2276,0.2634,0.0952,0.1017,0.4226,0.2347,0.2035,0.1291,0.1556
"8217",24.925,0.2089,0.1873,0.1915,0.3303,0.2953,0.2877,0.2237,0.2331,0.221,0.3127,0.2457,0.2217,0.2013,0.2475,0.2461,0.2456,0.2154,0.1885,0.2095,0.1527,0.05,0.1841,0.2037,0.2201,0.2202,0.0836,0.0983,0.3313,0.1985,0.1663,0.1231,0.1396
"8218",25.922,0.1749,0.1738,0.1607,0.2583,0.2445,0.2123,0.1901,0.2047,0.217,0.2834,0.2266,0.2101,0.1956,0.2446,0.2266,0.2252,0.1973,0.1819,0.1954,0.1526,0.053,0.158,0.1869,0.2037,0.1877,0.082,0.0947,0.2569,0.1938,0.16,0.1167,0.127
"8219",26.919,0.1656,0.1579,0.1674,0.2683,0.2664,0.2106,0.1915,0.1992,0.1993,0.3014,0.2359,0.2075,0.1878,0.2498,0.2449,0.2374,0.2163,0.1919,0.1769,0.1524,0.0498,0.1447,0.1864,0.2011,0.176,0.0839,0.0964,0.194,0.1704,0.138,0.1116,0.1227
"8220",27.916,0.14,0.1391,0.1329,0.2358,0.2205,0.1808,0.1563,0.1632,0.1818,0.2441,0.1906,0.1775,0.1704,0.2064,0.1867,0.2073,0.1815,0.1637,0.1611,0.1539,0.0487,0.1308,0.1655,0.1682,0.1566,0.0716,0.0789,0.1796,0.1492,0.117,0.0862,0.1019
"8221",28.913,0.1498,0.1519,0.1396,0.2551,0.2302,0.1692,0.1596,0.1571,0.1578,0.2305,0.1758,0.1662,0.1591,0.2024,0.2054,0.2187,0.1894,0.1679,0.1629,0.169,0.0523,0.1387,0.1598,0.1588,0.159,0.0795,0.0832,0.1647,0.1568,0.1361,0.0925,0.118
"8222",29.91,0.1572,0.1369,0.1352,0.2573,0.2347,0.1783,0.1404,0.1395,0.1539,0.2342,0.1661,0.1562,0.1428,0.1724,0.1827,0.1775,0.1615,0.1409,0.1397,0.1242,0.0485,0.1215,0.1458,0.141,0.1482,0.0724,0.0819,0.1577,0.1404,0.1229,0.0878,0.1026
"8223",30.907,0.1517,0.133,0.1433,0.2783,0.1974,0.175,0.1496,0.1557,0.1436,0.2403,0.1599,0.1548,0.1483,0.1793,0.1944,0.1959,0.1803,0.149,0.1365,0.1202,0.0501,0.1171,0.1386,0.1425,0.1429,0.0766,0.0927,0.1669,0.1348,0.1248,0.0958,0.1064
"8224",31.904,0.1677,0.1303,0.146,0.3371,0.2092,0.2025,0.1372,0.1535,0.1512,0.2081,0.1582,0.1412,0.1296,0.1619,0.1624,0.1608,0.1498,0.1418,0.1338,0.1319,0.0513,0.1168,0.127,0.1277,0.1347,0.0717,0.0873,0.1398,0.1219,0.1088,0.0903,0.1124
"8225",32.901,0.1706,0.1444,0.1511,0.3523,0.2316,0.2016,0.1457,0.1622,0.1493,0.2062,0.162,0.1488,0.1394,0.1699,0.1682,0.1648,0.1631,0.1432,0.1365,0.126,0.0516,0.1281,0.1473,0.1431,0.1499,0.0769,0.0718,0.158,0.1469,0.125,0.085,0.1292
"8226",33.898,0.1714,0.1149,0.1194,0.338,0.2355,0.1741,0.1161,0.1326,0.1438,0.2085,0.1436,0.1251,0.1209,0.1444,0.1526,0.1507,0.1417,0.1302,0.1142,0.1129,0.0505,0.1121,0.1186,0.1121,0.118,0.0628,0.0704,0.1345,0.1109,0.101,0.0751,0.116
"8227",34.895,0.141,0.0904,0.1078,0.3669,0.2361,0.204,0.1041,0.1284,0.1629,0.2186,0.1434,0.1155,0.1105,0.1387,0.1497,0.1406,0.1381,0.1218,0.1057,0.0931,0.043,0.0885,0.1066,0.0999,0.0988,0.0633,0.0738,0.1204,0.0893,0.0817,0.0762,0.0946
"8228",35.892,0.1607,0.0969,0.1381,0.4834,0.2482,0.2569,0.1093,0.1278,0.1412,0.2035,0.1351,0.1088,0.105,0.1191,0.1387,0.1306,0.135,0.1215,0.1038,0.0988,0.0514,0.0844,0.1015,0.1005,0.1001,0.0631,0.0709,0.1277,0.0924,0.0777,0.0705,0.087
"8229",36.889,0.1391,0.0906,0.1154,0.4435,0.2447,0.2323,0.1066,0.1187,0.1515,0.1938,0.1356,0.1098,0.1011,0.1216,0.1399,0.1298,0.1298,0.1174,0.0956,0.1008,0.0479,0.0842,0.0973,0.0964,0.093,0.0603,0.0912,0.151,0.0918,0.0819,0.0775,0.0961
"8230",37.886,0.1223,0.0878,0.115,0.4555,0.2521,0.2574,0.1023,0.1171,0.1484,0.178,0.1213,0.1022,0.0906,0.1104,0.1307,0.1208,0.1227,0.1073,0.0897,0.0886,0.0499,0.0767,0.0855,0.0895,0.0788,0.0539,0.0703,0.1609,0.0792,0.0807,0.074,0.0824
"8231",38.883,0.1038,0.0916,0.1081,0.4512,0.2599,0.2582,0.0986,0.103,0.1376,0.1644,0.11,0.0978,0.0927,0.1047,0.118,0.1162,0.1192,0.1118,0.0968,0.099,0.0454,0.0894,0.0896,0.0911,0.0945,0.0569,0.0689,0.1824,0.0859,0.0839,0.0773,0.0741
"8232",39.88,0.1091,0.1008,0.1149,0.4678,0.2525,0.2746,0.1005,0.1048,0.146,0.1745,0.1138,0.0954,0.091,0.1029,0.1283,0.1217,0.1253,0.1172,0.0989,0.0994,0.045,0.0852,0.0947,0.0921,0.0932,0.0557,0.0779,0.2393,0.0913,0.0985,0.0792,0.0689
