"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"8705",0.997,24.6814,47.3838,23.552,41.4092,70.0876,24.808,46.4165,23.4759,32.2495,47.3867,18.9966,30.4946,19.9424,21.854,16.1716,18.4883,20.8088,18.9461,21.6159,14.1633,9.2472,15.8018,34.836,43.2093,15.9065,10.639,32.5743,13.4425,23.2804,69.7843,15.955,40.8933
"8706",1.994,5.3579,8.1017,7.0555,12.7283,10.1347,6.8131,8.8625,6.3923,6.5917,10.5286,5.6907,7.6713,6.5097,6.4622,4.87,7.4845,9.0408,6.9157,6.0192,3.8307,1.9383,3.9479,6.8347,9.5314,4.6577,2.2304,4.4501,3.6079,6.452,11.6407,3.0723,5.51
"8707",2.991,1.4784,2.8719,2.3635,3.9023,3.8859,2.2322,2.8194,2.3942,2.576,2.8317,2.3673,2.6158,2.7928,2.7399,2.0114,3.5301,3.8738,3.1697,2.4721,1.589,0.5393,1.4683,2.4962,3.0912,1.8338,0.754,1.1464,1.3108,2.6182,3.1598,0.8783,1.8085
"8708",3.988,1.1208,2.0328,1.6413,2.9066,3.9498,1.7662,1.8094,1.425,2.0729,2.1306,1.4526,1.5176,1.5098,1.5013,1.2783,2.0563,2.3117,2.0423,1.4201,1.123,0.3633,0.9165,1.4727,1.969,1.1737,0.4726,0.653,0.829,1.7816,2.1142,0.6412,1.1846
"8709",4.985,0.8226,1.817,1.2872,2.1791,3.7053,1.4574,1.5273,1.2325,1.9381,1.7767,1.3151,1.2484,1.1436,1.2481,1.1048,1.4455,1.5946,1.382,1.0341,0.7539,0.2697,0.6613,1.1933,1.6285,0.985,0.3067,0.3754,0.6886,1.5554,1.4,0.502,0.9852
"8710",5.982,0.5906,1.39,1.0078,1.1523,1.9836,1.0482,1.1434,0.984,1.3469,1.4085,1.0771,0.9564,0.9035,1.0209,0.9649,1.1208,1.1817,1.0236,0.8435,0.5946,0.2106,0.5329,0.887,1.1089,0.6807,0.2372,0.2275,0.4852,1.0854,1.1007,0.3441,0.7414
"8711",6.979,0.6447,1.2947,1.0291,0.9669,1.4924,0.9053,1.0754,0.8647,1.1068,1.3507,0.9299,0.868,0.8742,0.9117,0.9239,0.9401,0.984,0.8403,0.8067,0.5455,0.1991,0.5413,0.8549,0.9909,0.6904,0.2558,0.2071,0.533,1.085,1.195,0.3819,0.7261
"8712",7.976,0.8463,1.5022,1.3709,1.4665,2.2893,1.5111,1.4377,1.3499,1.8809,1.8333,1.5855,1.2709,1.1547,1.3857,1.5007,1.267,1.2505,1.0316,1.0722,0.6919,0.3025,0.7241,1.1623,1.3679,0.9337,0.3766,0.2075,0.7223,1.3575,1.4314,0.5422,0.9182
"8713",8.973,1.3162,2.0749,1.9251,2.77,4.7567,2.3602,2.1385,2.1915,3.0204,2.6682,2.5084,2.0512,1.8011,2.1422,2.4039,1.5999,1.5807,1.2379,1.4826,0.8621,0.4099,1.0384,1.831,2.1898,1.4907,0.5252,0.2639,1.1046,2.0757,1.8626,0.8019,1.2663
"8714",9.97,1.4007,1.847,1.9201,2.5232,4.6234,2.4133,2.0044,2.2821,3.6671,3.4284,2.8356,1.9613,1.6536,2.1953,2.8905,1.683,1.5536,1.2627,1.3839,0.9727,0.3685,0.8937,1.6257,1.9933,1.2988,0.4835,0.3045,0.9287,1.8099,1.5722,0.7169,1.2554
