"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"28673",0.997,463.1207,53.5047,54.963,47.9397,73.892,18.6724,30.3572,23.6402,17.201,13.9561,16.7547,23.9088,28.9639,22.374,25.6264,18.7715,38.214,64.7917,23.531,20.1616,8.6422,16.2687,25.4727,27.8766,25.2174,22.1506,17.601,51.0673,39.9462,99.821,217.4847,897.0074
"28674",1.994,58.2998,9.4707,8.1385,7.2423,9.2375,3.4187,5.9661,4.6455,2.6217,2.831,3.731,6.2989,7.83,6.0506,4.8668,5.9181,8.3137,9.6785,6.2252,5.5738,2.503,3.5372,6.2578,6.8085,4.6987,2.7861,2.2664,5.9277,7.4433,14.0001,24.1,117.3205
"28675",2.991,14.3992,3.5819,2.7107,2.377,2.5124,1.1981,2.7707,2.2168,0.9957,1.2018,1.9229,3.5336,4.3347,3.3414,2.1965,3.0428,3.756,4.0817,3.5084,2.8983,1.2926,1.8408,3.4477,3.5368,2.2765,1.0015,0.7227,1.7628,3.1361,4.1589,6.009,27.4539
"28676",3.988,9.241,2.6558,1.9788,1.7517,2.0976,1.032,2.1321,1.8488,1.0632,1.1463,1.6709,2.722,3.2242,2.6727,1.8319,2.3594,2.6849,2.6409,2.6852,2.0744,0.9864,1.5142,2.6943,2.6922,1.8549,0.7327,0.5092,1.1873,2.358,2.8223,3.7582,16.8179
"28677",4.985,5.9441,1.916,1.63,1.3481,1.1431,0.9548,1.6982,1.4962,0.8813,0.9727,1.3906,1.9106,2.0614,1.8889,1.5614,1.6183,1.7132,1.5897,1.6206,1.2151,0.5658,0.8834,1.6801,2.0528,1.1634,0.4458,0.3641,0.7549,1.6249,1.8277,2.2803,9.6673
"28678",5.982,4.4146,1.6662,1.3961,1.2053,0.9823,0.8083,1.4956,1.2272,0.7782,0.8179,1.2448,1.6508,1.7292,1.6382,1.4337,1.2387,1.2677,1.2148,1.2263,0.8264,0.3729,0.7715,1.4408,1.8357,1.0116,0.3664,0.3453,0.6588,1.4513,1.3239,1.7249,6.7194
"28679",6.979,4.6054,1.4754,1.4169,1.112,0.8888,0.761,1.4121,1.2802,0.7719,0.7868,1.2187,1.7048,1.9456,1.7285,1.4078,1.3312,1.4267,1.4178,1.3545,0.9102,0.3676,0.7934,1.4729,1.5759,1.0062,0.3554,0.3636,0.6673,1.2374,1.2724,1.8374,7.6923
"28680",7.976,3.1865,1.3492,1.1125,0.7788,0.6752,0.5775,1.1878,1.0624,0.6004,0.5849,0.9031,1.3959,1.5279,1.3049,0.8996,1.0768,1.1506,1.0429,1.0944,0.758,0.2889,0.6303,1.2023,1.3479,0.8436,0.3542,0.2835,0.5154,1.1073,1.0259,1.3434,5.7022
"28681",8.973,2.5644,1.0419,0.9165,0.7358,0.6378,0.5473,0.9615,0.8954,0.6606,0.4994,0.751,1.1838,1.3343,1.1229,0.8267,1.0796,1.1378,1.0165,0.9334,0.8048,0.2968,0.5345,1.0329,1.1235,0.7246,0.4228,0.2219,0.4609,0.8928,0.8622,1.1311,4.4073
"28682",9.97,2.5608,1.1022,0.9934,0.7714,0.6202,0.6343,0.9888,0.9288,0.6585,0.5011,0.757,1.22,1.3683,1.1567,0.9418,1.5278,1.4286,1.4222,0.9066,1.3917,0.365,0.4776,0.9727,1.1307,0.6556,0.474,0.2162,0.4397,0.8708,0.9249,1.1641,4.268
"28683",10.967,3.6235,1.8506,1.7144,1.4571,1.0748,1.2555,1.707,1.5881,1.1309,0.7455,1.2892,2.1019,2.2476,1.8579,1.6929,3.0209,2.6325,6.123,1.6727,7.3109,1.1211,0.7885,1.5422,1.9648,0.9574,0.5488,0.2581,0.6082,1.4991,1.4899,1.4737,5.5795
