"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"28161",0.997,80.2461,23.216,36.3158,51.7776,61.0742,34.0649,27.9427,32.7132,68.5683,118.9498,224.296,34.0246,128.9787,158.8264,22.9952,26.6527,255.5931,582.2349,328.0748,59.3978,287.6861,583.8677,129.5073,120.9857,176.2125,0.4674,134.6236,29.1887,27.3226,63.9654,52.1733,46.2845
"28162",1.994,7.0568,6.6963,6.4646,6.055,5.2644,6.5741,8.5245,8.4804,6.8061,11.3626,26.1338,8.6841,15.1583,19.9522,5.3356,5.5219,28.4672,21.5531,18.3065,5.8801,19.5736,55.5426,11.2472,18.2432,26.0251,0.1745,12.7504,5.7799,7.9606,7.9969,4.6968,4.4482
"28163",2.991,1.7345,2.8296,2.9239,2.7249,2.6593,3.2405,3.8073,3.8549,3.3585,4.0299,9.4081,4.2742,5.8398,9.2162,3.7475,3.5094,8.7528,5.8093,5.4023,2.1566,3.3181,16.7786,4.4365,7.3954,9.1622,0.0762,1.7291,2.1851,3.344,2.4364,1.3562,1.2314
"28164",3.988,1.0752,2.0443,2.2325,1.8996,1.5948,2.3042,2.7568,2.5012,2.145,1.7714,5.6326,2.5232,3.4487,6.4538,1.6092,1.4402,6.5114,3.5503,3.7302,0.9928,2.2069,9.7333,2.4822,4.6345,5.0185,0.0449,0.9602,1.3922,2.211,1.4883,0.8632,0.8116
"28165",4.985,0.7995,1.6993,1.8402,1.4838,1.3157,1.9221,2.3588,2.0601,1.7395,1.5321,4.8211,2.1724,2.7743,4.6528,1.3365,1.1548,4.6112,2.6188,2.7672,0.7783,1.6201,6.654,1.969,3.7534,4.319,0.0339,0.6683,1.1326,2.0131,1.2825,0.573,0.624
"28166",5.982,0.7015,1.3904,1.2617,0.9817,0.8838,1.3659,1.8598,1.8068,1.3621,1.7335,3.9277,1.9465,2.485,3.3567,1.7101,1.8827,4.2426,2.9033,2.5634,1.119,1.2154,5.1541,1.7547,2.8838,3.5239,0.0291,0.422,0.8718,1.7572,1.0897,0.4399,0.5944
"28167",6.979,0.6107,1.0072,0.9721,0.7589,0.6393,1.0667,1.3745,1.3129,1.0163,1.4302,3.1852,1.3381,1.7941,2.7522,1.3591,1.3771,3.7674,2.3372,1.9092,0.8416,0.9006,4.1379,1.2094,2.2922,2.6758,0.0188,0.3155,0.6586,1.2413,0.8476,0.3861,0.4764
"28168",7.976,0.411,0.7831,0.7359,0.5082,0.4643,0.7296,1.0044,0.9356,0.6261,0.7427,2.6119,0.9448,1.4045,2.6346,0.8847,1.0048,2.6851,1.9168,1.4614,0.7173,0.8374,3.1591,0.9898,1.659,2.1541,0.0193,0.2766,0.5779,0.9163,0.675,0.3463,0.3506
"28169",8.973,0.3401,0.6208,0.575,0.4564,0.3778,0.6612,0.7686,0.8123,0.5436,0.475,2.1823,0.8397,1.2178,2.332,0.691,0.7607,2.4443,1.7776,1.142,0.6752,0.708,2.492,0.7776,1.3966,1.8564,0.0158,0.2545,0.5764,0.7466,0.6358,0.3336,0.3022
"28170",9.97,0.4662,0.8377,0.8029,0.6292,0.5253,0.9368,1.0272,1.1783,0.8355,0.7964,2.4815,1.2308,1.5815,2.6278,1.1197,1.2356,2.7385,2.2138,1.7674,1.5987,0.6765,2.553,1.2871,1.5782,2.0787,0.013,0.2493,0.7275,1.0208,0.8094,0.4739,0.4397
"28171",10.967,1.0041,2.3798,1.9523,1.2514,0.9293,2.0055,2.9835,3.2961,1.5895,0.8588,4.0829,4.5723,5.8589,6.1984,2.9775,3.6578,3.8245,6.2993,6.4077,5.7832,0.641,5.3059,5.2541,4.6968,4.8561,0.0128,0.4676,1.8474,3.2328,2.3205,1.2303,1.1633
"28172",11.964,0.6529,1.4789,1.2792,0.8776,0.6597,1.6065,2.0421,2.7755,1.3478,0.9418,3.7634,3.8338,4.9914,6.3044,3.2843,3.9322,3.7211,4.81,5.5003,3.5339,0.6428,3.9334,4.2649,3.5556,3.7551,0.0119,0.3132,1.259,2.0793,1.3674,0.7822,0.7386
"28173",12.961,0.2216,0.3662,0.3505,0.3585,0.3646,0.6327,0.4907,0.7535,0.5912,0.3977,1.274,0.7699,1.14,2.0175,0.7371,1.0172,1.5641,1.6029,1.2817,0.651,0.541,1.5925,0.8999,0.916,1.4643,0.0107,0.1811,0.5953,0.4474,0.3662,0.3239,0.2055
"28174",13.958,0.1866,0.2684,0.2701,0.2913,0.2992,0.5493,0.3431,0.5371,0.5589,0.4936,1.2025,0.4916,0.7259,1.3345,0.6418,1.0268,1.4237,1.281,0.8082,0.5108,0.6047,1.6417,0.5348,0.6801,1.2006,0.0113,0.1526,0.5474,0.3226,0.2641,0.3191,0.1585
"28175",14.955,0.1833,0.268,0.2601,0.2798,0.2418,0.5352,0.341,0.4422,0.5876,0.5891,1.0643,0.4181,0.7057,1.2431,0.6834,1.3048,1.625,1.3227,0.7057,0.5114,0.5104,1.3919,0.4359,0.559,1.0427,0.0098,0.154,0.9061,0.3261,0.2557,0.4329,0.1389
"28176",15.952,0.1873,0.3132,0.2967,0.2784,0.2324,0.6118,0.373,0.4767,0.6194,0.6428,1.1616,0.4305,0.684,1.1705,0.6985,1.2481,1.6234,1.4637,0.7221,0.5492,0.5094,1.6201,0.4864,0.5832,1.158,0.0089,0.1638,1.0995,0.4202,0.3512,0.5274,0.1485
"28177",16.949,0.1734,0.301,0.3058,0.3081,0.2372,0.7507,0.3649,0.4778,0.6077,0.5741,1.2201,0.3799,0.517,1.0198,0.5801,0.9136,1.3363,1.268,0.6931,0.4467,0.5503,1.3987,0.4198,0.5414,1.3209,0.0091,0.1547,1.6107,0.4567,0.3948,0.6701,0.1351
"28178",17.946,0.2026,0.3779,0.4055,0.3967,0.2744,0.858,0.4643,0.5336,0.7138,0.5288,1.0493,0.3995,0.5124,0.9331,0.5071,0.7313,1.1911,0.9498,0.6009,0.36,0.4571,1.0738,0.4294,0.6079,1.4592,0.0095,0.1713,1.9406,0.5594,0.4756,0.817,0.1498
"28179",18.943,0.1764,0.3623,0.3776,0.3656,0.2486,0.8313,0.4516,0.5162,0.6221,0.5109,1.1212,0.3666,0.5236,1.0773,0.5159,0.7869,1.1293,1.0096,0.5664,0.3938,0.3925,1.1169,0.4903,0.6036,1.6996,0.0079,0.1472,2.2459,0.5983,0.4601,0.9267,0.1435
