"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"3073",0.997,134.9763,63.9927,95.6301,234.6688,95.7473,85.4981,50.6701,76.052,85.7979,76.2988,74.0557,83.3203,136.9728,77.5366,77.3794,222.3886,160.1383,365.3582,96.9459,67.9106,132.1688,49.1439,39.8716,65.5249,87.3381,37.7135,40.2252,28.1229,64.3198,41.9722,35.0041,95.8686
"3074",1.994,15.8845,9.8594,12.7692,25.7987,15.1183,13.2445,10.3802,9.4731,11.9387,8.6617,8.2368,9.7066,15.7688,9.6641,8.6316,10.5178,8.5614,19.5312,8.7112,5.3401,11.4232,6.346,8.698,10.3802,11.1942,3.3071,4.8395,4.5167,10.5368,9.0833,4.9077,11.5916
"3075",2.991,3.9816,3.6979,3.932,5.6492,4.7907,3.8769,3.7767,3.2348,3.7274,2.6273,2.4857,2.9815,4.4943,2.8521,2.4762,2.5635,2.2178,5.7032,2.5755,1.5732,3.6236,1.8437,2.9951,3.9042,3.1138,0.784,1.4683,1.5471,3.6867,3.6974,1.434,3.6983
"3076",3.988,2.1499,1.9613,2.0873,3.019,2.6344,2.0837,2.1601,1.8673,2.1026,1.8352,1.797,2.1049,3.0491,2.3863,2.1087,2.1159,1.6725,3.4605,1.992,1.2444,1.7135,1.4423,2.1769,2.6399,2.0324,0.6237,0.9526,0.9748,2.1781,1.9464,0.9767,1.9671
"3077",4.985,1.7598,1.708,1.7565,2.5307,2.0458,1.7935,1.7877,1.5386,1.6667,1.5932,1.3488,1.4467,1.8616,1.5112,1.659,1.5506,1.2805,2.1342,1.5097,0.992,1.0729,1.1319,1.5326,1.8697,1.5889,0.4407,0.7833,0.8086,1.8654,1.6898,0.9176,1.5437
"3078",5.982,1.3436,1.5616,1.4852,1.7841,1.5125,1.3928,1.5544,1.4283,1.3816,1.4872,1.4858,1.5135,1.7811,1.6946,1.8286,1.6079,1.3204,1.7112,1.6962,1.0381,1.0721,1.3872,1.6216,1.685,1.6572,0.5357,0.4966,0.7859,1.7434,1.6147,0.7068,1.4031
"3079",6.979,1.6395,2.0296,1.8711,2.096,1.6132,1.6706,2.0041,1.9573,1.6957,1.8874,2.3295,2.645,3.2444,3.1177,2.6509,2.6155,1.9275,2.2128,3.0521,1.7221,1.0779,2.6145,2.9644,2.349,2.7579,0.7266,0.4798,1.1681,2.2993,2.0618,0.8515,1.7656
"3080",7.976,2.6992,3.2266,2.986,3.2704,2.5615,2.4793,3.0982,3.1859,2.4037,2.9784,4.0081,5.5388,7.2768,6.3028,4.6647,4.9297,3.4696,4.2721,7.2092,4.206,1.8839,6.066,6.6521,4.2687,5.4778,1.3947,0.5213,1.96,3.523,3.0747,1.4863,2.627
"3081",8.973,3.6043,4.3814,3.916,4.5487,4.7099,3.4857,4.0539,3.8847,4.5075,5.3238,5.1183,6.1486,7.4653,6.9501,6.8208,5.6974,3.6765,4.0532,6.8721,4.2679,2.286,5.7626,6.8109,5.3443,5.8794,1.8521,0.7548,2.7326,4.5132,4.1422,2.1844,3.6925
"3082",9.97,2.8859,3.5685,3.2555,3.6772,3.9698,3.0218,3.4325,3.3127,4.2841,5.3434,4.3699,4.2507,4.8201,5.3738,6.5446,5.0411,3.1616,3.1682,4.6339,3.422,2.1478,3.7094,4.5217,4.0338,4.2275,1.4862,0.6637,2.2813,3.5969,3.4318,1.9341,2.9938
"3083",10.967,2.1683,2.5399,2.5333,2.7104,2.9085,2.5101,2.732,2.9775,3.5694,4.3498,3.7536,3.6666,3.9272,4.826,5.571,4.8095,3.0821,3.4249,4.044,3.4719,1.9114,3.114,3.6966,3.2285,3.4742,1.177,0.5175,1.8712,2.9508,2.394,1.45,1.9861
"3084",11.964,1.8981,2.4139,2.2389,2.1882,2.1277,2.127,2.666,2.8488,2.8286,3.1267,3.4418,4.207,5.3489,5.1039,4.1362,4.761,3.4371,4.3518,5.2412,3.6668,1.5105,3.6609,4.6999,3.4341,3.9316,1.187,0.4703,1.9248,3.009,2.2938,1.1751,1.7207
