"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"12801",0.997,159.8284,168.8437,201.5148,840.9841,563.0608,377.9342,125.4614,164.0493,335.8232,555.7348,188.6583,106.7569,86.7542,111.5855,121.9304,85.7928,102.4754,73.2188,66.7667,41.4591,97.3704,25.4208,66.9029,109.2662,29.6085,39.1267,84.6146,80.724,54.7217,34.2424,264.5822,75.6631
"12802",1.994,15.777,19.3507,25.2563,90.5464,78.9821,44.165,19.9937,23.439,39.2679,68.1582,23.5292,19.2506,20.1386,20.8241,18.6442,17.3132,19.4312,14.8033,15.2938,7.5345,14.0075,6.0556,14.4642,18.3155,7.0664,5.0866,10.9987,7.88,11.2524,7.1398,26.7592,7.3496
"12803",2.991,3.7127,6.7347,7.3322,18.7288,19.3694,10.5303,7.8171,7.5849,10.7859,12.1635,6.6772,7.5679,7.6103,7.054,5.6968,5.9111,6.4985,5.7405,5.6341,3.4865,2.494,2.7798,6.3936,7.7833,4.0551,1.6241,2.4707,2.7142,6.067,4.051,6.3,2.3568
"12804",3.988,2.6505,4.3236,4.8802,14.1591,17.9153,8.4115,5.4467,5.3729,11.5223,9.8931,5.3937,5.3981,5.4323,5.094,4.3018,4.1148,5.184,4.517,4.055,2.6012,1.3486,1.9547,4.6297,5.5031,2.9982,0.9275,1.199,1.7799,4.4666,2.9138,2.5599,1.7373
"12805",4.985,1.8676,2.8818,2.9933,7.9892,10.3547,5.1745,3.7089,3.9424,7.7113,6.5772,3.8358,3.6052,3.5395,3.38,2.9598,2.9624,3.6077,3.0598,2.831,1.7095,0.7511,1.5003,3.205,3.6889,2.3517,0.6574,0.6572,0.9806,3.0845,1.7278,1.5626,1.2502
"12806",5.982,1.4977,2.5975,2.4857,4.0683,4.5579,2.9427,3.2675,3.0435,3.5268,3.2282,2.4649,2.8963,2.6095,2.525,1.9782,1.9506,2.0715,1.8336,2.0248,1.1237,0.5556,1.1947,2.575,3.2729,2.0004,0.5168,0.4183,0.797,2.8719,1.5993,1.0151,1.1247
"12807",6.979,1.8487,2.9147,2.6325,2.8725,3.0268,2.3943,3.6585,2.8745,2.8332,3.3053,2.4584,2.9658,2.687,2.6254,2.2774,2.3435,2.5241,2.1019,2.0368,1.0828,0.4959,1.1134,2.5654,3.3409,1.973,0.4898,0.3384,0.7663,2.8529,1.7582,0.9052,1.3
"12808",7.976,2.2401,3.3748,3.008,2.7022,3.2265,2.6374,4.3761,3.8456,2.8297,4.0558,2.8721,3.8491,3.1914,3.1,2.9935,2.6415,2.6816,2.4542,2.4011,1.3058,0.5227,1.3571,3.1761,4.1788,2.6412,0.7175,0.3707,1.0744,3.6725,2.4515,0.9776,1.9532
"12809",8.973,1.934,2.9967,2.6534,3.6265,3.8305,3.1045,3.8483,4.9519,3.4997,3.1664,3.923,5.523,5.0175,4.6817,2.8661,3.098,3.1283,2.9049,3.3789,1.5361,0.7613,1.6533,4.7458,4.4433,3.2826,0.8818,0.5932,1.1388,3.5945,2.148,1.1298,1.6848
"12810",9.97,2.5079,4.3908,4.1814,5.0059,5.971,4.6403,5.8056,6.7511,5.7082,5.02,5.4368,7.8462,7.0614,6.2108,4.1114,4.1493,4.2274,3.9368,4.7246,1.8072,1.1682,1.9474,6.7155,6.4656,3.6535,1.2271,0.7776,1.1604,4.6351,2.7173,1.3024,2.2249
"12811",10.967,2.4755,3.7576,3.5082,4.1505,5.7704,4.4961,4.9581,6.0199,6.246,5.4221,5.3713,5.7981,5.0845,5.2943,4.4571,3.7127,3.3842,2.9851,4.0445,1.7575,1.1876,2.1214,5.3263,5.0328,3.8834,1.4008,0.6395,1.4209,3.976,2.5184,1.3416,2.1126
"12812",11.964,2.5089,3.5141,3.2719,3.0943,4.2477,3.9723,4.8003,7.0039,5.291,4.6577,5.4522,5.4419,4.4065,4.9149,4.2277,2.9951,2.5439,2.2518,3.7936,1.8491,1.3629,2.6396,4.8026,4.4458,4.6238,1.5773,0.5284,1.5541,3.6927,2.4758,1.289,1.9221
"12813",12.961,2.2129,3.2956,3.1607,2.2651,2.5686,3.2881,4.8865,7.3024,3.5713,3.2171,4.154,4.9539,3.8044,3.7907,3.0156,1.9045,1.6283,1.5103,2.9393,1.3685,1.4565,2.0896,4.3638,4.2076,4.2297,1.4009,0.4307,1.5106,4.0015,2.5742,1.1956,1.9215
"12814",13.958,2.1433,2.8364,3.0534,2.1973,2.2623,2.8422,4.388,6.0103,2.8808,3.1349,3.3339,3.9712,3.3206,3.4129,2.6294,1.9156,1.7847,1.6697,2.687,1.3683,1.5952,1.727,3.1377,3.2501,3.2007,1.3678,0.3956,1.2782,3.1671,2.422,1.1856,2.1668
"12815",14.955,2.2229,2.6326,2.6072,2.1735,1.9979,2.3366,3.599,5.3413,2.3774,2.8382,2.9834,3.5828,3.1044,3.2791,2.2033,1.8626,1.7518,1.6576,2.5089,1.372,1.6436,1.724,3.1138,3.0382,3.4408,1.7566,0.4145,1.4951,3.0829,2.5161,1.4457,2.5503
"12816",15.952,2.5634,2.8568,3.098,2.0589,1.8893,2.5945,3.8334,5.4862,2.7694,2.5912,3.4533,4.408,3.4569,4.0182,2.625,2.1854,2.0144,1.8346,2.5112,1.4133,1.7643,1.6563,3.2034,3.5321,3.0322,2.0482,0.3838,1.3569,3.2434,2.9285,1.5441,3.0281
"12817",16.949,3.0701,2.7503,3.2135,2.2424,1.6675,2.5463,3.4063,5.0914,3.3527,2.3654,3.6517,4.5659,3.8504,4.2289,2.9185,2.4266,2.1043,1.887,2.8563,1.5449,2.1264,1.9448,3.4806,3.181,3.5497,2.4483,0.4375,1.5409,3.0192,3.0747,1.5444,3.5231
"12818",17.946,3.7608,2.8514,3.6786,2.309,1.635,2.5022,3.7305,5.006,3.8178,2.1483,3.1874,4.5408,3.8618,3.509,2.3969,2.0937,1.9186,1.8973,3.1091,1.5169,2.2829,2.2863,4.002,3.4248,3.8819,3.478,0.494,1.8257,2.7958,3.3111,1.6153,3.9497
"12819",18.943,5.8035,3.3933,4.3943,2.752,1.5911,3.0789,4.3,5.6248,4.8461,1.9337,4.1598,4.9966,4.1478,4.3927,2.9637,2.3631,2.0167,1.8904,3.2299,1.5649,2.3385,2.7722,4.4095,4.2562,4.0759,4.9975,0.531,2.1943,3.7106,4.9595,2.2396,6.3672
"12820",19.94,6.8894,3.8942,5.3978,2.9768,1.7043,3.1484,4.6314,5.275,5.6442,2.3016,3.9607,4.3762,3.3666,3.9188,3.1183,2.7505,2.2149,1.8935,2.9061,1.7298,2.5861,3.0971,3.9229,4.4587,4.3471,7.077,0.6366,2.9001,4.0815,6.4307,2.7035,8.1442
"12821",20.937,10.7124,3.8634,7.1759,3.3134,1.9055,3.8782,4.384,4.5828,8.1099,2.4519,3.8072,3.6646,2.8136,3.2693,3.5716,2.311,1.935,1.8247,2.6199,1.8897,2.8738,3.5577,3.0033,3.7766,4.2591,11.0201,0.7858,4.2245,3.7265,8.9148,3.981,13.6236
"12822",21.934,19.3568,6.007,12.9305,4.5051,1.9456,6.0797,6.2329,5.1747,12.9736,2.5935,4.5694,3.5567,2.5661,2.9242,4.5019,2.1428,1.9185,1.8526,2.6121,2.0122,2.3748,4.5607,3.2026,4.9778,5.7807,14.6644,1.0306,6.4968,5.7108,15.6316,4.8523,22.447
"12823",22.931,17.2127,4.8729,12.1548,4.0921,1.7633,5.1075,4.776,4.0679,10.6456,2.2834,3.4296,2.6445,2.0451,2.2893,3.9213,1.6587,1.4616,1.3955,2.1993,1.6385,2.5443,3.7557,2.8006,3.842,4.7631,13.3154,1.0666,5.2471,4.5213,14.1768,3.9048,20.6461
"12824",23.928,12.6425,4.0967,9.031,3.1394,1.6464,4.1671,4.1451,3.6413,7.6997,2.2504,2.8475,2.6009,1.8206,2.0442,3.256,1.3345,1.1719,1.139,1.6316,1.2905,2.2219,2.5043,2.3535,3.6915,3.3664,9.3934,0.8698,3.4615,3.8116,10.8772,3.5243,15.8252
"12825",24.925,12.7665,3.7561,9.5667,3.3581,1.4176,4.0357,3.4883,2.5613,6.5466,2.0844,2.2443,1.8618,1.3821,1.6163,2.7626,1.1778,1.0809,1.0591,1.2065,1.0966,2.5023,1.6383,1.6665,2.8772,2.3138,7.6075,0.8115,3.228,3.0805,9.4299,3.1171,13.6379
"12826",25.922,9.4856,2.3438,6.3613,2.8378,1.2305,2.8597,2.2634,1.9387,5.8589,1.869,1.7258,1.4473,1.1059,1.1889,2.1971,1.0368,0.983,1.0027,1.0512,0.8898,2.5883,1.3872,1.3896,2.1451,1.7819,5.3672,0.8008,2.0232,2.1226,6.0265,3.2688,10.5231
"12827",26.919,7.9898,2.1059,5.3177,2.5864,1.271,2.2409,2.2177,1.7817,4.4639,1.8987,1.4426,1.4105,1.0683,1.1106,2.0536,1.0149,0.9116,0.9438,1.0406,0.8823,2.0558,1.3992,1.3534,2.1205,1.6767,5.7237,0.7225,2.0801,1.7985,4.9975,2.7288,9.171
"12828",27.916,6.3836,1.8357,4.6829,1.7431,1.1772,2.2684,1.8615,1.538,5.152,1.8643,1.5317,1.3286,1.1029,1.0438,2.1385,0.8871,0.8431,0.946,1.0779,0.8674,1.9794,1.192,1.4034,2.1179,1.4111,4.8715,0.7769,1.6162,1.6605,4.2364,2.3419,7.8231
"12829",28.913,5.9688,1.3543,3.5012,1.8204,0.8743,1.5894,1.2804,1.2058,3.8748,1.4475,1.1242,1.0839,0.9443,0.8707,1.6537,0.864,0.8136,0.8122,0.7911,0.6271,1.9659,0.8811,1.0413,1.4721,1.1168,4.5263,0.6957,1.3551,1.2431,3.617,2.2084,6.5257
"12830",29.91,4.7676,1.2333,3.0632,1.5773,0.9002,1.4929,1.2331,1.1209,3.7977,1.4828,1.048,1.0945,0.9666,0.8855,1.412,0.8565,0.7781,0.7528,0.8208,0.6546,2.1373,0.9524,1.0421,1.453,1.1213,3.8548,0.7236,1.1557,1.1592,3.13,2.0485,5.3724
"12831",30.907,4.2164,0.9564,2.4028,1.4835,0.7978,1.2163,0.8638,0.8505,3.2752,1.4185,0.9462,0.8236,0.7556,0.7753,1.2798,0.8488,0.8517,0.8027,0.6168,0.5664,1.9597,0.7859,0.7226,0.9366,0.9385,3.0412,0.6087,1.0221,0.8509,2.8771,1.7627,5.0724
"12832",31.904,3.6268,0.8696,2.1989,1.3205,0.6948,1.0304,0.7365,0.6963,3.0606,1.274,0.7962,0.6184,0.6419,0.6058,1.1947,0.6519,0.6265,0.6678,0.6582,0.6566,2.1277,0.9773,0.666,0.6609,0.9636,3.3339,0.6606,1.0474,0.7465,2.5558,1.8054,4.0234
