"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"34817",0.997,140.8524,45.5414,55.076,119.6909,64.0208,70.6136,67.3036,47.8424,55.2256,58.6833,41.5871,53.5195,54.2235,40.1672,29.7613,40.3271,33.7364,34.9616,54.5398,21.8617,6.1322,22.9485,50.1456,60.5209,31.3287,8.6808,12.2828,19.7945,49.4216,26.5651,51.8631,44.7106
"34818",1.994,15.7283,13.45,15.4881,22.4294,13.8396,15.12,15.7673,14.7493,11.4766,11.5782,13.9332,18.3283,22.6687,18.4805,13.7967,17.8344,15.5294,14.7446,16.403,9.2058,2.8897,8.855,16.2593,16.9612,11.3648,3.727,2.4647,8.0381,13.9556,10.732,10.091,8.0239
"34819",2.991,6.0184,8.8547,8.7893,6.83,3.8537,7.518,10.7472,9.5543,4.7659,5.2233,8.1654,11.956,15.386,11.9464,7.9739,10.5968,9.9169,10.5079,11.7699,6.8964,1.7379,6.0081,11.4441,11.7633,7.2673,2.1532,0.8835,4.2637,9.4362,6.7535,3.1157,4.0784
"34820",3.988,4.2122,8.3315,7.3537,4.8091,3.3755,6.0647,10.1594,8.6257,4.1733,4.2915,7.0419,10.7456,12.6544,9.7232,6.8693,8.5487,7.911,8.5271,10.1197,5.9795,1.3662,5.7413,10.7841,11.7404,7.3309,2.1072,0.7353,3.9918,9.3741,6.1123,2.4014,3.1445
"34821",4.985,3.86,6.9122,6.3678,4.1704,2.6915,5.4502,8.7393,7.7665,3.6871,4.4154,6.5962,9.5377,11.6152,9.003,7.1914,8.3792,7.43,8.3204,9.032,5.5781,1.2507,5.3338,9.0593,9.873,6.418,2.0754,0.756,3.6966,7.7428,5.15,2.1504,2.8349
"34822",5.982,4.5021,9.6849,7.9236,4.3456,2.4009,6.4684,12.5332,10.4315,3.7469,4.3891,8.1646,13.8359,18.0498,13.0664,8.7527,13.26,11.4661,12.6523,13.4914,7.9179,1.6948,7.0788,13.4559,14.8738,9.4565,2.4927,0.8146,5.1105,11.5767,7.2105,2.6638,3.7427
"34823",6.979,5.0932,11.8029,9.5541,4.6336,2.6343,7.4603,15.2231,13.3487,4.43,6.3845,10.8367,19.2311,24.3861,17.6627,14.0899,18.5661,15.2734,16.0018,16.1952,9.2735,2.1046,8.1189,17.4964,19.6613,12.2391,2.8912,1.0753,7.1321,14.9282,9.8593,3.8732,4.7236
"34824",7.976,6.9901,13.0669,11.6343,6.327,3.0959,9.5765,17.3544,17.1373,5.1267,7.6291,13.3294,26.3037,36.1851,24.0675,17.9515,26.7444,23.6091,27.6297,22.5215,15.7224,3.5891,9.6114,22.5135,22.6058,13.5588,3.0359,1.211,8.0187,15.4582,11.1329,5.0872,6.4299
"34825",8.973,9.3748,14.4744,13.4927,7.9347,3.9102,12.6085,20.9894,28.0148,8.5267,12.9652,29.6211,58.692,97.0878,61.3749,37.0618,60.6361,58.3903,68.9594,57.5923,41.1292,8.4401,21.9063,49.2286,32.8962,21.1771,5.4752,1.2567,9.41,17.8991,12.2931,5.7787,8.6508
"34826",9.97,10.5497,14.3686,12.2418,7.0223,3.8672,9.0866,15.3225,17.0675,7.8648,15.3445,27.1172,36.113,66.5465,53.7285,46.2824,67.9427,60.3398,84.0155,49.3406,48.4693,10.1601,18.7749,32.8859,20.3582,13.9505,4.4058,1.0697,6.8633,14.0397,11.1733,5.4238,9.7464
"34827",10.967,13.0384,17.6674,15.0403,8.0946,3.2465,9.2747,17.2692,11.4191,4.7864,8.3711,12.0724,15.8786,23.4093,22.9561,27.9622,59.4831,43.4583,57.9734,18.3883,22.3052,4.4708,8.7514,15.0163,18.2629,9.9116,3.0812,1.4529,7.5042,15.9999,13.2976,6.6631,12.0494
"34828",11.964,5.8074,8.6205,7.0751,3.8107,1.8979,4.3994,8.1872,5.3208,2.7176,3.9265,6.0502,6.2088,7.9727,9.6448,11.9741,24.8734,18.9021,25.3157,6.1275,8.5089,1.7865,3.0387,5.3419,8.2171,4.4287,1.3458,0.7386,3.7849,8.0467,6.735,3.2595,5.4477
"34829",12.961,1.408,2.14,1.8939,1.2527,0.8908,1.5439,2.3546,2.0216,1.2567,1.6095,2.2139,2.3835,2.8696,2.977,3.3966,5.5692,4.3841,5.6645,2.1492,2.2337,0.5815,1.1054,2.0024,2.553,1.4201,0.465,0.2148,0.9976,2.1335,1.616,0.7693,1.219
"34830",13.958,1.0882,1.4497,1.3293,1.0497,0.8884,1.1721,1.6366,1.4338,1.0576,1.3039,1.4995,1.7763,2.0492,1.9882,2.1876,2.9202,2.1533,2.5202,1.4587,1.1923,0.3941,0.804,1.5315,1.856,1.1446,0.3824,0.1899,0.7721,1.5271,1.1635,0.5774,0.8948
"34831",14.955,0.9871,1.3412,1.2675,0.9889,0.8608,1.1461,1.5847,1.4554,1.0593,1.324,1.499,1.7375,1.9016,1.9234,2.0291,2.1986,1.6888,2.0868,1.3833,1.1311,0.4373,0.7555,1.4946,1.7605,1.1079,0.3724,0.1768,0.7554,1.4344,1.0945,0.5525,0.7851
"34832",15.952,0.8542,1.2011,1.1777,0.8552,0.6845,1.0514,1.5419,1.3795,0.8089,0.9806,1.1609,1.5322,1.5945,1.4641,1.4847,1.6949,1.3069,1.6761,1.1268,0.9631,0.3606,0.6338,1.3182,1.6803,1.0145,0.3292,0.1546,0.6836,1.3224,0.97,0.4699,0.6618
"34833",16.949,0.8524,1.2366,1.2439,0.8659,0.6651,1.1016,1.6881,1.5615,0.8546,1.0352,1.3773,1.8832,1.8944,1.7183,1.6367,1.6897,1.194,1.3428,1.1725,0.8442,0.3073,0.6874,1.4789,1.8644,1.065,0.3161,0.1298,0.667,1.352,0.9405,0.4231,0.6324
"34834",17.946,0.6956,1.0614,1.1122,0.7932,0.626,1.0562,1.4559,1.458,0.7613,0.7362,1.2638,1.8127,2.0338,1.6303,1.3049,1.5086,1.2869,1.5456,1.3754,0.9808,0.3029,0.8294,1.5974,1.6573,1.1097,0.3391,0.124,0.66,1.2363,0.8336,0.394,0.5315
"34835",18.943,0.6644,0.8815,0.8995,0.6426,0.5788,0.8174,1.0791,1.0328,0.636,0.6843,1.0527,1.2825,1.4931,1.3308,1.2878,1.6668,1.3379,1.5957,1.1596,0.9243,0.2551,0.7114,1.1861,1.153,0.9099,0.2783,0.1013,0.5828,0.9968,0.7747,0.3677,0.5308
"34836",19.94,0.6782,0.9047,0.8666,0.5889,0.4398,0.7176,1.0432,0.9094,0.5436,0.6411,0.9171,1.0893,1.2057,1.132,1.2895,1.6914,1.192,1.4577,0.9176,0.8087,0.2294,0.5278,0.9942,1.1351,0.7238,0.2131,0.0898,0.4959,0.982,0.7784,0.3473,0.5666
"34837",20.937,0.6071,0.8204,0.8145,0.5448,0.4645,0.6822,1.0132,0.8286,0.5176,0.6874,0.8415,0.9191,0.9151,1.0103,1.3867,2.056,1.3424,1.5924,0.6449,0.642,0.1925,0.4118,0.7724,1.0408,0.622,0.179,0.082,0.4372,0.8681,0.648,0.3081,0.4835
"34838",21.934,0.4716,0.5585,0.5191,0.3967,0.4106,0.4438,0.6757,0.5482,0.3801,0.5391,0.5752,0.6028,0.6491,0.7253,0.9481,1.4998,1.0935,1.2711,0.5044,0.5324,0.1724,0.3004,0.5153,0.683,0.4544,0.132,0.0653,0.3171,0.5914,0.466,0.2485,0.381
"34839",22.931,0.3865,0.4377,0.4327,0.3451,0.3584,0.3823,0.5361,0.4633,0.3098,0.3863,0.4543,0.4992,0.5059,0.5379,0.5767,0.8013,0.635,0.7622,0.3957,0.3649,0.1509,0.2531,0.4266,0.5573,0.3584,0.1132,0.0569,0.2296,0.4765,0.3384,0.1916,0.292
"34840",23.928,0.298,0.3271,0.3346,0.2771,0.2877,0.3044,0.442,0.3552,0.2367,0.272,0.3054,0.3775,0.3855,0.3589,0.3378,0.4136,0.3343,0.4337,0.3026,0.2545,0.1123,0.1958,0.3329,0.447,0.2566,0.0886,0.0474,0.1603,0.3526,0.2244,0.1484,0.2317
"34841",24.925,0.2629,0.2747,0.304,0.2519,0.2657,0.2647,0.3576,0.2953,0.2018,0.2313,0.2639,0.3161,0.3297,0.3047,0.3335,0.3872,0.3069,0.3563,0.2431,0.2099,0.1029,0.1486,0.2687,0.3502,0.1935,0.0756,0.0424,0.1331,0.2715,0.1962,0.1303,0.1952
