"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"5633",0.997,135.7877,52.6824,67.3147,NA,NA,313.3015,49.9611,54.4845,NA,0.3808,514.5731,40.9372,67.4939,35.2138,0.3797,NA,139.2794,28.9644,37.6938,23.8305,239.6808,22.0437,35.5012,44.2995,28.0499,172.5472,NA,977.257,37.9729,1064.3511,NA,441.8341
"5634",1.994,15.024,7.779,8.4385,NA,NA,21.8798,7.1115,7.0009,NA,0.171,25.2777,7.1137,10.2028,7.3372,0.1728,NA,11.5357,5.566,6.567,3.8881,14.5946,4.1641,6.7206,7.4151,4.6513,8.7025,NA,49.1041,5.9737,62.8667,NA,36.5411
"5635",2.991,5.4259,3.6371,3.5158,NA,NA,3.1748,3.6953,3.6934,NA,0.0802,6.6711,4.941,6.9427,5.3216,0.0813,NA,4.5194,3.8026,5.0214,2.5713,2.0515,2.9908,4.9389,4.5742,3.0638,1.2109,NA,3.8984,3.2955,7.062,NA,8.5799
"5636",3.988,3.1346,2.3629,2.1229,NA,NA,2.0462,2.3494,2.2549,NA,0.0472,3.9249,3.197,4.4949,3.5643,0.048,NA,3.2915,2.7793,3.6873,1.7592,1.1727,2.0132,3.2051,2.9001,1.9506,0.8806,NA,2.5448,2.1776,4.5428,NA,5.1373
"5637",4.985,2.4241,1.8041,1.6516,NA,NA,1.6575,1.8106,1.7874,NA,0.0287,2.7269,2.4063,3.1952,2.7922,0.0291,NA,2.8251,2.3683,2.4575,1.2207,0.8079,1.4076,2.3186,2.183,1.4581,0.6501,NA,2.0154,1.691,3.6022,NA,4.3191
"5638",5.982,1.8065,1.2745,1.187,NA,NA,1.0684,1.2798,1.3434,NA,0.0247,2.0716,1.9529,2.6945,2.1837,0.0255,NA,1.9437,1.5254,1.847,0.8123,0.4431,0.9664,1.7822,1.749,0.9865,0.4211,NA,1.2434,1.1426,2.1619,NA,2.7222
"5639",6.979,1.3955,0.9387,0.9397,NA,NA,0.8563,0.9759,1.0024,NA,0.0237,1.6343,1.4075,1.9536,1.6573,0.0244,NA,1.5464,1.2323,1.4633,0.7538,0.4231,0.8374,1.3578,1.3059,0.8216,0.3983,NA,1.1701,0.8928,1.7866,NA,2.2822
"5640",7.976,1.5335,0.9729,0.9509,NA,NA,0.9488,1.1557,1.4,NA,0.02,2.0944,1.8917,2.4175,2.2717,0.0204,NA,1.809,1.3644,1.645,0.7955,0.4692,0.9435,1.642,1.518,0.9189,0.4198,NA,1.161,0.943,1.5797,NA,2.3547
"5641",8.973,1.8389,1.3802,1.2441,NA,NA,1.3525,1.7426,2.1868,NA,0.0156,3.0479,2.7959,3.2459,3.3355,0.0159,NA,2.3583,1.8204,2.2357,1.2506,0.6476,1.3704,2.2535,2.2233,1.2827,0.6592,NA,2.207,1.3681,2.6787,NA,3.1657
"5642",9.97,2.0953,1.5344,1.3524,NA,NA,1.7678,2.1555,3.2237,NA,0.0156,4.672,3.6575,3.7515,4.6923,0.0159,NA,2.9396,2.2502,2.5799,1.5504,0.6198,1.5645,2.4957,2.6309,1.475,0.8061,NA,2.6835,1.5148,3.1113,NA,4.2495
