"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"38401",0.997,10.9075,16.0147,17.5043,112.4077,40.9699,76.3727,19.1485,14.3885,120.5664,36.6539,71.7341,21.3805,409.5207,19.0218,12.8476,36.0394,191.4601,14.1971,15.4281,10.0971,14.7599,35.4227,317.7035,24.704,14.8481,49.3721,19.5943,6.6486,22.7809,14.6406,10.8726,32.2441
"38402",1.994,2.7251,6.7126,6.1328,19.9017,10.1525,21.5673,7.9051,6.9991,24.9097,5.268,21.884,9.3189,66.2215,9.9102,5.4849,11.1903,45.263,6.5732,8.1931,4.5492,1.6775,9.7238,41.8073,9.2044,5.9493,7.9033,5.8544,3.2933,8.7777,5.372,3.6214,6.3929
"38403",2.991,0.9952,3.0737,2.8334,6.1308,3.8215,5.7075,3.861,3.5716,6.0875,2.141,7.6266,4.8364,18.0468,4.7254,2.7066,4.5382,8.6761,3.1323,4.1333,2.151,0.5691,3.3323,11.3476,4.9055,3.0632,2.1543,1.2228,1.6842,4.2421,2.525,1.5964,1.8265
"38404",3.988,0.5131,1.7203,1.5894,2.7154,1.7582,2.6138,2.1164,1.8319,2.687,1.2261,3.0332,2.2089,11.0147,2.0156,1.408,2.1216,3.3189,1.464,1.7313,0.8766,0.2557,1.3185,5.88,2.4735,1.4628,1.072,0.4727,0.9308,2.2043,1.3924,0.8918,0.9114
"38405",4.985,0.3364,0.988,0.9512,1.5483,1.0851,1.5354,1.2808,1.0855,1.3219,0.6611,1.6149,1.235,6.8759,1.1857,0.8443,1.3898,1.8327,0.896,0.9788,0.4736,0.1487,0.7302,3.8061,1.5877,0.8372,0.501,0.226,0.5042,1.4521,0.803,0.4477,0.4923
"38406",5.982,0.3315,0.9527,0.8971,1.0613,0.6953,1.274,1.3226,1.057,0.9161,0.4634,1.2679,1.0886,5.3148,0.9938,0.6606,0.8196,1.1154,0.5862,0.6855,0.3409,0.1122,0.496,2.7497,1.5136,0.7269,0.2982,0.13,0.44,1.3808,0.7103,0.377,0.4282
"38407",6.979,0.2503,0.996,0.7727,0.7412,0.4355,0.8489,1.2354,0.8265,0.5466,0.3735,0.8576,0.9659,4.0293,0.8553,0.557,0.7528,0.97,0.5889,0.6988,0.3295,0.122,0.4462,2.1623,1.4666,0.7444,0.2628,0.1101,0.4865,1.3911,0.8139,0.315,0.3365
"38408",7.976,0.2451,1.0279,0.8008,0.7141,0.4621,0.8856,1.1902,0.7859,0.5918,0.379,0.7748,0.9045,3.5195,0.8234,0.5431,0.7573,0.8499,0.5972,0.7228,0.3766,0.1739,0.448,2.3799,1.2272,0.722,0.2677,0.107,0.4833,1.3296,0.8152,0.3577,0.3749
"38409",8.973,0.2219,0.7636,0.6221,0.5406,0.3828,0.7149,0.8933,0.6388,0.5632,0.3386,0.6865,0.7692,3.0351,0.7316,0.4791,0.6678,0.8763,0.6084,0.6566,0.3984,0.2035,0.419,1.8566,1.0112,0.594,0.2523,0.0845,0.3837,1.0096,0.6276,0.2668,0.2884
"38410",9.97,0.2076,0.6527,0.5695,0.4773,0.3203,0.6561,0.7598,0.5981,0.4893,0.2964,0.6502,0.6817,2.4832,0.703,0.4391,0.6367,0.7923,0.5777,0.5872,0.3653,0.2244,0.3751,1.6959,0.81,0.4868,0.272,0.074,0.3203,0.8372,0.5283,0.2337,0.278
"38411",10.967,0.2367,0.5923,0.5336,0.508,0.3549,0.6272,0.7094,0.6555,0.5465,0.3929,0.7042,0.7362,2.5067,0.809,0.5433,0.8066,1.1303,0.7442,0.6361,0.5299,0.3471,0.3995,1.388,0.7319,0.4388,0.325,0.0701,0.2857,0.7432,0.4529,0.2073,0.3202
"38412",11.964,0.1781,0.4489,0.4245,0.4003,0.2597,0.4938,0.5555,0.5576,0.4824,0.3621,0.6459,0.6775,2.2495,0.7632,0.5601,0.8592,1.0286,0.7345,0.6819,0.4428,0.396,0.4172,1.5455,0.6078,0.4438,0.2817,0.0647,0.2301,0.6298,0.3586,0.2025,0.2491
"38413",12.961,0.1371,0.3637,0.3433,0.3619,0.2409,0.4413,0.4446,0.4331,0.4367,0.3355,0.5343,0.5373,2.1425,0.6355,0.5149,0.64,0.6968,0.5377,0.5434,0.311,0.4257,0.3161,1.3023,0.4963,0.3385,0.2372,0.0605,0.174,0.4901,0.285,0.1532,0.2381
