"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"39937",0.997,282.4518,117.5322,214.2426,233.4522,188.7945,141.7912,134.1213,48.3127,104.9206,76.6487,63.7861,130.1458,40.2446,39.3183,38.9103,47.9377,43.5294,42.1565,56.3943,49.7808,47.424,33.2229,41.8937,58.5935,37.0785,39.005,32.9254,41.2759,62.03,83.7883,67.9957,244.3343
"39938",1.994,38.6854,19.1437,29.3505,52.4365,32.6312,25.2394,19.5571,11.3784,24.692,10.3807,10.1223,19.3422,13.0603,11.3429,7.5577,7.7837,7.4256,7.6471,12.1871,7.4534,2.5642,7.7381,13.3376,16.2774,10.0155,3.6089,2.2431,7.2254,14.8908,13.9184,9.3081,37.2925
"39939",2.991,10.0398,8.0597,8.1409,10.2095,7.3666,8.3785,8.9547,6.3494,6.2067,2.6347,5.3971,8.7608,8.3061,7.3694,4.5861,4.8089,4.7188,5.0973,7.3382,5.2778,1.1821,5.0054,8.1233,9.4437,6.0814,1.7913,0.5964,3.4133,8.064,6.4886,2.9912,10.629
"39940",3.988,4.8984,4.9749,4.9711,5.0437,3.2065,4.2693,5.547,3.8975,3.0066,1.4362,3.0716,5.1502,4.7987,4.3005,2.9354,2.767,2.6209,2.7058,4.257,2.7376,0.6532,2.7477,4.7065,5.6533,3.5451,1.0323,0.326,1.9139,4.9554,3.8302,1.3452,4.849
"39941",4.985,2.9795,3.3153,3.2908,2.7823,2.2187,2.4794,3.379,2.4383,1.7645,0.9112,2.0296,3.2207,2.8124,2.5215,1.6906,1.4817,1.4261,1.4965,2.503,1.5438,0.3185,1.5894,2.8289,3.3534,2.0783,0.5671,0.2357,1.0581,2.9043,2.247,0.9375,2.8898
"39942",5.982,1.9915,2.4708,2.1775,1.8711,1.2482,1.734,2.5192,1.7368,1.2913,0.622,1.4061,2.3214,1.9968,1.7812,1.1384,0.9285,0.9058,0.9802,1.6534,0.9813,0.1796,0.9724,1.9405,2.4586,1.4413,0.3335,0.1755,0.819,2.2216,1.8508,0.7647,2.0774
"39943",6.979,1.9191,2.4919,2.2882,1.9317,1.0445,1.6907,2.6476,1.7789,1.138,0.571,1.3244,2.2638,1.9773,1.5584,1.1069,0.8209,0.8099,0.8605,1.4936,0.9821,0.1526,0.9685,1.9244,2.524,1.516,0.3491,0.1547,0.8534,2.3694,1.8596,0.7486,1.8542
"39944",7.976,1.5417,2.1174,1.8468,1.6724,0.9064,1.5985,2.3698,1.7562,1.2824,0.5275,1.4288,2.4243,2.1156,1.8319,1.0767,0.9975,0.9874,1.0209,1.6382,1.0381,0.2034,1.0249,2.0387,2.3755,1.5438,0.3536,0.1388,0.8444,2.0736,1.6242,0.6827,1.5828
"39945",8.973,1.5887,2.72,2.9876,1.764,0.7594,2.4382,3.3012,2.4472,1.2107,0.4536,1.3178,3.0199,2.205,1.8341,1.0128,0.8854,0.8281,0.8623,1.8307,0.9225,0.1789,1.1184,2.6642,3.006,1.9535,0.3486,0.1319,0.9436,2.6642,1.9064,0.6812,1.5478
"39946",9.97,1.4369,1.9927,2.0604,1.5504,0.6594,1.8863,2.4726,1.8299,1.0912,0.4456,1.1197,2.4584,1.9225,1.5841,1.0297,0.9376,0.8788,0.9317,1.7745,1.0458,0.1753,1.072,2.1815,2.356,1.6568,0.3572,0.1193,0.7854,2.1072,1.4544,0.5963,1.305
"39947",10.967,1.3986,1.5099,1.4597,1.2988,0.6781,1.2399,1.6976,1.3665,1.2069,0.4654,1.2177,1.8731,1.7151,1.8637,1.4115,1.3622,1.0834,1.2173,1.6538,1.4042,0.1985,0.972,1.5564,1.6272,1.0977,0.3159,0.135,0.5493,1.4266,1.1031,0.5291,1.4235
"39948",11.964,2.1863,1.84,1.6999,1.5363,0.6152,1.1177,1.6808,1.2381,1.5845,0.5768,1.4955,1.7736,2.228,3.7411,2.695,3.7389,2.7213,3.1298,2.2398,2.5715,0.257,1.0963,1.3567,1.5007,0.8922,0.3305,0.2044,0.5605,1.4891,1.384,0.7406,2.2195
"39949",12.961,3.9684,3.3318,3.3477,2.719,1.0402,2.2599,2.8929,2.3806,2.7208,1.1638,3.5976,3.0273,5.3201,10.787,7.1936,10.9541,8.7463,9.9043,6.5417,7.1563,0.6085,2.8152,2.161,2.3683,1.4184,0.465,0.3427,0.9293,2.551,2.4964,1.2039,3.692
"39950",13.958,7.002,5.3257,5.5188,4.5728,1.3752,3.3871,4.872,4.0073,3.8583,1.9212,5.4473,4.8361,7.4586,13.7049,8.7409,11.1312,8.9741,9.5285,7.2302,7.1259,0.597,3.0111,3.1105,3.8701,2.0168,0.4657,0.3735,1.266,4.2136,3.8809,1.5899,6.1913
"39951",14.955,3.0688,2.4744,2.4749,2.1872,0.7657,1.9816,2.6095,2.2895,2.7494,0.8717,2.6401,2.5096,3.0934,5.4692,3.2823,4.0232,3.1658,2.927,2.4823,2.1759,0.2663,1.1381,1.6502,2.1051,1.2062,0.3753,0.2311,0.7528,2.1122,1.8674,0.9197,2.8483
"39952",15.952,1.5424,1.1295,1.1682,1.1753,0.4607,1.1143,1.1789,0.9896,2.0566,0.488,1.1387,1.2665,1.7194,2.5647,1.4308,1.8213,1.5048,1.4049,1.3102,1.0908,0.1989,0.6116,0.9602,1.062,0.7247,0.3638,0.1626,0.4677,1.0568,0.9426,0.5221,1.5245
