"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"9729",0.997,17.3545,34.6511,13.9856,17.6445,12.0515,18.8291,773.3092,15.0773,68.1065,23.3027,21.659,22.5915,20.2599,65.5117,12.3546,41.1905,32.8464,35.5453,24.4026,106.1029,5.1999,10.4213,76.3725,77.8179,13.1826,18.124,16.8554,13.9954,16.0902,23.4774,15.0093,38.5782
"9730",1.994,3.2857,4.2932,4.8682,4.7748,2.599,3.3126,35.4989,6.2013,3.9991,2.2272,3.3722,6.752,5.3473,6.0143,2.8029,5.6726,5.7719,7.2443,5.9386,12.008,0.6922,2.4117,8.3543,9.2239,2.5313,1.606,2.2068,2.1936,2.2137,3.5029,2.6874,4.0185
"9731",2.991,1.0676,1.5903,1.6373,1.8353,1.1495,1.4646,3.1368,1.7505,1.4488,1.025,1.5105,3.0153,2.1368,2.3104,1.3233,2.3435,2.3458,2.8505,2.2624,3.0854,0.2228,1.0376,1.8213,2.8091,0.9717,0.6023,0.838,0.8117,0.9323,0.9482,0.9362,0.992
"9732",3.988,0.8967,1.1527,1.1286,1.6206,1.2042,1.3569,1.9082,1.3307,1.3601,1.0944,1.3536,2.3689,1.7005,1.8721,1.2139,1.7853,2.1669,2.1412,1.5845,2.1064,0.1545,0.6932,1.2903,1.8634,0.6018,0.4957,0.635,0.4939,0.6237,0.5162,0.7445,0.5269
"9733",4.985,0.5971,0.8429,0.8595,0.9957,0.7796,0.9886,1.4558,1.068,0.9539,0.8105,1.0858,1.9879,1.5166,1.4788,0.9503,1.5393,1.5787,1.8017,1.536,1.4258,0.1361,0.6566,1.1136,1.1792,0.5349,0.3201,0.3589,0.3465,0.5249,0.387,0.3938,0.4312
"9734",5.982,0.3237,0.5302,0.5179,0.498,0.3904,0.5553,0.964,0.7928,0.5597,0.4478,0.7902,1.4283,1.2979,1.3046,0.668,1.1938,1.1492,1.4546,1.2185,0.9605,0.1099,0.5195,0.8406,0.7932,0.4015,0.1763,0.184,0.2187,0.329,0.2693,0.202,0.2733
"9735",6.979,0.3301,0.6574,0.5465,0.4773,0.4416,0.5698,0.9974,0.8895,0.6262,0.6454,1.0466,1.6372,1.7667,1.6978,0.9692,1.6852,1.6282,1.9107,1.5788,1.4569,0.1527,0.7108,1.0396,0.9561,0.4906,0.2779,0.1756,0.2506,0.4066,0.296,0.1958,0.276
"9736",7.976,0.7916,1.3097,1.2508,1.1601,1.0961,1.3489,2.2567,2.061,1.3687,1.5299,2.317,3.918,4.9846,4.4539,2.4421,4.2906,3.7312,4.4858,3.9745,3.9378,0.3601,1.7167,2.4265,1.813,1.0215,0.6997,0.301,0.4116,0.8564,0.5612,0.35,0.4985
"9737",8.973,2.7595,3.2177,3.657,3.946,4.0096,4.5826,5.4306,6.2391,5.6868,6.0239,9.1001,12.178,18.023,16.9984,10.1965,16.5517,14.7823,15.9722,13.5638,11.9573,1.197,5.1869,8.2836,5.2073,2.6661,2.195,0.8491,1.0138,2.0196,1.4144,1.0719,1.2246
"9738",9.97,1.0625,1.4441,1.7712,1.6559,1.8597,2.6502,3.2342,5.9688,3.3997,3.7653,8.939,14.96,32.5801,23.874,9.1606,20.3997,23.5618,35.1883,27.5739,15.9169,1.4163,7.429,14.0524,5.1506,3.54,1.1432,0.4577,0.8176,1.4666,0.8682,0.7887,1.2437
