"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"32769",0.997,73.017,41.0808,42.4359,89.6338,0.2771,63.9554,72.6863,51.4214,89.7688,72.184,74.4713,52.7719,33.2761,52.5748,74.6905,86.7157,24.3068,53.4254,25.7503,44.57,13.982,29.3911,29.447,55.3306,23.0213,44.056,21.0686,31.7414,28.6408,27.8671,85.5772,72.4466
"32770",1.994,8.409,11.2182,11.2066,14.525,0.1453,12.1776,13.5838,12.1707,15.9487,12.9827,21.036,13.6026,12.2164,12.6842,14.7047,23.9944,11.228,12.6317,9.9422,11.6567,3.3911,7.4908,10.1389,12.0099,7.4534,7.9272,3.4509,7.3105,9.6762,7.4428,8.0778,7.6352
"32771",2.991,3.5201,5.9949,6.1212,5.4724,0.071,6.0807,7.5392,6.9028,6.6459,5.3119,7.4788,7.9103,7.5527,7.2416,6.6869,9.3284,6.9995,7.3901,6.195,5.8227,1.6784,4.17,6.5605,7.3073,4.8742,2.7333,1.0513,3.2916,5.9675,4.4997,3.1922,2.8194
"32772",3.988,1.7327,2.8891,2.8139,2.6343,0.0485,2.6038,3.4512,3.0767,2.7591,3.1103,3.6173,3.3425,3.3326,3.3035,2.7785,4.6211,3.6788,3.903,2.8781,3.2445,0.8762,2.0511,2.9527,3.46,2.2324,1.1602,0.6223,1.6354,2.8484,2.2394,1.6757,1.5588
"32773",4.985,1.5091,2.7075,2.5088,2.0298,0.0381,2.2619,3.1593,2.8044,2.3769,1.9415,2.7806,3.2034,2.8709,2.8746,2.2211,3.1112,2.4444,2.5759,2.3018,2.0309,0.6373,1.6421,2.6735,3.2027,1.9867,0.838,0.384,1.2698,2.6603,1.9423,1.1212,1.2304
"32774",5.982,1.3838,2.5332,2.322,1.6258,0.0268,2.0106,2.8413,2.5431,1.8045,1.5597,2.451,3.0379,2.8904,2.7358,1.9815,2.5397,2.2597,2.4137,2.2071,1.7124,0.5159,1.4517,2.5429,2.9,1.8089,0.6992,0.3023,1.1481,2.415,1.8157,1.0374,1.1277
"32775",6.979,1.4892,2.9548,2.7124,1.5291,0.0229,2.2545,3.5084,3.0939,1.7119,1.3067,2.9311,3.8175,3.6891,3.4502,2.1435,3.0913,3.0034,2.9348,2.8404,2.0184,0.5972,1.8008,3.2421,3.6103,2.2661,0.8255,0.3162,1.3846,2.9562,2.1014,1.068,1.2232
"32776",7.976,1.8133,3.2943,2.9772,1.8447,0.0214,2.391,3.8332,3.5533,1.8225,1.7347,3.4234,4.4589,4.6616,4.4576,3.4308,4.6995,4.2022,3.7078,3.5185,2.6378,0.8042,2.1334,3.9319,4.1716,2.7425,0.9853,0.4566,1.6378,3.359,2.5104,1.4145,1.6144
"32777",8.973,3.3062,5.89,4.9809,2.7746,0.0204,3.8017,6.9523,6.3195,2.9373,3.5517,5.765,8.8098,10.0242,8.5009,7.1303,10.7204,11.0782,8.0667,7.1729,5.2574,1.4375,3.8998,8.2654,8.3819,5.5381,1.8137,0.8714,3.2726,6.4105,4.7198,2.7371,3.2774
"32778",9.97,10.7345,20.1711,16.5904,8.6092,0.0231,13.4714,24.9159,24.696,9.6494,7.557,21.1639,34.0732,38.0454,30.0323,19.0982,28.2718,30.138,19.9832,25.1332,17.3593,5.4306,14.5517,32.2664,31.4895,21.7164,7.5215,3.4864,13.0414,23.1238,16.5266,9.7698,10.4994
