"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"6657",0.997,301.9475,159.9997,246.7458,252.7131,171.9249,142.2158,159.2849,171.7925,132.3463,169.8779,99.2112,91.9576,112.4136,97.576,129.5708,61.8559,68.671,45.5272,101.5536,65.9737,66.5028,46.9503,189.6115,101.341,62.4765,58.8139,74.3715,120.533,322.9383,117.3591,165.9393,396.2423
"6658",1.994,30.8628,14.4863,19.9451,31.1656,20.1704,17.1505,16.9865,12.5912,15.7642,19.97,8.2553,12.0705,10.4514,10.0191,12.4787,6.5902,7.5552,6.384,8.8382,7.0538,7.5357,4.9176,17.9705,10.9635,7.0018,6.2252,6.7787,8.8941,38.1466,9.7901,12.266,36.6777
"6659",2.991,7.2659,4.1649,5.0151,7.6595,5.0989,4.623,5.3281,3.7245,5.0518,4.8479,2.2054,3.7842,3.3057,3.0512,3.0365,1.7862,1.9741,1.6779,2.9441,1.7776,1.6642,1.7197,4.5833,3.9756,2.5995,1.7677,1.7089,2.4867,7.995,3.6964,2.7225,9.9133
"6660",3.988,4.1662,2.6957,2.9826,4.1754,2.4201,2.6363,2.8046,2.1754,2.6521,2.6051,1.4512,2.3161,1.8512,1.8169,1.5734,1.1452,1.2423,1.0054,1.724,0.9834,0.8597,1.0509,2.6465,2.1793,1.5969,0.9345,0.8993,1.6247,4.6007,2.4172,1.5623,5.2901
"6661",4.985,2.9072,2.1554,2.1515,2.5364,1.577,1.7125,2.209,1.5553,1.7727,1.6079,1.0245,1.3975,1.152,1.3067,1.2501,0.9176,0.9711,0.7934,1.0332,0.6959,0.5316,0.7014,1.7095,1.4089,1.0624,0.5325,0.581,1.0086,3.2636,1.7401,0.9697,3.6409
"6662",5.982,1.9406,1.5505,1.5572,1.7933,1.0778,1.1941,1.4702,1.0375,1.2915,0.9927,0.6449,0.9226,0.8334,0.7519,0.7655,0.6952,0.8342,0.7186,0.6431,0.5018,0.3849,0.3886,1.0588,1.1142,0.6479,0.3913,0.3592,0.686,2.1241,1.1931,0.6259,2.0994
"6663",6.979,1.5555,1.4141,1.3185,1.3336,0.7878,0.8255,1.2119,0.8117,0.9634,0.7467,0.5034,0.7117,0.7689,0.6809,0.548,0.5976,0.715,0.6771,0.7113,0.4763,0.2705,0.36,0.9417,0.9681,0.6189,0.3123,0.2647,0.579,1.9789,1.1749,0.548,1.6891
"6664",7.976,1.2827,1.2302,1.162,0.9714,0.5756,0.6307,1.0559,0.7111,0.7431,0.5569,0.4403,0.6195,0.7121,0.5842,0.528,0.5335,0.6623,0.6062,0.6687,0.4199,0.2213,0.3314,0.8301,0.8284,0.541,0.3062,0.1888,0.5018,1.8238,0.9855,0.5066,1.5611
"6665",8.973,1.0833,1.062,0.8812,0.8437,0.5601,0.5544,0.8774,0.5995,0.7138,0.486,0.3922,0.5795,0.7134,0.5797,0.5755,0.5424,0.6055,0.5502,0.617,0.4037,0.1993,0.3031,0.7929,0.7346,0.4633,0.2832,0.1948,0.4554,1.4397,0.8641,0.4311,1.3473
"6666",9.97,1.2818,0.9951,0.8884,0.9918,0.694,0.622,0.9289,0.5663,0.7496,0.5193,0.4847,0.6313,0.6638,0.6329,0.7778,0.4948,0.4854,0.4631,0.5745,0.4178,0.1942,0.3419,0.817,0.7614,0.5084,0.3215,0.1695,0.4487,1.3864,0.8226,0.4607,1.4051
