"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"14337",0.997,21.6968,21.1775,24.6265,19.2679,101.5107,15.8647,102.3669,15.6889,34.6822,21.785,14.3018,19.1809,22.8069,22.0543,13.2114,16.7033,16.8312,18.3016,23.6037,11.9404,16.1106,150.5862,35.6509,26.4824,19.9649,6.4477,8.5935,16.9538,23.2399,25.0627,121.6678,30.8028
"14338",1.994,2.5849,4.2415,4.7318,3.6348,6.9586,3.0494,12.6166,4.1597,3.1882,2.6643,3.7388,4.8124,5.2802,5.3621,3.4871,5.4352,5.5543,4.991,5.3621,2.909,1.5261,11.425,6.0054,5.2792,4.642,1.4134,1.2741,4.2793,5.4567,5.8646,17.59,3.5455
"14339",2.991,0.961,2.0206,2.0412,1.3216,1.7052,1.3923,3.2177,1.893,1.1554,0.8915,1.6064,1.9941,1.931,1.8906,1.1736,1.8963,1.9448,1.691,1.9594,1.1038,1.0448,2.9624,2.1557,2.2702,2.0396,0.5554,0.4264,1.9368,2.5455,2.8198,4.0032,1.5023
"14340",3.988,0.5047,1.3355,1.3315,0.7665,0.9654,1.0599,2.3351,1.6368,1.1108,0.865,1.4905,1.7054,1.6332,1.6493,1.1349,1.2557,1.239,0.9883,1.3764,0.7331,0.2799,2.0001,1.6976,1.6774,1.5185,0.3812,0.2682,1.1107,1.7203,1.5952,1.7958,0.6951
"14341",4.985,0.3943,0.8768,0.7511,0.4623,0.6047,0.6424,1.5103,1.0942,0.6717,0.5111,1.0259,1.1531,1.0959,1.203,0.7984,1.1028,1.0697,0.8086,0.8917,0.4797,0.125,1.0703,1.1112,1.1664,1.0251,0.2594,0.1787,0.769,1.188,1.0081,0.9304,0.4155
"14342",5.982,0.3436,0.8034,0.6346,0.3765,0.5296,0.5582,1.3018,1.0421,0.5468,0.4975,0.8822,1.0712,0.9711,1.0033,0.6974,0.8673,0.828,0.6547,0.7477,0.4021,0.0771,0.8731,1.0256,1.1531,0.945,0.2273,0.1396,0.6991,1.115,0.9131,0.687,0.3974
"14343",6.979,0.4648,1.0451,0.935,0.5083,0.4843,0.6821,1.2956,1.1339,0.5929,0.5247,1.0496,1.2522,1.2001,1.2074,0.7978,0.9502,0.8681,0.6844,0.8775,0.4024,0.0492,0.9198,1.2094,1.2482,1.0835,0.2446,0.1357,0.7686,1.3467,1.2113,0.6097,0.4339
"14344",7.976,0.599,1.5516,1.425,0.7521,0.5486,1.0283,1.7879,1.5031,0.7858,0.7867,1.2739,1.4044,1.1824,1.3042,0.9546,0.8215,0.6479,0.5274,0.9316,0.3876,0.0539,0.904,1.3902,1.6421,1.3782,0.3236,0.1769,1.0966,1.9839,1.7683,0.7543,0.647
"14345",8.973,1.0139,2.5697,2.3437,1.3434,0.8044,1.7555,3.0875,2.8198,0.9982,2.3888,2.0179,2.9938,2.7345,2.6082,1.3675,1.5302,1.2918,0.9748,1.9276,0.5754,0.0497,1.6476,2.8387,3.0991,2.7379,0.5959,0.3189,1.9139,3.3426,2.6778,1.375,1.1157
"14346",9.97,0.6384,1.6196,1.4711,0.842,0.7335,1.1109,1.8959,1.7496,0.8237,1.3936,1.4161,1.8739,1.8777,1.7208,1.0786,1.34,1.2066,1.0133,1.5699,0.6622,0.0337,1.3404,2.053,2.0035,1.949,0.4389,0.232,1.3949,2.1391,1.765,1.0468,0.7411
