"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"11265",0.997,37.9403,9.2526,15.0104,31.6511,68.8818,12.8493,9.463,16.4507,13.9677,12.6646,17.3746,11.0386,25.003,12.5061,12.2155,16.5268,10.7301,10.2633,14.6314,7.2294,3.3669,4.9668,9.1198,10.7254,9.8347,14.6798,8.8156,5.6391,13.0342,7.3129,11.6938,37.7002
"11266",1.994,4.3494,1.524,2.1432,5.9785,8.5708,2.272,1.5779,2.418,2.1963,1.7852,4.3217,2.3776,6.2556,2.8831,2.5813,3.5615,3.202,3.1685,3.6699,2.3513,0.9391,1.5648,2.2344,2.2498,2.1224,1.4922,1.604,1.4182,2.5463,1.5581,2.7326,3.7072
"11267",2.991,1.3652,0.5638,0.7148,1.6662,2.1147,0.6535,0.713,0.9147,0.6327,0.6932,1.4314,1.1851,2.2089,1.3975,1.0615,1.2543,1.2391,1.3089,1.8708,1.1436,0.4111,0.877,1.1724,1.0912,1.0086,0.4772,0.5564,0.5601,0.9404,0.5856,0.8099,1.1062
"11268",3.988,1.0318,0.3009,0.4401,1.2185,1.4064,0.4223,0.3891,0.5106,0.4435,0.5694,0.8215,0.6628,1.1525,0.891,0.8814,0.8707,0.8475,0.8964,0.9874,0.7429,0.3095,0.5101,0.6561,0.5757,0.5869,0.3268,0.4516,0.334,0.4661,0.3326,0.5175,0.6298
"11269",4.985,0.7554,0.255,0.3736,0.7804,0.7745,0.3224,0.3189,0.4378,0.3121,0.4119,0.5698,0.534,0.8148,0.6538,0.5972,0.5291,0.4991,0.559,0.7831,0.5928,0.2432,0.429,0.5403,0.475,0.5233,0.1981,0.249,0.2982,0.3909,0.301,0.3791,0.4754
"11270",5.982,0.6545,0.219,0.337,0.5826,0.6653,0.24,0.2416,0.3008,0.2665,0.2945,0.4214,0.409,0.6261,0.5676,0.5918,0.445,0.3962,0.4823,0.5972,0.5455,0.2297,0.3375,0.3967,0.3537,0.3916,0.1843,0.1785,0.2531,0.3118,0.3091,0.3409,0.4365
"11271",6.979,0.6811,0.2426,0.3445,0.5242,0.5074,0.2369,0.2347,0.312,0.233,0.2926,0.3966,0.437,0.7189,0.6309,0.6306,0.4721,0.4528,0.6574,0.7415,0.7073,0.2482,0.3792,0.4459,0.3369,0.4071,0.1861,0.1612,0.2414,0.2957,0.3079,0.3218,0.4312
"11272",7.976,0.8686,0.306,0.4318,0.6747,0.6648,0.3009,0.3103,0.4093,0.3035,0.4243,0.5427,0.6206,1.1625,0.8954,1.1395,0.7836,0.7949,1.0423,1.0693,1.078,0.3867,0.5352,0.6298,0.4553,0.4821,0.2729,0.2253,0.3063,0.3503,0.401,0.4012,0.5423
"11273",8.973,1.4402,0.5031,0.6559,1.2252,1.0624,0.6,0.6519,1.1597,0.6742,1.087,1.6404,1.8141,3.2871,2.6746,2.9609,2.2179,2.2617,2.9189,2.8878,2.6163,0.8942,1.2009,1.6677,1.1306,0.985,0.4936,0.4774,0.4882,0.6688,0.5427,0.7486,1.0104
"11274",9.97,3.5744,1.7629,1.978,2.3263,1.9909,1.6737,1.6713,2.5284,1.5897,2.2075,3.9047,4.1514,9.3334,8.2989,10.7055,8.8099,8.6178,14.7094,11.2012,10.8682,2.0578,3.525,4.0228,2.0898,1.8109,0.693,0.73,1.0067,1.3891,1.5672,1.6328,2.5944
"11275",10.967,2.0385,1.343,1.3524,1.3992,1.1988,1.0377,1.1151,1.1687,0.8869,0.9488,1.6126,2.1127,5.4442,4.8404,5.7969,6.1282,6.3244,11.7607,7.9343,7.8115,1.0962,2.46,2.3472,1.1713,1.2387,0.6212,0.4629,0.8233,1.0245,1.2588,1.111,1.679
