"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"4097",0.997,96.739,25.5322,34.6082,87.444,236.3015,38.8726,27.1149,24.9323,49.8734,20.0339,114.4679,20.7779,19.6908,19.3311,26.6815,14.2839,16.1788,11.7508,15.852,8.4658,15.2589,19.3422,21.1603,24.1478,14.5978,25.1202,316.0513,18.3937,19.6021,27.3889,24.0205,66.6987
"4098",1.994,11.0434,4.6573,7.5993,27.4711,41.4717,10.7275,6.5028,6.8296,12.6363,6.7297,11.8028,6.2571,6.2334,6.1501,6.549,4.9373,4.7595,3.8236,5.4854,2.7481,2.2035,4.424,5.6286,6.7822,3.8989,2.5895,27.4576,3.9193,4.9317,4.8714,7.7733,9.7972
"4099",2.991,2.7361,2.0861,2.4262,5.5895,7.8586,2.8421,2.7317,2.4904,3.1692,1.6956,2.8389,2.5743,2.4431,2.4351,2.0159,1.8848,1.7541,1.5023,2.2672,1.2317,0.7693,1.9068,2.5063,2.9904,2.0056,0.8674,6.5302,1.6471,2.4962,2.0307,2.1095,2.6257
"4100",3.988,1.7127,1.4,1.5814,3.3518,4.0144,1.8733,1.9216,1.6928,1.8752,1.092,1.8428,1.7203,1.4279,1.5164,1.3284,1.0005,0.9042,0.7536,1.1247,0.6248,0.3565,1.0035,1.4818,2.0298,1.1951,0.49,2.8567,0.9227,1.6574,1.1699,0.9898,1.2939
"4101",4.985,1.0977,0.8484,0.9983,1.8425,2.2994,1.1308,1.1885,1.0816,1.1935,0.7195,1.1348,1.0707,0.9527,1.0014,0.7655,0.7266,0.6801,0.5546,0.8038,0.458,0.2622,0.678,0.9803,1.2258,0.7556,0.3348,2.0855,0.5411,0.9954,0.6946,0.5846,0.8173
"4102",5.982,0.7476,0.6296,0.7406,1.3793,1.6944,0.8777,0.906,0.8876,1.0128,0.6093,0.8912,0.9158,0.8303,0.8311,0.6554,0.5757,0.5573,0.4855,0.7095,0.3979,0.2137,0.5669,0.8546,1.0306,0.6233,0.2462,1.2746,0.3918,0.7912,0.5102,0.3972,0.5822
"4103",6.979,0.6823,0.5865,0.6407,1.0334,1.2608,0.703,0.793,0.7502,0.8004,0.4607,0.781,0.7335,0.656,0.6989,0.5612,0.4677,0.4501,0.4014,0.5605,0.3379,0.1862,0.4527,0.6612,0.8608,0.5081,0.2054,0.9109,0.3408,0.7003,0.4903,0.3364,0.5063
"4104",7.976,0.748,0.6384,0.6858,1.0933,1.2887,0.7349,0.8181,0.7424,0.8756,0.5589,0.7486,0.731,0.6461,0.6788,0.5511,0.4575,0.4291,0.3968,0.6008,0.371,0.2238,0.5282,0.6947,0.855,0.5973,0.241,0.6441,0.4553,0.7469,0.5816,0.4741,0.6318
"4105",8.973,0.9549,0.878,0.9679,1.5762,2.134,1.0753,1.0796,0.9861,1.3297,0.6956,0.9943,0.9558,0.8142,0.8782,0.7103,0.5789,0.5282,0.4776,0.783,0.5277,0.3162,0.6866,0.9033,1.0913,0.7969,0.3096,0.7283,0.5883,0.9547,0.7783,0.6201,0.9287
"4106",9.97,1.1246,1.0421,1.0953,1.5388,2.2983,1.2152,1.2406,1.1645,1.7378,0.8702,1.2476,1.2071,1.0747,1.1393,0.8756,0.7433,0.6994,0.6441,1.0071,0.7254,0.4534,0.8835,1.18,1.293,1.0068,0.3659,0.7159,0.6913,1.135,0.932,0.6357,1.07
"4107",10.967,1.1853,1.1024,1.1632,1.3966,1.874,1.2719,1.3159,1.2899,1.7999,0.8194,1.5372,1.284,1.0893,1.2608,1.0038,0.8045,0.7286,0.6183,0.9401,0.7003,0.4952,0.8035,1.1271,1.3887,0.9699,0.3698,0.489,0.671,1.1794,0.9398,0.597,1.0332
"4108",11.964,1.0522,0.8851,0.9103,0.9894,1.3445,1.0528,1.1663,1.2978,1.648,0.8401,1.6353,1.2481,1.0885,1.3807,1.217,0.8684,0.7346,0.6147,0.9671,0.724,0.4609,0.7589,1.077,1.2706,0.9275,0.3194,0.4147,0.5578,1.0369,0.7359,0.4466,0.7545
"4109",12.961,1.0656,0.7403,0.7634,0.8939,1.1087,0.8435,0.961,1.0459,1.2319,0.6289,1.3135,1.0478,0.9906,1.1489,0.9407,0.7892,0.6585,0.5615,1.0291,0.6528,0.3274,0.8325,1.0347,1.0462,0.9551,0.3305,0.4689,0.546,0.9618,0.6783,0.3858,0.6358
"4110",13.958,1.1019,0.6488,0.6845,0.6538,0.7956,0.6484,0.8318,0.8613,0.7893,0.4605,1.0183,0.913,0.8964,1.0168,0.7769,0.7272,0.6232,0.5448,0.944,0.6118,0.2908,0.8162,0.8969,0.8913,0.8014,0.3203,0.3462,0.4527,0.7846,0.5576,0.2942,0.5409
"4111",14.955,1.1234,0.6633,0.6753,0.5986,0.5922,0.6144,0.8204,0.8324,0.6242,0.3826,0.9572,0.9063,0.908,1.0349,0.7649,0.7959,0.6356,0.5521,0.9388,0.6285,0.2929,0.8106,0.9114,0.9263,0.7621,0.3101,0.355,0.4523,0.8022,0.5939,0.3007,0.5439
