"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"24065",0.997,63.1341,38.9807,42.6082,91.3954,89.6626,47.2565,52.2634,35.4868,38.2183,48.5003,29.6607,37.6666,33.3819,45.955,27.4907,33.4219,88.2366,44.1728,33.3736,98.1499,39.5133,48.9894,40.0189,53.7399,33.6344,55.8525,46.4458,17.6548,37.2112,40.214,38.1693,36.4155
"24066",1.994,9.6026,10.3212,10.1154,14.8058,13.4042,9.3814,11.4489,9.0798,6.8478,8.3154,7.2199,10.7624,11.0029,12.0522,8.0182,10.7825,17.9408,13.5263,10.0197,28.8295,5.9571,12.4505,10.756,15.438,8.7755,10.0269,8.814,4.8139,9.7419,8.9287,7.01,7.4663
"24067",2.991,4.1293,5.4176,5.1836,4.0479,3.1357,3.9607,6.3525,5.26,2.7529,2.1743,4.0309,6.1537,6.4045,6.3969,4.1276,5.6768,7.8604,5.8442,5.3043,9.0121,2.1007,4.5763,5.8394,7.0741,5.0909,2.8085,1.9753,2.4466,5.4914,4.4896,2.1983,2.6928
"24068",3.988,2.4604,3.3316,3.3089,2.5445,1.8941,2.4923,4.1444,3.334,1.7244,1.5907,2.5097,3.7159,4.013,3.9376,2.8031,4.0744,4.7716,3.8187,3.2864,4.2179,1.0732,2.4637,3.5204,4.6178,3.0024,1.5637,0.953,1.4604,3.5725,2.616,1.316,1.6447
"24069",4.985,1.8548,2.7631,2.5569,1.7675,1.3235,1.8317,3.2963,2.6281,1.2834,1.043,1.95,3.0839,3.198,2.9778,2.0867,3.1374,3.7022,2.8567,2.5919,2.5419,0.6901,1.7886,2.7783,3.7134,2.3273,0.8692,0.5559,1.0957,2.9102,2.2076,1.0174,1.2941
"24070",5.982,1.4353,2.3051,2.1777,1.2297,0.9108,1.4307,2.8121,2.1498,0.9272,0.6796,1.4218,2.3668,2.2435,2.0007,1.3574,1.8135,2.2156,1.6919,1.6325,1.5239,0.3927,1.1961,2.0703,3.0388,1.6925,0.5503,0.3689,0.729,2.3552,1.6694,0.6744,0.9962
"24071",6.979,0.9405,2.0214,1.6523,0.9518,0.7205,1.0218,2.2201,1.5215,0.6816,0.5797,0.984,1.7052,1.5698,1.3519,0.9383,1.2026,1.5174,1.1447,1.2185,1.086,0.3602,0.9195,1.6478,2.3965,1.5033,0.5132,0.34,0.7519,2.1489,1.6702,0.6298,0.7217
"24072",7.976,0.9827,2.13,1.7507,0.8484,0.5913,0.9472,2.2417,1.4207,0.5701,0.43,0.9003,1.6359,1.4793,1.3022,0.877,1.1564,1.4167,1.0271,1.1322,0.9724,0.3128,0.8792,1.526,2.3347,1.3452,0.4836,0.2717,0.7067,2.025,1.6474,0.6459,0.6914
"24073",8.973,0.6587,1.3901,1.1059,0.6433,0.5737,0.6695,1.4136,1.0024,0.5055,0.4658,0.6883,1.2332,1.2253,1.0873,0.7575,1.1386,1.2389,1.0294,0.9423,0.864,0.2694,0.6788,1.1607,1.5601,0.9542,0.4463,0.2473,0.499,1.2871,1.1782,0.4913,0.5646
"24074",9.97,0.5494,0.7867,0.7069,0.5407,0.4868,0.5021,0.7854,0.6463,0.4443,0.3795,0.5403,0.7582,0.851,0.8878,0.6859,1.053,1.0861,0.9443,0.7547,0.7167,0.2065,0.4738,0.7211,0.9072,0.6032,0.2934,0.1812,0.2982,0.7134,0.6566,0.3116,0.3809
"24075",10.967,0.5027,0.6559,0.6062,0.5007,0.4461,0.4344,0.6559,0.5452,0.3487,0.3099,0.4347,0.6249,0.6965,0.6659,0.5153,0.7621,0.8033,0.7086,0.5755,0.576,0.1651,0.3708,0.6145,0.7792,0.4755,0.3057,0.1908,0.2617,0.6134,0.5373,0.2596,0.3605
"24076",11.964,0.4719,0.4601,0.4916,0.4662,0.4239,0.4,0.5415,0.5065,0.3159,0.3381,0.3812,0.5379,0.5576,0.5194,0.4242,0.5713,0.6618,0.5658,0.4799,0.5719,0.1647,0.3126,0.4888,0.6476,0.364,0.2639,0.1519,0.1928,0.4383,0.3527,0.2053,0.3286
"24077",12.961,0.3913,0.3239,0.3839,0.4033,0.4027,0.3414,0.3894,0.3744,0.3084,0.3396,0.3326,0.375,0.4211,0.4489,0.4296,0.5706,0.6376,0.5494,0.3778,0.5264,0.1699,0.2565,0.3259,0.4296,0.2777,0.2546,0.1539,0.1552,0.3109,0.3029,0.1863,0.3015
"24078",13.958,0.3911,0.3059,0.3722,0.3802,0.393,0.3404,0.3543,0.3421,0.3097,0.3896,0.3159,0.3456,0.4004,0.4433,0.4233,0.6005,0.6007,0.5043,0.371,0.4803,0.1805,0.273,0.3344,0.3894,0.3043,0.2726,0.1406,0.1642,0.2963,0.2628,0.1933,0.316
"24079",14.955,0.4226,0.3038,0.4026,0.3966,0.4175,0.3555,0.3507,0.3307,0.317,0.4344,0.3061,0.3229,0.3485,0.4047,0.4219,0.5285,0.544,0.4518,0.2985,0.3565,0.1608,0.2163,0.2827,0.3737,0.2419,0.2921,0.1518,0.1505,0.2806,0.2569,0.1888,0.3015
"24080",15.952,0.365,0.2935,0.3614,0.3461,0.3972,0.3309,0.3264,0.3072,0.3243,0.4042,0.2849,0.3113,0.3299,0.376,0.3672,0.5035,0.5073,0.439,0.2856,0.3518,0.1625,0.2206,0.2571,0.3384,0.2254,0.3522,0.1584,0.1564,0.2528,0.2406,0.1984,0.3001
"24081",16.949,0.3799,0.2813,0.3694,0.3794,0.4119,0.3554,0.2919,0.279,0.3705,0.4707,0.2919,0.2774,0.3217,0.3814,0.4033,0.516,0.5194,0.4541,0.2963,0.3442,0.1744,0.2115,0.248,0.2868,0.2331,0.4318,0.1898,0.1618,0.2527,0.2765,0.1761,0.3005
"24082",17.946,0.3919,0.2967,0.3552,0.3559,0.4358,0.3355,0.3096,0.2929,0.4242,0.5483,0.2966,0.3122,0.3466,0.3806,0.3812,0.5113,0.5231,0.4876,0.3132,0.3851,0.1998,0.2136,0.2715,0.3115,0.244,0.5966,0.1877,0.1751,0.2681,0.2954,0.1696,0.316
"24083",18.943,0.4129,0.2766,0.3618,0.3827,0.5026,0.3669,0.3052,0.2915,0.4147,0.605,0.2828,0.3057,0.3288,0.3889,0.3667,0.458,0.4519,0.4537,0.3087,0.3804,0.1973,0.2528,0.272,0.3479,0.2537,0.8388,0.2206,0.1855,0.267,0.2724,0.1835,0.3149
"24084",19.94,0.444,0.2776,0.379,0.4241,0.5132,0.4217,0.3052,0.2984,0.4464,0.6355,0.2687,0.295,0.316,0.3481,0.3402,0.433,0.4632,0.3797,0.2838,0.3644,0.1862,0.224,0.2555,0.3146,0.2449,0.9649,0.2635,0.1951,0.2583,0.2688,0.193,0.2879
"24085",20.937,0.424,0.303,0.4427,0.4388,0.5493,0.454,0.3297,0.3076,0.5698,0.6725,0.2945,0.313,0.3512,0.3902,0.3838,0.472,0.5036,0.4311,0.3038,0.4185,0.2072,0.2453,0.2702,0.3132,0.2392,1.1371,0.3364,0.2089,0.2858,0.2969,0.1813,0.2953
"24086",21.934,0.3946,0.2791,0.4022,0.3952,0.6279,0.4865,0.3216,0.3356,0.8565,0.7629,0.3154,0.2964,0.337,0.371,0.4073,0.4617,0.5291,0.404,0.3098,0.4184,0.24,0.2587,0.2718,0.3087,0.2515,1.3218,0.3196,0.238,0.2647,0.2667,0.1725,0.2724
"24087",22.931,0.402,0.3142,0.414,0.4262,0.7229,0.5121,0.3267,0.3184,0.9748,0.7712,0.2998,0.2981,0.3228,0.3496,0.3909,0.4678,0.5319,0.3911,0.3015,0.4256,0.2905,0.2607,0.2793,0.3321,0.2688,1.8286,0.4541,0.2762,0.298,0.2794,0.1894,0.3126
