"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"25601",0.997,33.2907,26.7015,28.6175,33.612,39.7565,29.0405,22.3739,21.4687,25.9105,22.1837,23.1967,23.5708,23.1652,21.9569,25.2954,24.5471,22.9214,21.4355,24.8536,17.3903,26.6181,16.9504,21.6682,24.128,65.6688,22.8842,17.5457,21.302,46.9422,32.5984,19.6272,27.9192
"25602",1.994,4.7872,4.9353,4.2789,4.0621,5.721,4.0446,4.3783,3.9172,4.0301,4.2394,4.2745,4.9145,5.253,4.9752,4.7097,5.3408,4.2747,4.8333,4.6089,3.385,3.3305,3.4869,4.7408,4.8311,8.7978,2.0401,1.5738,3.1809,7.2189,5.8048,3.4902,5.5411
"25603",2.991,1.2217,2.1417,1.7982,1.3624,1.5234,1.5369,2.2058,1.8733,1.6315,1.7291,1.821,2.182,2.3152,2.1035,1.7731,1.956,1.7581,1.8176,2.0992,1.3685,0.8423,1.4529,2.1243,2.3214,2.9141,0.837,0.4954,1.4066,2.3675,2.3234,1.3891,1.7121
"25604",3.988,0.671,1.1118,0.9571,0.815,1.0842,0.9255,1.217,1.1204,1.0748,1.2699,1.1719,1.3112,1.3432,1.3172,1.2564,1.2156,1.0883,1.1199,1.14,0.7862,0.4578,0.8336,1.2624,1.3358,1.3787,0.4301,0.2488,0.6638,1.3037,1.0979,0.6596,0.8282
"25605",4.985,0.4624,0.9071,0.8221,0.6622,0.9226,0.821,1.0789,1.0227,0.9429,1.1219,1.0698,1.1725,1.1709,1.1698,1.1001,1.0914,1.0021,0.9059,0.9751,0.5957,0.3199,0.6684,1.0361,1.1638,1.2136,0.3472,0.155,0.5318,0.9818,0.8076,0.4343,0.5207
"25606",5.982,0.3281,0.7524,0.6262,0.4589,0.6766,0.5878,0.8716,0.7854,0.7143,0.8641,0.8506,0.9396,0.935,0.9769,0.9617,0.8952,0.7969,0.7107,0.7715,0.5115,0.2321,0.5462,0.872,0.9712,0.8029,0.265,0.1116,0.4157,0.8401,0.6615,0.3235,0.407
"25607",6.979,0.3261,0.8902,0.6934,0.4279,0.5259,0.5877,0.9869,0.8203,0.6477,0.6751,0.7941,0.9603,0.9115,0.9196,0.7757,0.7225,0.6649,0.6237,0.7955,0.5028,0.2324,0.598,0.9189,1.0527,0.813,0.3104,0.1181,0.4705,0.9743,0.7778,0.3522,0.4341
"25608",7.976,0.3729,0.9723,0.7666,0.4787,0.5591,0.6618,1.0643,0.912,0.7011,0.7674,0.9172,1.0831,1.1012,1.0801,0.88,0.8879,0.8381,0.739,0.9168,0.5754,0.2339,0.6452,1.0355,1.1192,0.8335,0.3643,0.123,0.5096,1.0277,0.8407,0.3903,0.4548
"25609",8.973,0.3959,0.9334,0.7946,0.4849,0.6739,0.7007,1.079,0.9679,0.7939,0.9879,1.0368,1.1419,1.1741,1.1816,1.0797,1.0436,0.9129,0.859,1.0325,0.7453,0.3312,0.777,1.1221,1.1157,0.8481,0.4648,0.1635,0.5201,0.9858,0.7892,0.408,0.4978
"25610",9.97,0.5678,1.308,1.1327,0.6877,0.7505,1.0253,1.5627,1.478,0.9946,1.0103,1.4885,1.9156,2.0524,1.877,1.4371,1.6936,1.474,1.3668,1.5287,1.0098,0.3716,1.0255,1.803,1.7468,1.2217,0.5257,0.2535,0.7882,1.434,1.1207,0.6351,0.7359
"25611",10.967,1.8256,3.9525,3.3264,1.7397,1.0698,2.6425,4.5872,4.0329,1.8418,1.3312,3.309,5.6089,6.0037,4.8462,2.5721,4.4364,4.1951,3.8834,3.7803,2.2658,0.6915,2.4336,5.1961,5.548,3.6607,1.4737,0.6891,2.5375,4.6443,3.5491,1.8986,2.2361
"25612",11.964,2.1584,4.2235,3.8414,2.454,1.8246,3.5058,5.0807,4.9997,3.0045,2.5189,4.9087,6.6644,7.7726,7.0522,4.9443,9.741,10.2248,9.6037,5.2587,3.8556,0.9001,2.8505,5.7662,5.9542,3.7704,1.5443,0.7831,2.6033,4.7889,3.5822,2.0789,2.3483
"25613",12.961,0.9221,1.6772,1.531,1.1492,1.1957,1.5354,2.0165,2.1375,1.7138,2.049,2.6101,2.946,3.9275,3.8768,3.6388,7.9807,8.6556,8.128,2.9651,2.6616,0.6412,1.4861,2.487,2.3377,1.5883,0.9451,0.4268,1.1298,1.8961,1.532,1.0072,1.1843
"25614",13.958,0.4085,0.6878,0.6106,0.4947,0.5895,0.6158,0.781,0.8005,0.7751,0.8892,0.9521,1.0147,1.1838,1.2104,1.2714,1.9745,1.9072,1.9799,1.0541,1.0618,0.3317,0.6635,0.9293,0.8964,0.7021,0.5356,0.1781,0.4879,0.7485,0.6213,0.4088,0.5258
"25615",14.955,0.2308,0.363,0.3356,0.2725,0.3495,0.3418,0.4308,0.4441,0.4751,0.6,0.5673,0.5734,0.6387,0.6827,0.7418,0.9113,0.8196,0.8402,0.557,0.5089,0.1992,0.3615,0.5182,0.4892,0.377,0.393,0.1028,0.2589,0.4104,0.3389,0.2073,0.2794
"25616",15.952,0.1851,0.2843,0.2716,0.2666,0.3721,0.3147,0.3433,0.3704,0.4597,0.5429,0.4792,0.4408,0.497,0.5146,0.5662,0.6076,0.5649,0.5465,0.4326,0.3715,0.1837,0.2949,0.4073,0.3728,0.3067,0.3616,0.0732,0.1966,0.3101,0.2705,0.1576,0.2391
"25617",16.949,0.1725,0.2845,0.2653,0.2415,0.2965,0.2948,0.3357,0.3813,0.3836,0.454,0.488,0.4251,0.4624,0.5188,0.5332,0.5335,0.4543,0.4279,0.4337,0.3292,0.1835,0.2985,0.4061,0.3592,0.2961,0.4142,0.0666,0.1768,0.303,0.2539,0.1492,0.2291
"25618",17.946,0.1834,0.2953,0.2767,0.2565,0.2937,0.3076,0.347,0.3866,0.3513,0.3749,0.4495,0.4403,0.4706,0.5021,0.433,0.4836,0.4337,0.4115,0.4205,0.3044,0.1637,0.278,0.4004,0.3744,0.3217,0.3934,0.0728,0.1973,0.3248,0.289,0.1561,0.2371
"25619",18.943,0.1744,0.2609,0.2448,0.2487,0.2796,0.2801,0.3063,0.34,0.3359,0.3713,0.3949,0.3904,0.3977,0.417,0.3747,0.392,0.3441,0.3389,0.3491,0.2511,0.1828,0.2382,0.3493,0.3375,0.2833,0.4211,0.081,0.1782,0.2697,0.2409,0.1513,0.2301
"25620",19.94,0.1564,0.2296,0.2104,0.2212,0.2828,0.2438,0.2686,0.3031,0.2937,0.3586,0.3626,0.3788,0.4142,0.4066,0.3682,0.4215,0.4011,0.3957,0.3871,0.2872,0.2006,0.2715,0.3735,0.3104,0.2877,0.3968,0.0681,0.162,0.2517,0.2044,0.1136,0.1846
"25621",20.937,0.1612,0.2362,0.221,0.2207,0.2668,0.2405,0.2678,0.2801,0.268,0.3224,0.3236,0.3331,0.3637,0.3754,0.3476,0.4005,0.3707,0.3719,0.3342,0.2722,0.2008,0.2215,0.3132,0.2939,0.257,0.4607,0.0723,0.1553,0.2469,0.2149,0.1174,0.1807
"25622",21.934,0.1354,0.1847,0.1695,0.1751,0.2204,0.1902,0.2126,0.2281,0.2336,0.3061,0.2595,0.2544,0.2744,0.2895,0.305,0.3399,0.3273,0.3367,0.2493,0.2242,0.2085,0.1753,0.2527,0.2377,0.2091,0.4343,0.0721,0.1404,0.1985,0.1728,0.1066,0.1516
"25623",22.931,0.1421,0.1917,0.1799,0.1692,0.2238,0.1863,0.2059,0.2038,0.2187,0.299,0.2434,0.235,0.2494,0.2602,0.2912,0.3429,0.3303,0.3254,0.218,0.2112,0.1821,0.1528,0.2215,0.2194,0.1719,0.4569,0.0738,0.1299,0.1871,0.1853,0.1079,0.1745
"25624",23.928,0.1471,0.1995,0.1846,0.1745,0.2154,0.1799,0.2041,0.1969,0.2077,0.3057,0.226,0.2207,0.2292,0.2453,0.2756,0.3328,0.3282,0.3244,0.2017,0.2095,0.1995,0.1396,0.2081,0.2117,0.1589,0.4282,0.0775,0.1323,0.1903,0.1769,0.1049,0.1745
"25625",24.925,0.1341,0.1736,0.1506,0.1699,0.2216,0.1551,0.1718,0.1684,0.1806,0.2535,0.1837,0.1817,0.1825,0.1929,0.2271,0.2505,0.255,0.2664,0.1735,0.1837,0.179,0.1195,0.1705,0.1865,0.1392,0.4743,0.0671,0.1209,0.1632,0.1595,0.1046,0.1665
"25626",25.922,0.1311,0.1793,0.1598,0.1678,0.2151,0.1476,0.1785,0.163,0.1799,0.2218,0.1742,0.1793,0.1815,0.1845,0.2027,0.2267,0.2337,0.2602,0.1729,0.1781,0.164,0.1258,0.1761,0.1912,0.1395,0.4296,0.0771,0.1171,0.1658,0.1549,0.1092,0.1539
"25627",26.919,0.125,0.1547,0.141,0.1667,0.1887,0.1439,0.1564,0.1491,0.1663,0.2193,0.1635,0.1587,0.161,0.1666,0.1899,0.2219,0.2232,0.2554,0.1549,0.1805,0.154,0.1144,0.1489,0.157,0.1244,0.4047,0.0679,0.098,0.1421,0.1346,0.0862,0.1398
"25628",27.916,0.1334,0.159,0.1497,0.1572,0.1757,0.1509,0.1681,0.1504,0.1618,0.2027,0.1547,0.1496,0.1495,0.1551,0.1814,0.1971,0.191,0.2021,0.1392,0.154,0.1471,0.1064,0.1339,0.1623,0.1289,0.4151,0.0646,0.1035,0.15,0.1443,0.0879,0.1344
"25629",28.913,0.1089,0.131,0.1193,0.1362,0.1558,0.1265,0.1353,0.1314,0.1417,0.1917,0.1443,0.1334,0.1365,0.1472,0.171,0.1934,0.1973,0.2091,0.1323,0.1603,0.1784,0.1011,0.1308,0.1339,0.1083,0.4444,0.0544,0.0974,0.1264,0.1315,0.0827,0.1422
"25630",29.91,0.1088,0.1221,0.1173,0.1478,0.172,0.1296,0.1353,0.1334,0.1599,0.2096,0.1587,0.1345,0.1385,0.152,0.1912,0.1902,0.1963,0.212,0.1406,0.1793,0.1593,0.1075,0.1302,0.1325,0.0935,0.3792,0.0556,0.0791,0.1145,0.1171,0.0739,0.1182
"25631",30.907,0.1448,0.144,0.1387,0.1839,0.2169,0.166,0.1569,0.1582,0.2195,0.2874,0.2085,0.1567,0.1533,0.187,0.2628,0.2198,0.2045,0.2346,0.1472,0.2036,0.1839,0.1205,0.1377,0.1489,0.1148,0.3873,0.0619,0.0798,0.1248,0.1349,0.0764,0.1277
"25632",31.904,0.1297,0.1327,0.1233,0.1588,0.2178,0.1406,0.1307,0.1394,0.2153,0.2835,0.1947,0.1435,0.143,0.1784,0.2562,0.2151,0.2014,0.2196,0.1561,0.2249,0.2154,0.1423,0.133,0.1315,0.1092,0.4591,0.0627,0.0904,0.1223,0.1364,0.0883,0.1597
"25633",32.901,0.1052,0.1055,0.0967,0.1343,0.1728,0.1136,0.1027,0.1075,0.1465,0.1851,0.1302,0.1088,0.1072,0.1319,0.1625,0.1688,0.152,0.1659,0.1174,0.1466,0.1574,0.0896,0.0994,0.1051,0.0877,0.4255,0.0571,0.0702,0.091,0.0949,0.0689,0.1219
"25634",33.898,0.0956,0.1099,0.1077,0.1333,0.1539,0.1209,0.113,0.1202,0.1354,0.1735,0.1289,0.1191,0.1195,0.1397,0.1585,0.1813,0.1753,0.1872,0.1178,0.158,0.158,0.0889,0.1087,0.1087,0.0876,0.383,0.0559,0.0697,0.1006,0.0994,0.0613,0.101
"25635",34.895,0.1039,0.1026,0.1003,0.1206,0.1411,0.1032,0.1008,0.0995,0.1138,0.1567,0.1043,0.0994,0.1027,0.1067,0.1261,0.1468,0.1487,0.1631,0.1031,0.1293,0.1526,0.0773,0.0935,0.0956,0.0847,0.3631,0.0525,0.0726,0.0913,0.0947,0.0643,0.1134
"25636",35.892,0.1109,0.1099,0.1058,0.1403,0.1503,0.1099,0.101,0.099,0.1154,0.1564,0.1042,0.0956,0.0958,0.0992,0.127,0.1374,0.1483,0.1697,0.1059,0.1439,0.1673,0.0792,0.0867,0.0951,0.0777,0.4158,0.0585,0.071,0.0848,0.0961,0.0672,0.1096
"25637",36.889,0.0949,0.0976,0.0938,0.1169,0.1337,0.0981,0.0941,0.0922,0.1131,0.1375,0.1005,0.0972,0.1005,0.1014,0.1249,0.1422,0.1488,0.1678,0.1073,0.1455,0.1707,0.0865,0.0938,0.095,0.0857,0.4331,0.0541,0.0789,0.0828,0.0928,0.0651,0.1099
"25638",37.886,0.0991,0.1067,0.103,0.1245,0.1442,0.1083,0.1099,0.1079,0.115,0.1697,0.1077,0.108,0.1112,0.1143,0.1373,0.149,0.1501,0.1816,0.1106,0.1527,0.1721,0.0898,0.1098,0.1092,0.0937,0.4566,0.0578,0.0739,0.0932,0.0881,0.0603,0.1044
"25639",38.883,0.1034,0.1003,0.1008,0.1224,0.1271,0.104,0.0987,0.0975,0.1046,0.1358,0.0995,0.0947,0.0991,0.1017,0.1139,0.1284,0.137,0.1627,0.1029,0.1352,0.1665,0.0865,0.0915,0.0915,0.0886,0.4994,0.0541,0.0725,0.0816,0.0825,0.0604,0.1109
"25640",39.88,0.1056,0.0989,0.0985,0.1246,0.1187,0.1001,0.091,0.0868,0.0992,0.122,0.0932,0.0928,0.0973,0.0957,0.1053,0.127,0.1378,0.1704,0.1022,0.1434,0.1653,0.0817,0.0916,0.085,0.0812,0.4057,0.0608,0.0761,0.0769,0.0876,0.0705,0.1275
"25641",40.877,0.1021,0.1,0.0998,0.1208,0.1286,0.1022,0.0933,0.0882,0.1,0.1173,0.0879,0.0861,0.0915,0.0903,0.1074,0.1182,0.1219,0.1422,0.0918,0.1239,0.165,0.0747,0.0841,0.0841,0.0832,0.3878,0.0541,0.0773,0.0786,0.0837,0.0655,0.1106
"25642",41.874,0.1022,0.1051,0.103,0.1264,0.139,0.1032,0.0998,0.0965,0.1051,0.1305,0.0984,0.0959,0.1024,0.1053,0.1103,0.1264,0.1362,0.1653,0.0966,0.1415,0.1505,0.088,0.0927,0.0937,0.0879,0.3819,0.0526,0.0786,0.0884,0.089,0.0645,0.1136
