"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"29697",0.997,89.9123,107.0467,88.0467,147.9128,71.6097,74.514,63.3272,70.1273,59.0589,43.4381,56.9127,57.9705,62.483,63.0464,49.6718,48.2646,47.5566,45.2686,54.6525,35.5682,14.7121,43.1748,59.4881,67.4771,54.3718,22.6658,20.9196,37.9622,60.5681,65.7693,44.8373,47.9872
"29698",1.994,18.4982,19.2407,18.6865,33.6321,13.9647,15.3425,14.4245,14.7843,13.2327,9.9465,13.3321,15.4704,16.5663,14.8363,11.3132,8.8569,8.1085,8.871,13.4763,8.4286,3.2569,9.7043,14.1569,15.86,10.9968,4.1503,3.3985,7.2376,13.4229,13.5485,6.8729,11.0952
"29699",2.991,5.1103,6.8412,6.1433,8.6975,4.2075,5.1487,6.3559,6.1879,4.5573,3.5546,5.3563,7.1459,8.1649,6.5641,4.6615,3.7491,3.6209,4.7031,6.7785,4.4734,1.3153,4.5121,6.9714,7.474,5.3614,1.877,0.9872,3.3539,6.1206,5.2727,2.456,3.5095
"29700",3.988,2.7391,3.9767,3.5826,3.8837,2.3998,3.0899,3.8764,3.6539,2.7267,2.1582,3.1021,3.9682,3.9784,3.4555,2.8432,1.9511,1.8376,2.369,3.1565,2.1756,0.6382,2.2316,3.6041,4.4952,2.8221,0.9359,0.4597,1.7337,3.4649,2.841,1.2872,1.9797
"29701",4.985,1.9732,2.4959,2.6027,3.0895,2.1937,2.4097,2.6264,2.6427,2.4726,1.7177,2.6257,2.7097,2.8252,2.5594,2.4136,1.6573,1.3102,1.4614,1.9986,1.2358,0.4857,1.3962,2.3295,2.8646,1.7876,0.6377,0.3204,1.1742,2.2988,1.9559,0.908,1.4097
"29702",5.982,1.9241,2.3613,2.4957,2.5359,2.145,2.399,2.6367,2.7264,2.7027,2.0196,2.8052,3.2939,3.9024,2.9481,2.7436,1.9605,1.6399,2.0317,2.8825,1.7717,0.475,1.7879,3.113,3.178,2.1807,0.6676,0.3045,1.2237,2.3975,1.9252,0.8768,1.3587
"29703",6.979,2.1771,3.0591,3.1415,2.5692,2.3153,2.7576,3.4985,3.6036,2.9152,2.4652,3.3192,4.8177,6.083,4.1843,3.5698,2.651,2.4626,3.0283,4.2959,2.4814,0.633,2.3913,4.4575,4.3923,2.864,0.8551,0.3473,1.5306,3.1464,2.4318,1.0326,1.6801
"29704",7.976,3.3921,4.7019,5.1045,3.8554,3.9947,4.6733,5.7806,6.8148,4.8917,3.7999,6.1498,8.9959,12.0815,7.8817,6.4968,5.0535,4.7195,6.0144,8.5502,5.1108,1.1388,4.2981,8.806,7.8234,5.3804,1.1243,0.4138,2.3214,5.0873,3.7814,1.5107,2.3727
"29705",8.973,5.5666,7.1635,8.1857,6.4842,5.9606,8.041,10.1849,13.1944,7.9283,5.9062,10.6654,21.6121,33.3425,16.8625,11.3953,9.278,9.6666,14.3544,22.4936,12.5097,1.9487,9.6611,21.7482,16.6686,10.1817,1.9981,0.6061,3.6249,8.3419,5.753,2.2683,4.1064
"29706",9.97,5.769,7.0187,7.1639,5.8306,5.5219,7.6497,9.6323,13.4822,8.1934,7.1272,13.1329,21.4276,33.556,22.8868,18.2397,13.303,13.2051,29.3756,27.1682,25.6824,2.3242,10.6218,20.6208,14.8097,9.5107,2.2845,0.8316,3.9214,8.0305,5.9392,2.7173,4.6689
"29707",10.967,2.8096,3.5171,3.4773,3.2767,3.0373,3.6978,4.6344,6.2654,4.0499,4.0369,6.5407,9.2084,12.3939,10.6133,8.7758,5.5215,5.4459,13.8463,10.4165,11.2554,1.2267,4.8266,8.0643,6.4412,4.3267,1.2671,0.4696,1.9517,3.906,2.8748,1.3457,2.2346
"29708",11.964,1.3211,1.5514,1.6589,1.8336,1.7718,1.8884,1.9629,2.4952,2.2588,2.1388,2.7858,3.0835,3.8474,3.491,3.6,2.0994,2.0612,3.2269,2.9847,2.3157,0.4445,1.449,2.6731,2.4683,1.592,0.4901,0.2208,0.7914,1.598,1.2079,0.5759,1.013
"29709",12.961,0.9747,1.0671,1.1865,1.2344,1.2807,1.2246,1.2529,1.4335,1.553,1.6917,1.6433,1.6041,1.8195,1.8364,2.3129,1.2642,1.0826,1.3676,1.4442,1.1333,0.335,0.9055,1.4222,1.4312,1.0028,0.3773,0.1787,0.5744,1.0615,0.8693,0.4814,0.7034
"29710",13.958,0.8432,0.9523,1.0776,1.0393,1.0686,1.0538,1.0515,1.2241,1.2945,1.3824,1.4368,1.2743,1.4795,1.6101,2.0335,1.1669,0.9417,1.0302,1.1419,0.9269,0.3264,0.7342,1.1236,1.1413,0.8907,0.3423,0.1568,0.5384,0.9288,0.8386,0.4367,0.6796
"29711",14.955,0.9613,1.1458,1.2834,0.9783,0.9165,1.1764,1.3588,1.5783,1.2089,1.2406,1.6425,1.6159,1.7887,1.8336,2.2004,1.366,1.293,1.3459,1.3298,1.0731,0.3166,0.851,1.3607,1.4887,1.093,0.3756,0.15,0.6241,1.1585,0.9918,0.4613,0.762
"29712",15.952,0.8844,1.0141,1.246,0.9667,0.7307,1.1244,1.2542,1.4881,0.9778,0.8583,1.3086,1.4763,1.6802,1.4661,1.3872,1.0028,0.9942,1.1924,1.2461,0.9632,0.2836,0.7352,1.2592,1.3257,0.9483,0.2679,0.122,0.52,0.9387,0.8204,0.3772,0.6116
"29713",16.949,1.0532,1.1936,1.4914,1.0965,0.6807,1.1844,1.3644,1.4904,0.9166,0.8297,1.1976,1.6455,1.8002,1.4584,1.2868,0.8802,0.8086,1.0246,1.1788,0.8109,0.2478,0.6925,1.328,1.4848,0.9058,0.2952,0.1289,0.5742,1.0422,0.9849,0.4632,0.7735
"29714",17.946,0.7273,0.8797,1.0636,0.8096,0.5739,0.8902,1.0247,1.1754,0.7514,0.7742,1.0229,1.2802,1.4197,1.249,1.1712,0.7631,0.6863,0.9829,1.0293,0.8042,0.2398,0.626,1.0702,1.1411,0.7507,0.273,0.1186,0.5036,0.8241,0.7762,0.4365,0.6136
"29715",18.943,0.6494,0.7857,0.8753,0.7743,0.5939,0.7278,0.9015,0.9519,0.652,0.8426,0.8524,1.0813,1.1895,1.1244,1.0749,0.7442,0.6545,1.0537,1.0075,0.8795,0.2585,0.6553,0.9361,1.0142,0.7294,0.2828,0.1119,0.4502,0.7646,0.6669,0.3701,0.5127
"29716",19.94,0.6339,0.7443,0.8044,0.6069,0.5086,0.6245,0.8042,0.883,0.51,0.557,0.7231,0.9281,1.0284,0.9411,0.8476,0.6594,0.6175,1.0373,0.8555,0.7933,0.2404,0.513,0.7731,0.8381,0.6007,0.258,0.1065,0.3931,0.7192,0.6304,0.3097,0.4766
"29717",20.937,0.5141,0.6331,0.69,0.5629,0.4332,0.548,0.6372,0.7054,0.4542,0.5295,0.5873,0.6356,0.6597,0.6797,0.7448,0.5455,0.4878,0.7101,0.5481,0.5101,0.2293,0.3887,0.5286,0.6143,0.4931,0.252,0.1184,0.3643,0.5782,0.5579,0.3019,0.4333
"29718",21.934,0.4251,0.501,0.5319,0.4551,0.4242,0.4434,0.5247,0.5736,0.3978,0.4552,0.4845,0.5532,0.5959,0.581,0.6346,0.4603,0.3966,0.5155,0.4688,0.3843,0.179,0.3024,0.4761,0.5313,0.3863,0.1875,0.0942,0.2737,0.4868,0.4544,0.2455,0.3574
"29719",22.931,0.4006,0.4865,0.4987,0.4033,0.2813,0.3668,0.4644,0.4425,0.3062,0.3457,0.3616,0.4559,0.4925,0.4672,0.4674,0.3845,0.3398,0.4047,0.3904,0.3068,0.1649,0.2798,0.4232,0.5024,0.3846,0.2155,0.0926,0.3094,0.4805,0.4457,0.243,0.3546
"29720",23.928,0.3532,0.3644,0.4268,0.3704,0.2598,0.3106,0.3695,0.3447,0.2924,0.3559,0.31,0.3652,0.4007,0.3786,0.4173,0.2872,0.2408,0.3172,0.3276,0.297,0.1791,0.2132,0.3176,0.3741,0.2584,0.147,0.0895,0.2092,0.3313,0.3235,0.2001,0.2955
"29721",24.925,0.302,0.3121,0.3833,0.3449,0.2347,0.3025,0.3481,0.3442,0.2778,0.375,0.3131,0.3659,0.3831,0.3978,0.42,0.3173,0.2801,0.3152,0.3377,0.2821,0.1921,0.2465,0.3246,0.3807,0.2751,0.1615,0.0881,0.2182,0.3068,0.2641,0.1949,0.2477
"29722",25.922,0.2885,0.2845,0.351,0.3268,0.2444,0.2785,0.2971,0.2935,0.2557,0.3446,0.2561,0.2957,0.3109,0.2856,0.32,0.242,0.2104,0.2404,0.2549,0.2385,0.1864,0.194,0.2706,0.3336,0.2367,0.1652,0.0931,0.2,0.2713,0.2437,0.1931,0.258
"29723",26.919,0.2732,0.2715,0.3345,0.2953,0.2161,0.2779,0.3014,0.3075,0.245,0.3337,0.2564,0.2959,0.3,0.292,0.3029,0.2101,0.2004,0.2454,0.2505,0.2298,0.2044,0.2016,0.2634,0.3316,0.2374,0.1694,0.0936,0.2069,0.2718,0.2323,0.1729,0.2405
"29724",27.916,0.2627,0.264,0.2983,0.2978,0.2197,0.2552,0.2562,0.265,0.2538,0.3005,0.2545,0.2442,0.2556,0.2619,0.3074,0.2209,0.1967,0.2231,0.226,0.1974,0.1793,0.173,0.2277,0.2763,0.2032,0.1382,0.0781,0.1789,0.2297,0.2106,0.1455,0.2271
"29725",28.913,0.2971,0.2757,0.3518,0.3786,0.3145,0.3837,0.3005,0.3787,0.4617,0.3947,0.4557,0.2821,0.2459,0.3542,0.4618,0.2468,0.2042,0.227,0.2146,0.1947,0.1882,0.1662,0.2215,0.2742,0.2101,0.1637,0.0772,0.1811,0.2508,0.2214,0.1552,0.2445
"29726",29.91,0.2499,0.2391,0.2895,0.3267,0.2828,0.3087,0.2523,0.3076,0.386,0.3586,0.3786,0.2229,0.2008,0.2916,0.4093,0.2068,0.1675,0.1926,0.1878,0.19,0.1745,0.1746,0.1856,0.243,0.2009,0.1504,0.0756,0.1861,0.2157,0.2016,0.1542,0.214
"29727",30.907,0.1928,0.2142,0.2014,0.2344,0.1676,0.1785,0.1799,0.1795,0.1863,0.2636,0.1699,0.1578,0.1637,0.1843,0.2252,0.1776,0.1545,0.1773,0.169,0.1808,0.1799,0.2059,0.1707,0.1968,0.2133,0.1911,0.0757,0.1998,0.2044,0.1908,0.1525,0.1717
"29728",31.904,0.1679,0.1641,0.1704,0.2197,0.1479,0.1478,0.1502,0.1434,0.1492,0.222,0.1264,0.1254,0.1259,0.1299,0.1684,0.1388,0.1215,0.1419,0.1281,0.1567,0.1764,0.1345,0.127,0.1655,0.1482,0.1666,0.0628,0.1397,0.1596,0.1527,0.1317,0.1558
"29729",32.901,0.1566,0.1466,0.15,0.1817,0.1273,0.1225,0.13,0.1224,0.1225,0.1799,0.1055,0.1131,0.1132,0.1179,0.1378,0.1152,0.1101,0.136,0.1082,0.1311,0.1503,0.0957,0.1154,0.1447,0.1207,0.1186,0.0546,0.127,0.1336,0.1272,0.1093,0.1382
"29730",33.898,0.1538,0.141,0.1496,0.1631,0.1086,0.1202,0.1336,0.1263,0.1193,0.1737,0.0997,0.1117,0.1094,0.113,0.1261,0.118,0.1064,0.134,0.1013,0.129,0.1654,0.0938,0.1068,0.1515,0.1098,0.1262,0.0629,0.1317,0.1383,0.13,0.1207,0.1392
"29731",34.895,0.1442,0.1339,0.1378,0.1693,0.1078,0.1138,0.1244,0.1149,0.1248,0.1912,0.105,0.1109,0.1135,0.1241,0.1351,0.1202,0.106,0.1311,0.1115,0.143,0.1679,0.1019,0.1047,0.1358,0.1112,0.1244,0.0589,0.1307,0.1275,0.1264,0.1177,0.1361
"29732",35.892,0.1533,0.151,0.1472,0.169,0.1114,0.1204,0.1273,0.1165,0.1328,0.1838,0.1077,0.1093,0.1071,0.1153,0.1365,0.1041,0.098,0.1155,0.0947,0.108,0.1368,0.091,0.1049,0.137,0.1128,0.1079,0.0605,0.1205,0.1296,0.1263,0.1059,0.1435
"29733",36.889,0.1341,0.1294,0.1295,0.1527,0.108,0.1053,0.114,0.1035,0.1162,0.1689,0.09,0.0959,0.0918,0.0969,0.1168,0.0952,0.0875,0.1085,0.0844,0.1047,0.1304,0.0802,0.0922,0.1193,0.1017,0.0996,0.0598,0.1138,0.1218,0.1167,0.0987,0.1278
"29734",37.886,0.1583,0.1589,0.1544,0.1648,0.1185,0.1204,0.1334,0.1146,0.1304,0.1939,0.0879,0.0994,0.0887,0.0937,0.1072,0.0943,0.0876,0.0961,0.0799,0.0987,0.1266,0.0739,0.0948,0.1286,0.1059,0.0968,0.055,0.1109,0.142,0.1362,0.104,0.1431
"29735",38.883,0.1328,0.1323,0.1282,0.1576,0.1343,0.1144,0.1094,0.1125,0.1418,0.1952,0.1028,0.0978,0.0996,0.1161,0.1319,0.1125,0.1079,0.127,0.0935,0.1082,0.1408,0.0748,0.0914,0.1118,0.0891,0.1078,0.0567,0.1077,0.1072,0.1061,0.087,0.1232
"29736",39.88,0.1369,0.1303,0.1317,0.1565,0.1416,0.1141,0.1134,0.1135,0.1359,0.1873,0.0985,0.0956,0.0935,0.106,0.1236,0.1069,0.1013,0.1117,0.0868,0.0986,0.1059,0.0779,0.0896,0.1184,0.0988,0.1144,0.0583,0.11,0.1134,0.1128,0.1004,0.118
"29737",40.877,0.1287,0.1123,0.1163,0.1424,0.1118,0.095,0.0902,0.0872,0.1101,0.1706,0.0805,0.0754,0.0754,0.0904,0.1104,0.0932,0.0826,0.1004,0.0723,0.0932,0.1203,0.06,0.0692,0.095,0.0744,0.1002,0.0554,0.0939,0.0911,0.096,0.0939,0.1094
"29738",41.874,0.1217,0.115,0.1133,0.1424,0.1056,0.0927,0.0933,0.0847,0.1047,0.1504,0.0751,0.0746,0.0728,0.0805,0.0938,0.0868,0.0803,0.0923,0.0694,0.0889,0.1266,0.0644,0.0738,0.1006,0.0806,0.1056,0.0491,0.0965,0.0958,0.096,0.078,0.1178
"29739",42.871,0.1369,0.1205,0.1254,0.1529,0.117,0.102,0.0997,0.0977,0.1232,0.1584,0.0855,0.0874,0.0882,0.0925,0.1055,0.095,0.0941,0.1068,0.0834,0.1135,0.125,0.0757,0.0885,0.1114,0.0919,0.1145,0.0572,0.1023,0.1094,0.1038,0.0974,0.1219
"29740",43.868,0.1446,0.1261,0.1277,0.1632,0.111,0.1095,0.1014,0.0948,0.1193,0.1685,0.0862,0.082,0.0811,0.0942,0.105,0.1072,0.1036,0.1134,0.0804,0.0978,0.1209,0.0735,0.0795,0.1062,0.0937,0.1055,0.0553,0.135,0.1136,0.1133,0.1075,0.1385
"29741",44.865,0.1406,0.1219,0.1299,0.176,0.1172,0.1102,0.11,0.1015,0.1146,0.1666,0.0841,0.084,0.0804,0.0856,0.1,0.0966,0.0915,0.1048,0.0772,0.0977,0.132,0.0759,0.0798,0.114,0.0926,0.0932,0.0568,0.1232,0.1204,0.1175,0.0984,0.1299
"29742",45.862,0.137,0.1252,0.1258,0.1633,0.1095,0.1056,0.1035,0.0963,0.1058,0.1611,0.0829,0.0846,0.0797,0.0871,0.1048,0.0951,0.0927,0.1012,0.0772,0.0963,0.1457,0.072,0.0789,0.1085,0.0898,0.1085,0.0581,0.1192,0.115,0.1162,0.1042,0.1293
"29743",46.859,0.1408,0.1275,0.1259,0.1502,0.1148,0.1021,0.1,0.0938,0.1113,0.1557,0.08,0.0809,0.0776,0.0832,0.0983,0.0862,0.0917,0.0947,0.0736,0.0943,0.1279,0.0712,0.0776,0.0973,0.0937,0.1043,0.052,0.124,0.1131,0.1158,0.1118,0.1255
"29744",47.856,0.1356,0.1101,0.1094,0.1321,0.0984,0.0857,0.0895,0.0791,0.0895,0.1476,0.064,0.0691,0.0668,0.0686,0.08,0.0786,0.0821,0.089,0.067,0.0825,0.1387,0.0638,0.072,0.096,0.0841,0.0925,0.0522,0.1064,0.1078,0.1055,0.0851,0.1326
"29745",48.853,0.1042,0.0985,0.0982,0.1165,0.1019,0.0792,0.0828,0.0782,0.094,0.1552,0.0654,0.0661,0.0638,0.0715,0.0823,0.0762,0.0742,0.0806,0.0633,0.0806,0.1462,0.0621,0.0657,0.0936,0.0767,0.1098,0.0475,0.094,0.0898,0.0924,0.0902,0.1009
