"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"7681",0.997,36.3746,30.8893,23.6122,26.6743,28.8153,23.0404,23.4942,21.7674,31.626,23.4461,22.0131,26.808,31.8995,25.0787,18.6389,25.9525,24.149,21.526,15.5665,30.9219,35.2564,22.9289,22.6903,22.1119,20.1667,17.9174,37.4552,20.0901,23.969,21.7527,21.1071,30.0171
"7682",1.994,4.4081,3.754,3.4403,4.0356,3.2457,3.4615,4.0772,3.6098,3.4726,3.455,3.3548,3.9393,5.193,3.7461,3.9067,3.498,2.9038,2.6864,2.3009,3.9844,2.9309,2.5493,3.4305,3.538,2.3609,1.7214,4.5245,2.1931,3.0275,3.31,2.6564,3.4184
"7683",2.991,1.3107,1.4034,1.2641,1.1383,0.8694,1.1052,1.5149,1.322,1.0383,0.9891,1.178,1.5704,1.484,1.358,1.1702,1.0937,1.0375,0.9191,0.8524,0.866,0.501,0.6421,1.1833,1.4077,0.7812,0.3865,0.9754,0.5831,1.24,1.0363,0.7614,0.9777
"7684",3.988,0.675,0.7336,0.6746,0.5892,0.5066,0.5901,0.7734,0.728,0.6636,0.8762,0.6999,0.8637,0.9106,0.8451,0.7994,0.993,0.8756,0.7077,0.4787,0.4613,0.259,0.3404,0.6445,0.7602,0.4247,0.2419,0.537,0.3635,0.6158,0.5985,0.4223,0.5028
"7685",4.985,0.5549,0.6366,0.6036,0.462,0.4512,0.5073,0.7052,0.6433,0.6277,1.087,0.6953,0.7266,0.7392,0.8141,0.8346,1.0527,0.931,0.6907,0.4266,0.3485,0.1789,0.272,0.5414,0.697,0.3603,0.17,0.3364,0.2674,0.5759,0.4958,0.2813,0.3852
"7686",5.982,0.6475,0.9268,0.7727,0.4877,0.3922,0.5432,0.9802,0.7633,0.5532,1.0879,0.6997,0.844,0.8361,0.85,0.8517,0.899,0.7531,0.5307,0.4668,0.2518,0.1483,0.254,0.6593,0.9179,0.4464,0.1402,0.243,0.303,0.8159,0.6505,0.2875,0.4627
"7687",6.979,0.8714,1.4979,1.0484,0.5311,0.3902,0.6325,1.3908,1.2076,0.6708,1.5223,1.4301,1.7543,1.8454,1.9685,1.728,1.4118,1.1218,0.8365,1.0626,0.3835,0.1861,0.4537,1.3029,1.3766,0.7317,0.1821,0.292,0.4853,1.3257,1.1242,0.4744,0.7505
"7688",7.976,0.6531,1.0642,0.7701,0.4341,0.4714,0.6335,1.0232,1.6771,0.9988,1.8016,2.3581,2.453,2.7233,3.1475,2.4708,1.949,1.5284,1.1613,1.5848,0.5716,0.2003,0.5947,1.7095,1.1577,0.7527,0.1893,0.3348,0.3831,0.9579,0.851,0.4132,0.557
"7689",8.973,0.53,0.7691,0.6883,0.4838,0.556,0.674,0.882,1.2575,0.9996,1.1358,1.4299,1.4784,1.5572,1.6823,1.3339,0.9984,0.7776,0.6298,1.0248,0.4693,0.158,0.5229,1.1377,0.9323,0.6395,0.212,0.2945,0.2826,0.7216,0.5602,0.3122,0.3953
"7690",9.97,0.4058,0.5747,0.5062,0.3538,0.3816,0.4701,0.6186,0.7818,0.7398,0.8477,0.8531,0.8799,0.9431,0.9972,0.8289,0.6804,0.5618,0.4201,0.5753,0.273,0.1305,0.3138,0.669,0.6495,0.3648,0.1914,0.1938,0.2025,0.5043,0.4333,0.2109,0.3199
"7691",10.967,0.365,0.4821,0.4626,0.3352,0.4247,0.4372,0.5713,0.657,0.736,0.884,0.7347,0.7193,0.7015,0.8441,0.8207,0.6841,0.5373,0.371,0.3578,0.1891,0.1434,0.1883,0.4786,0.5992,0.2576,0.1969,0.1672,0.1717,0.4318,0.3422,0.1668,0.2575
"7692",11.964,0.3344,0.4482,0.4335,0.3023,0.4119,0.4318,0.5413,0.5983,0.8064,0.9563,0.6987,0.6068,0.5247,0.7002,0.8233,0.643,0.4955,0.3399,0.2616,0.1623,0.1555,0.1447,0.3803,0.5326,0.2168,0.1898,0.1318,0.1605,0.3899,0.2954,0.1631,0.235
