"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"41985",0.997,98.9573,24.2545,29.3831,125.799,139.7551,26.7533,39.2813,31.823,34.3861,22.8708,16.0331,16.4483,16.6291,15.3816,25.4164,26.5716,21.6748,51.5631,12.9368,17.3947,181.1488,8.2759,14.3259,18.0325,13.0313,13.4807,11.2588,11.8185,18.5275,19.8156,47.0046,123.995
"41986",1.994,13.8757,6.541,4.9195,20.9869,9.5166,4.1587,5.7995,5.2214,5.7714,3.7653,3.3562,3.803,4.466,3.7898,4.0698,5.4917,5.083,7.6383,3.83,3.9277,36.9099,2.3702,3.6639,4.0372,2.9639,2.4009,2.2749,2.6567,4.3411,5.1075,7.9562,20.8835
"41987",2.991,3.8387,2.2633,1.5181,4.4823,2.2362,1.1121,1.8028,1.8774,1.5949,1.5481,1.1879,1.5124,1.9034,1.6846,1.654,2.6968,2.2118,2.6794,1.7197,1.8679,10.3335,1.0703,1.5192,1.6354,1.3009,0.9139,0.7789,1.0672,1.6103,1.8998,2.0949,4.0978
"41988",3.988,1.9391,1.7103,1.0858,2.3429,1.4081,0.875,1.3701,1.3759,1.2286,1.1723,0.937,1.1071,1.3256,1.192,1.1816,1.8657,1.5999,1.8365,1.2534,1.3978,3.8937,0.8392,1.1492,1.2961,1.0091,0.6343,0.4916,0.7168,1.3038,1.3347,1.2531,2.1251
"41989",4.985,1.4409,1.2931,0.8299,1.6925,1.1764,0.6186,1.182,1.0202,0.826,1.0019,0.7261,0.9394,1.1289,0.9942,0.9938,1.7544,1.4532,1.4327,0.9515,1.0053,2.2056,0.5728,0.9051,1.1883,0.7961,0.3682,0.3548,0.5585,1.1103,1.0884,0.8668,1.5367
"41990",5.982,0.9299,1.0357,0.6198,1.0057,0.8387,0.4388,0.973,0.7173,0.6147,0.8302,0.5542,0.7911,0.8989,0.7513,0.753,1.3319,1.0982,0.9738,0.7074,0.7959,1.6012,0.4347,0.7615,1.1903,0.6772,0.3086,0.2849,0.5128,0.9456,0.894,0.6728,1.026
"41991",6.979,0.8369,1.1431,0.6521,0.9255,0.723,0.4098,1.0826,0.779,0.4275,0.8208,0.523,0.8246,0.8558,0.7494,0.7694,1.3801,1.1609,0.9546,0.6632,0.8349,1.0705,0.4461,0.8001,1.2385,0.7798,0.2955,0.277,0.5868,1.0769,1.0165,0.6989,0.9374
"41992",7.976,0.8672,1.0616,0.6204,0.7726,0.6712,0.4163,0.968,0.7266,0.4401,0.8703,0.5379,0.7903,0.9025,0.7947,0.85,1.3061,1.1785,1.1362,0.8145,1.0186,0.9048,0.468,0.781,1.0965,0.6902,0.2608,0.235,0.503,0.9667,0.9349,0.7309,0.9508
"41993",8.973,0.9312,1.2959,0.8626,0.7318,0.6165,0.5295,1.0649,0.7657,0.4177,1.1078,0.572,0.6845,0.808,0.8594,1.0465,1.5394,1.2757,1.181,0.6942,0.8131,0.8254,0.4001,0.6176,0.9755,0.6766,0.2443,0.2249,0.624,1.0728,1.2586,0.8007,1.146
"41994",9.97,0.888,1.0892,0.7587,0.6419,0.5331,0.4687,0.8801,0.7018,0.4247,1.2087,0.5386,0.5715,0.6788,0.696,0.8812,1.2193,1.0865,1.1902,0.7077,0.9528,0.773,0.4225,0.519,0.764,0.5978,0.2262,0.1811,0.4942,0.9211,1.0009,0.6389,0.982
"41995",10.967,1.3702,1.7916,1.2018,0.8393,0.5989,0.6621,1.3211,1.0929,0.709,1.5121,1.182,1.0036,1.3539,1.6671,1.6342,2.5943,2.1034,2.1518,1.2382,1.4025,0.7668,0.7439,0.6974,1.0345,0.5368,0.3018,0.1656,0.4178,1.4402,1.5603,0.6202,1.4494
"41996",11.964,1.8785,2.069,1.529,1.2082,0.7837,0.843,1.5747,1.5322,0.9194,2.0714,1.9377,1.81,3.9229,3.7315,2.8529,6.3395,5.6432,5.0738,3.007,2.6762,0.9398,1.174,1.4823,1.2655,0.5718,0.3791,0.2053,0.3793,1.5807,1.6331,0.6122,1.6651
"41997",12.961,0.8069,0.5872,0.4417,0.5769,0.5294,0.3109,0.5109,0.5471,0.531,1.5249,0.8368,0.9846,2.6899,2.2253,1.7495,4.0955,4.1507,3.5998,1.9897,1.7776,0.6877,0.6521,1.0331,0.5741,0.4126,0.2711,0.1697,0.2509,0.4695,0.5085,0.41,0.6747
"41998",13.958,0.6038,0.4499,0.3347,0.4453,0.4879,0.2756,0.3947,0.3978,0.5399,1.4841,0.5785,0.5006,0.9317,1.0232,1.3301,2.168,1.7501,1.7148,0.751,1.1221,0.6491,0.3559,0.4586,0.3875,0.3129,0.2521,0.1674,0.2527,0.3665,0.3862,0.3059,0.5661
"41999",14.955,0.5338,0.3439,0.2502,0.3813,0.4231,0.2186,0.3355,0.3288,0.5301,1.4255,0.456,0.4186,0.7058,0.8006,1.1778,1.7939,1.4495,1.5404,0.745,1.29,0.7496,0.4039,0.4356,0.35,0.3458,0.2655,0.1744,0.2606,0.3276,0.3348,0.3147,0.4487
