"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"3585",0.997,39.6819,28.2654,34.4561,56.0253,82.3216,42.1604,36.6687,62.5606,48.9397,26.8222,29.0039,39.6087,96.8636,49.9531,38.0909,77.0932,148.5503,208.3233,44.4181,32.6982,117.9163,20.7291,30.7771,32.9342,46.5685,35.8837,59.279,23.5026,49.4678,30.987,39.3712,70.2882
"3586",1.994,7.9093,9.5517,11.579,22.1067,14.7254,13.5973,11.4791,11.9392,10.0373,8.0931,7.9598,9.9106,17.2734,8.9442,7.8059,8.7404,16.661,20.1854,8.326,5.4786,18.4123,5.9421,8.5015,10.1248,8.1207,7.755,9.1837,4.8828,14.3848,8.2765,7.1632,8.7883
"3587",2.991,2.8293,5.0522,5.3028,7.3748,4.4004,4.9932,5.6302,5.4085,3.1867,2.3657,3.4198,4.6469,6.1664,4.1002,3.1947,3.0538,4.04,5.6522,3.5617,2.172,9.672,2.6242,4.0774,5.4082,3.7643,2.0694,3.1113,2.4149,6.1217,4.341,2.9601,3.4331
"3588",3.988,1.7608,2.911,2.8473,3.7936,2.7645,2.6817,3.3466,2.9783,2.2017,1.445,2.1243,3.0119,3.5547,2.4774,1.8368,2.0809,2.1684,3.905,2.2437,1.3503,7.3714,1.6781,2.5847,3.3574,2.2664,0.9947,1.5708,1.4465,3.5566,2.4693,1.4622,2.0367
"3589",4.985,1.4355,2.2553,2.2,2.4569,2.1006,2.1999,2.559,2.4884,1.9164,1.5105,1.9211,2.2217,2.5004,2.0201,1.7643,1.683,1.712,2.7675,1.7733,1.0769,5.6084,1.4625,1.9208,2.4665,1.7938,0.6255,1.0146,1.1786,2.55,1.9908,0.9873,1.6056
"3590",5.982,1.0408,1.8816,1.7212,1.7041,1.4674,1.5863,2.1517,2.0842,1.405,1.4642,1.8106,2.0556,1.9693,1.9437,1.6853,1.6727,1.5774,1.9424,1.5353,0.9947,5.251,1.333,1.6465,2.0194,1.6359,0.5708,0.833,1.0313,2.1353,1.7678,0.8009,1.4713
"3591",6.979,1.0902,2.0937,1.9416,1.9388,1.4538,1.8731,2.3079,2.7746,1.7127,1.5058,3.0337,3.1878,3.1351,3.5948,2.4511,2.678,2.1729,2.4113,2.8281,1.5519,4.4077,2.3605,2.6983,2.3902,2.3948,0.6412,0.662,1.1833,2.3781,1.8306,0.7628,1.5589
"3592",7.976,1.5098,2.8244,2.6984,2.9411,2.4556,2.8016,3.3449,5.2028,2.7679,2.3632,5.7777,5.9291,5.9466,6.8717,4.2907,4.8008,4.0602,4.0961,5.2491,3.1412,4.4171,4.2866,4.7925,3.6081,4.0289,1.1075,0.6751,1.6532,2.9816,2.3011,1.0185,1.5172
"3593",8.973,2.3018,4.2436,4.1892,4.4754,4.2081,4.2716,4.9656,5.8179,4.3841,3.7009,5.5503,6.4517,6.6734,6.507,4.587,4.6737,3.9173,4.3738,5.937,3.6163,4.8145,4.9451,6.0089,5.2645,4.9741,1.6068,0.7874,2.3344,4.531,3.4631,1.3698,1.8433
"3594",9.97,1.7414,3.2491,3.2307,3.2787,3.1605,3.2879,3.8342,4.4033,3.4525,3.1316,4.0649,4.9714,4.7406,4.8943,3.9321,3.7852,2.8002,3.1005,4.1214,2.5651,4.2766,3.1389,4.2951,4.1237,3.4823,1.1703,0.7498,1.851,3.4819,2.7342,1.452,1.735
"3595",10.967,1.4022,2.578,2.6437,2.7855,2.5314,2.8686,3.1941,3.8142,3.267,2.8107,3.7113,4.3565,4.7544,4.4611,3.706,3.9555,2.9154,3.2131,4.3677,2.7421,3.3567,3.0607,4.0839,3.5075,3.1194,1.0304,0.6902,1.5986,2.9532,2.134,1.136,1.4564
"3596",11.964,1.2995,2.3735,2.2884,2.2135,2.3592,2.4493,2.8617,3.6144,3.2637,2.9834,3.6369,3.8215,4.1792,4.2391,3.6694,3.624,2.6316,2.9466,4.066,2.752,3.0654,2.9509,3.5331,3.0795,2.8944,0.8784,0.4862,1.4446,2.7138,2.0512,0.9444,1.2323
"3597",12.961,1.2626,2.1056,2.2798,2.1,2.1455,2.4433,2.8291,3.9837,3.2159,2.5495,3.6231,4.0689,3.8673,4.1953,3.1344,3.4328,2.5685,2.7947,3.6624,2.4877,3.0757,2.8544,3.3408,2.9933,2.9109,0.9242,0.4314,1.4108,2.5092,1.7771,0.7347,1.1884
"3598",13.958,1.0289,1.8942,2.0183,1.7192,1.6908,2.1231,2.6369,4.2906,2.964,2.3394,3.8605,4.3383,3.8497,4.1978,3.1825,3.0475,2.3255,2.4419,3.4854,2.3894,2.6161,3.0519,3.5085,3.0223,3.2488,0.8979,0.3901,1.5144,2.5724,1.8129,0.761,1.1226
"3599",14.955,1.1711,2.0579,2.1609,1.6331,1.4249,2.007,2.5805,3.9385,2.7406,1.9865,3.5448,4.2991,3.7353,4.1619,2.8739,2.9878,2.2474,2.3262,3.186,2.0108,2.3325,2.7237,3.3475,3.1743,3.0123,0.7805,0.397,1.4165,2.534,2.0026,0.8214,1.3147
"3600",15.952,0.9891,1.891,1.8965,1.2557,1.0234,1.5545,2.2202,3.2007,2.3191,1.3649,2.6722,3.3963,3.2729,3.0164,2.0536,2.2177,1.815,2.0335,3.068,1.8193,2.0005,2.5767,3.1147,2.8752,2.6581,0.7086,0.3243,1.2423,2.3046,1.9316,0.7759,1.2168
"3601",16.949,0.9771,1.9996,2.2135,1.2838,0.9735,1.767,2.3043,3.0187,2.4006,1.1107,2.4332,2.771,2.4874,2.6551,1.7512,1.8691,1.4936,1.6272,2.344,1.5335,1.7929,2.155,2.3421,2.6318,2.3103,0.7022,0.2708,1.1466,2.3088,2.0607,0.7158,1.5334
"3602",17.946,0.8159,1.677,1.839,1.0534,0.6872,1.5368,1.8038,2.4674,2.4442,0.9075,1.873,2.01,1.8538,1.912,1.3429,1.4676,1.2004,1.4989,1.7791,1.1899,1.5834,1.6319,1.7916,2.2008,2.1297,0.5734,0.2405,1.0953,2.0824,1.893,0.7196,1.536
"3603",18.943,0.8277,1.6648,1.863,1.075,0.5873,1.4206,1.7536,2.0794,2.493,0.7706,1.5954,1.8242,1.5604,1.645,1.1297,1.2254,0.9407,1.1258,1.4257,0.9184,1.4298,1.2926,1.5203,2.0374,1.8394,0.41,0.2316,1.0426,2.0762,1.8869,0.7742,1.5863
"3604",19.94,0.61,1.3226,1.5518,0.7894,0.5012,1.0234,1.3823,1.562,2.003,0.5967,1.208,1.3148,1.0678,1.2144,0.8915,0.9161,0.7697,0.8695,1.0621,0.736,1.2628,0.9065,1.1018,1.5083,1.2694,0.3,0.2115,0.8688,1.6533,1.7882,0.6521,1.4887
"3605",20.937,0.5991,1.0814,1.3707,0.6736,0.4223,0.7872,1.0258,1.0078,1.7696,0.4186,0.7173,0.8758,0.7469,0.7629,0.5621,0.6029,0.5609,0.6365,0.7689,0.5445,1.0975,0.669,0.8251,1.1652,0.9869,0.2529,0.2287,0.7494,1.4516,1.5703,0.5873,1.7993
"3606",21.934,0.4715,0.8165,1.3496,0.4722,0.3976,0.6045,0.8433,0.7791,1.7231,0.3434,0.5588,0.7834,0.6125,0.6335,0.4985,0.5031,0.4543,0.5411,0.5428,0.3738,0.9001,0.4493,0.6256,0.9897,0.6507,0.2191,0.2355,0.5423,1.0091,1.2624,0.4081,1.6238
"3607",22.931,0.3917,0.662,1.0454,0.4022,0.3115,0.5315,0.5823,0.5964,1.5152,0.275,0.4127,0.5125,0.4037,0.4442,0.3538,0.3922,0.3405,0.4115,0.3722,0.265,0.7904,0.338,0.4146,0.6104,0.4851,0.1894,0.2173,0.4474,0.7198,1.0711,0.3719,1.2943
"3608",23.928,0.3968,0.6171,0.9512,0.421,0.3757,0.5939,0.564,0.5389,1.6199,0.3053,0.4203,0.5154,0.4299,0.4408,0.4038,0.3719,0.3299,0.4178,0.4015,0.3025,0.7901,0.3499,0.4328,0.5768,0.4294,0.1645,0.243,0.4015,0.5777,0.9942,0.3064,1.3579
"3609",24.925,0.3566,0.496,0.7904,0.4315,0.3087,0.5187,0.4434,0.4687,1.3623,0.2411,0.3476,0.4047,0.3382,0.3476,0.3177,0.3012,0.2904,0.365,0.3252,0.2396,0.8241,0.2666,0.3458,0.434,0.3402,0.1565,0.2386,0.341,0.4317,0.816,0.2975,1.2687
