"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"39425",0.997,341.0051,104.3389,260.7323,1109.8223,694.3964,449.0619,150.1991,193.81,359.94,224.0166,218.7535,137.7218,122.3911,146.1207,168.6775,132.0448,114.7866,109.191,85.9199,73.603,42.2431,47.9476,92.6914,117.9909,46.0249,23.3914,67.6556,47.435,69.9467,55.4953,278.1093,135.6305
"39426",1.994,48.8053,23.4796,41.9713,169.2143,107.0371,68.7872,27.7991,32.3272,54.7864,32.5274,34.2063,24.4771,23.7438,25.0877,26.0946,22.6275,19.4986,18.5893,16.8933,13.9178,6.4207,10.1534,18.4819,21.8307,10.1695,4.4542,11.1542,10.1573,16.5754,15.3616,43.9428,33.0479
"39427",2.991,15.326,8.2653,12.5801,41.8963,27.9072,18.1256,9.3978,10.0678,14.8983,9.7342,10.1616,8.6374,8.2643,8.3253,8.2546,7.8941,6.8272,6.3972,6.0322,4.7985,2.1441,3.5294,6.8161,8.3719,4.2302,1.6775,3.0661,3.5319,6.521,5.8145,11.8525,11.3003
"39428",3.988,10.0929,5.7425,8.4012,22.0976,14.0412,10.3884,6.6277,6.7148,8.6953,6.2365,6.5845,5.9376,5.432,5.7412,5.5759,5.4591,4.6014,4.3035,4.194,3.5189,1.5059,2.4312,4.6323,5.8981,2.9263,1.0964,1.612,2.0064,4.6547,3.2834,5.4467,6.0305
"39429",4.985,6.1391,3.7908,4.6911,12.3361,8.0025,5.9514,4.3204,4.1632,5.1015,3.9265,3.9457,3.9023,3.5139,3.4758,3.4793,3.2832,2.6897,2.3947,2.6162,1.9265,0.8188,1.61,3.1556,4.308,2.2961,0.7121,0.8854,1.4583,3.456,2.5154,3.4531,4.8502
"39430",5.982,4.1408,3.0285,3.2222,5.7918,3.9033,3.3053,3.2978,2.8203,2.8294,2.3246,2.4559,2.6418,2.1624,2.115,1.9826,1.9192,1.6484,1.4459,1.5448,1.1025,0.5229,1.1037,2.1561,3.2221,1.8436,0.529,0.5781,1.2096,2.7931,2.1407,1.8638,3.7136
"39431",6.979,3.7902,2.4391,2.5694,4.1411,2.6135,2.4339,2.6155,2.2599,1.9241,1.4276,1.853,2.249,2.0187,1.8113,1.3958,1.5984,1.4704,1.312,1.4606,0.9872,0.4048,0.976,1.8977,2.5667,1.4282,0.355,0.4053,0.8336,2.1848,1.6674,1.2474,2.9616
"39432",7.976,3.1521,2.3084,2.184,2.6799,1.7892,1.7968,2.3312,1.8139,1.4712,1.4457,1.5341,1.8795,1.7296,1.6088,1.3692,1.4998,1.3035,1.2394,1.359,1.0739,0.4278,1.0453,1.7242,2.3396,1.3921,0.412,0.3203,0.8195,2.1452,1.6511,0.9212,2.7979
"39433",8.973,2.6629,2.0559,1.9672,2.0927,1.3566,1.5715,2.1316,1.7302,1.1855,1.3424,1.4048,1.8907,1.9872,1.7163,1.3988,1.9029,1.7378,1.6649,1.5998,1.2413,0.4554,1.1125,1.8334,2.2329,1.4194,0.3755,0.2452,0.787,1.9314,1.5249,0.7861,2.3634
"39434",9.97,2.493,2.1407,1.9661,1.569,0.9911,1.3547,2.1614,1.7034,0.9521,1.0337,1.2179,1.8902,1.9632,1.5757,1.157,1.6494,1.5336,1.4556,1.5638,1.1218,0.4366,1.0453,1.8202,2.2283,1.4531,0.3012,0.1911,0.8456,1.9357,1.5631,0.7611,2.3155
"39435",10.967,2.1067,1.8038,1.7315,1.317,0.8254,1.2386,1.8853,1.511,0.7769,0.8635,0.9936,1.6786,1.803,1.3035,0.8687,1.4384,1.2791,1.1391,1.3253,0.8283,0.3246,0.8671,1.6986,1.9892,1.2766,0.2637,0.1852,0.7449,1.6957,1.3774,0.6487,1.8275
"39436",11.964,1.3797,0.9837,0.9941,0.9779,0.8121,0.856,1.0724,0.978,0.802,0.9127,0.8649,1.1635,1.3809,1.1028,0.8961,1.2226,0.9639,0.9413,1.082,0.9044,0.4059,0.7493,1.1682,1.2047,0.8117,0.2568,0.158,0.4129,0.9656,0.7025,0.3256,1.2342
"39437",12.961,1.0466,0.6592,0.6385,0.5781,0.5775,0.5304,0.6712,0.6033,0.5938,0.8998,0.5746,0.6789,0.8125,0.6992,0.7725,1.0201,0.8263,0.8443,0.7038,0.6451,0.2964,0.4652,0.7002,0.7356,0.5216,0.1911,0.1474,0.2979,0.6335,0.5083,0.2668,0.9083
"39438",13.958,0.9172,0.5738,0.5601,0.5101,0.4806,0.4789,0.5851,0.521,0.5678,0.6696,0.4947,0.5288,0.5393,0.5431,0.6786,0.7648,0.6058,0.5806,0.4484,0.4644,0.2541,0.3245,0.4908,0.5953,0.3868,0.1731,0.153,0.2373,0.5069,0.4167,0.2106,0.845
"39439",14.955,0.7326,0.4749,0.4721,0.4567,0.4654,0.4312,0.4976,0.4719,0.5547,0.7927,0.4614,0.4662,0.4759,0.4808,0.6557,0.6839,0.5516,0.5018,0.3761,0.3564,0.2378,0.2697,0.4026,0.4896,0.3204,0.1708,0.1646,0.2097,0.4366,0.354,0.1943,0.6569
"39440",15.952,0.7479,0.4666,0.4727,0.4713,0.5053,0.471,0.4865,0.467,0.737,0.7852,0.4731,0.4498,0.4728,0.4681,0.6562,0.67,0.5709,0.5279,0.3746,0.3672,0.2481,0.2644,0.4045,0.4773,0.3234,0.1561,0.1599,0.2192,0.4181,0.3551,0.2055,0.6233
"39441",16.949,0.6324,0.3725,0.425,0.4123,0.4555,0.4356,0.4098,0.4111,0.7597,0.6622,0.4619,0.4161,0.4215,0.4551,0.6596,0.6649,0.5397,0.4648,0.3597,0.3358,0.2535,0.2628,0.3723,0.4015,0.2907,0.1448,0.161,0.1827,0.3399,0.2835,0.1597,0.5128
"39442",17.946,0.6533,0.3392,0.3998,0.4122,0.5065,0.4254,0.3605,0.3744,0.8407,0.6883,0.4338,0.372,0.3866,0.4241,0.621,0.5923,0.4973,0.4309,0.3297,0.3242,0.2727,0.2361,0.3384,0.3724,0.2605,0.126,0.1716,0.1799,0.3011,0.2845,0.1476,0.5111
"39443",18.943,0.6935,0.3849,0.4099,0.3724,0.4361,0.3926,0.3852,0.3661,0.8717,0.6002,0.3956,0.3636,0.4189,0.4225,0.6682,0.6011,0.5518,0.4923,0.3695,0.3544,0.2807,0.2526,0.3548,0.3815,0.2708,0.14,0.1757,0.1873,0.3369,0.2963,0.158,0.5431
"39444",19.94,0.6104,0.3291,0.3684,0.3605,0.4759,0.3745,0.3527,0.3432,0.8733,0.615,0.3982,0.3437,0.3723,0.4046,0.758,0.5555,0.4712,0.4246,0.3093,0.3351,0.3319,0.2306,0.3052,0.3416,0.2528,0.139,0.1909,0.1857,0.2932,0.2695,0.1654,0.5252
"39445",20.937,0.5629,0.3189,0.3399,0.3485,0.4893,0.354,0.3403,0.3223,0.8376,0.5855,0.3403,0.3201,0.3357,0.3399,0.6157,0.4912,0.4309,0.3751,0.2779,0.2653,0.3323,0.1992,0.2885,0.3363,0.2274,0.129,0.1874,0.1758,0.3036,0.2725,0.1613,0.5618
