"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"10241",0.997,28.6155,15.3843,510.0485,400.4884,118.9848,9.7464,14.044,10.3067,10.9559,30.9934,8.2426,14.6045,27.0312,8.9427,13.8832,15.0036,11.7781,11.7675,10.614,15.3762,6.6308,9.2178,13.8844,17.7308,15.7981,6.8675,82.9657,12.8504,20.736,427.4543,205.5334,180.5306
"10242",1.994,6.6985,5.9578,97.9002,162.7818,26.7557,2.7034,5.1612,3.3913,2.3393,4.8696,2.4525,4.3545,4.9698,2.647,2.8975,3.4558,2.5381,2.5263,3.5019,2.4784,1.5784,2.5007,4.5948,5.8631,4.291,1.6537,19.1634,4.5728,5.7541,107.0368,59.0932,46.8137
"10243",2.991,2.2472,2.5172,20.0009,28.2945,4.8276,1.0654,2.4423,1.6185,0.7576,1.3383,0.9448,1.8701,1.4891,1.0635,0.8405,1.1302,0.8008,0.8042,1.3398,0.7421,0.4628,1.0334,1.8492,2.4729,1.8814,0.6147,5.5858,1.6358,2.4554,24.934,13.2854,9.4704
"10244",3.988,1.1743,1.4511,7.0664,8.598,1.9633,0.5518,1.3882,0.9892,0.3892,0.6048,0.5677,1.0575,0.8671,0.6423,0.4375,0.604,0.464,0.4678,0.7752,0.4867,0.2906,0.6396,1.1152,1.3193,1.087,0.3662,1.8758,0.9706,1.5468,9.2413,3.9878,3.6097
"10245",4.985,0.6856,0.7119,3.1448,2.6647,0.8906,0.2858,0.6424,0.4858,0.2203,0.3573,0.3376,0.5125,0.4646,0.3678,0.3104,0.4053,0.3152,0.3223,0.3687,0.2286,0.169,0.3167,0.5299,0.6403,0.5373,0.2058,0.9566,0.4388,0.7471,4.1264,1.5059,1.7152
"10246",5.982,0.398,0.4564,1.7913,0.9413,0.5498,0.2108,0.423,0.3435,0.1717,0.2765,0.2415,0.3333,0.3473,0.2389,0.2296,0.2316,0.1909,0.1925,0.2614,0.1537,0.126,0.2212,0.3667,0.4162,0.3478,0.1326,0.5881,0.2608,0.487,2.0227,0.8959,1.2001
"10247",6.979,0.355,0.3703,1.706,0.6292,0.5469,0.1719,0.3393,0.2786,0.1573,0.2489,0.2025,0.2846,0.2678,0.2198,0.2117,0.2156,0.1485,0.1511,0.2257,0.1334,0.1099,0.1933,0.2972,0.3578,0.3145,0.111,0.5471,0.2178,0.3904,2.0987,0.6991,0.9689
"10248",7.976,0.5013,0.6022,1.909,0.5208,0.5284,0.2711,0.5729,0.4697,0.206,0.3178,0.3311,0.4661,0.3652,0.3465,0.3587,0.3379,0.177,0.1759,0.2597,0.1369,0.113,0.2456,0.4614,0.5382,0.4448,0.1375,0.6141,0.3262,0.6395,2.2546,0.7668,1.0323
"10249",8.973,0.6176,0.9253,2.746,0.5119,0.8548,0.4144,0.9473,0.7574,0.3181,0.7225,0.453,0.7454,0.5656,0.5065,0.8651,0.9525,0.3862,0.3935,0.4277,0.1937,0.1655,0.4337,0.7296,0.9041,0.7975,0.2848,0.9139,0.5579,1.0006,2.7848,1.5277,1.2858
"10250",9.97,1.8508,2.7258,6.137,1.2726,1.5835,1.7722,3.03,2.8786,1.1007,2.0381,2.1854,2.5043,1.3748,2.2663,4.4654,4.9864,1.4865,1.5098,0.9129,0.5059,0.3515,1.0824,1.843,2.8277,2.2296,0.731,1.8872,1.584,2.9569,5.2944,4.5604,2.3771
"10251",10.967,1.5372,1.9264,5.6344,1.2284,1.3738,1.3113,2.0499,1.9745,0.9134,1.1397,1.5707,1.7274,1.092,1.6551,2.7162,2.9051,1.4159,1.4226,0.6558,0.4807,0.4367,0.6844,1.3316,1.9088,1.5155,0.5095,1.4439,1.1092,2.0073,4.3749,2.7894,2.6811
"10252",11.964,0.7251,0.7415,3.5366,0.5587,0.7451,0.4528,0.746,0.7157,0.4518,0.5791,0.5923,0.7179,0.6287,0.7071,0.8114,0.9053,0.569,0.572,0.4441,0.3086,0.3105,0.354,0.634,0.76,0.6291,0.2571,0.6545,0.4768,0.774,2.9587,0.7553,1.5154
"10253",12.961,0.5279,0.5203,2.1796,0.4105,0.4788,0.2902,0.5339,0.4856,0.2919,0.3083,0.3818,0.5096,0.4894,0.4491,0.4354,0.4502,0.3043,0.307,0.3894,0.2022,0.184,0.3336,0.5208,0.5663,0.5107,0.2126,0.5208,0.37,0.5946,2.0588,0.5842,1.0831
"10254",13.958,0.4196,0.3885,1.4467,0.355,0.438,0.2384,0.3862,0.3844,0.2468,0.2948,0.3353,0.349,0.324,0.3137,0.3473,0.2946,0.1942,0.193,0.29,0.185,0.1325,0.3146,0.3934,0.3848,0.4314,0.2398,0.4945,0.3406,0.461,1.5746,0.6102,0.8341
"10255",14.955,0.4051,0.3493,1.3112,0.3178,0.3883,0.2003,0.3485,0.3675,0.2404,0.3353,0.3362,0.3537,0.3183,0.2987,0.3782,0.3009,0.2094,0.2095,0.3035,0.1946,0.1138,0.3027,0.3645,0.3768,0.4035,0.2467,0.4142,0.2946,0.4059,1.4395,0.6319,0.8312
"10256",15.952,0.3727,0.3437,1.2455,0.3224,0.381,0.1946,0.3284,0.329,0.2301,0.314,0.3225,0.3235,0.319,0.2875,0.3788,0.2986,0.2049,0.2055,0.2874,0.1953,0.1137,0.3108,0.3663,0.3741,0.4088,0.2448,0.4726,0.2776,0.4055,1.2279,0.5804,0.9203
"10257",16.949,0.3512,0.3606,1.2158,0.3065,0.2999,0.2061,0.3545,0.3751,0.1741,0.223,0.3213,0.3487,0.3142,0.3076,0.3071,0.2662,0.205,0.2101,0.2512,0.169,0.1054,0.2661,0.3429,0.372,0.3638,0.2527,0.434,0.2596,0.3882,1.2839,0.4824,0.9187
"10258",17.946,0.3019,0.3058,1.2739,0.2811,0.2663,0.1871,0.3163,0.3408,0.1759,0.2235,0.286,0.3148,0.2749,0.2828,0.2712,0.2398,0.1666,0.1733,0.2327,0.1463,0.088,0.2507,0.3118,0.3195,0.3082,0.2553,0.3733,0.2186,0.3345,1.3648,0.453,0.6588
"10259",18.943,0.2805,0.3031,1.239,0.2574,0.2958,0.1634,0.3031,0.2922,0.1445,0.1615,0.2218,0.2821,0.2467,0.2432,0.2262,0.2483,0.1842,0.1881,0.233,0.157,0.0701,0.2436,0.3081,0.3142,0.3412,0.2467,0.3193,0.2407,0.3399,1.1437,0.4621,0.6125
"10260",19.94,0.2907,0.2842,0.883,0.2167,0.289,0.1415,0.2804,0.2443,0.1226,0.167,0.1652,0.2552,0.242,0.1871,0.1685,0.1822,0.1778,0.1755,0.1994,0.1253,0.0671,0.1947,0.2876,0.2945,0.2922,0.24,0.2905,0.2125,0.3064,0.9789,0.4096,0.5821
"10261",20.937,0.1903,0.1883,0.6839,0.1716,0.2404,0.1068,0.1916,0.2024,0.1157,0.1712,0.1533,0.1815,0.1691,0.1459,0.139,0.1379,0.1411,0.1377,0.1366,0.1098,0.067,0.1333,0.1949,0.1962,0.1804,0.2027,0.2644,0.1436,0.2007,0.7471,0.3535,0.462
"10262",21.934,0.1823,0.1901,0.6808,0.185,0.1949,0.106,0.1948,0.2016,0.0904,0.1466,0.1599,0.182,0.1475,0.1554,0.1299,0.1412,0.1218,0.1228,0.1135,0.0854,0.0617,0.1195,0.1731,0.1837,0.1811,0.2257,0.225,0.1298,0.1947,0.743,0.3502,0.4433
"10263",22.931,0.216,0.197,0.6791,0.2215,0.2252,0.1018,0.1927,0.1801,0.0863,0.1307,0.1487,0.1793,0.1434,0.143,0.1306,0.1169,0.1065,0.104,0.1187,0.0831,0.0633,0.1287,0.1867,0.1984,0.2032,0.2001,0.2232,0.1427,0.2175,0.7309,0.3402,0.4841
"10264",23.928,0.194,0.1912,0.6325,0.1966,0.2379,0.0957,0.1783,0.166,0.0751,0.1022,0.126,0.1521,0.1294,0.1278,0.1125,0.1072,0.0983,0.0979,0.106,0.0779,0.0584,0.1048,0.1617,0.1727,0.1652,0.1934,0.2313,0.1305,0.2057,0.7274,0.3727,0.4628
"10265",24.925,0.205,0.2142,0.7686,0.1762,0.2099,0.0953,0.2107,0.1734,0.0734,0.0945,0.1265,0.1482,0.1288,0.1208,0.1061,0.1021,0.1005,0.1002,0.1,0.0751,0.052,0.1044,0.1693,0.1821,0.1699,0.1819,0.2393,0.1306,0.2108,0.6833,0.3177,0.5052
"10266",25.922,0.1585,0.1804,0.7043,0.1498,0.1966,0.0749,0.1826,0.1267,0.0621,0.0967,0.0884,0.1059,0.0968,0.0838,0.0811,0.0831,0.1082,0.1066,0.0849,0.0861,0.0534,0.0974,0.1168,0.1401,0.1319,0.1574,0.2477,0.1065,0.172,0.6798,0.2715,0.4292
