"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"18433",0.997,159.9541,30.9292,56.5749,112.3605,91.6578,44.9483,38.2754,29.3308,36.3371,22.5042,26.2628,25.42,33.1642,28.5782,26.9226,27.8078,24.1151,18.7202,55.2537,16.3315,10.1988,10.5217,24.7219,20.9096,13.4471,9.854,10.3466,12.799,24.5233,21.8618,57.4887,63.7745
"18434",1.994,18.7167,3.9114,8.4623,18.9181,9.3982,7.9494,5.3337,5.459,5.9897,5.9584,5.7957,5.1552,6.5096,7.1252,7.6412,7.2869,6.7415,5.8412,5.4792,3.4586,1.2258,2.1288,4.2273,3.92,2.1341,2.2791,3.3549,1.8705,3.0152,2.5496,8.6555,6.447
"18435",2.991,3.1883,1.0905,1.8852,3.0194,2.4979,2.0162,1.7407,1.9263,1.6863,2.6874,2.274,2.3016,2.7342,3.1575,3.4358,3.3502,3.2033,2.8234,2.3481,1.8392,0.4697,1.1258,1.7667,1.4021,0.9165,1.0601,1.5488,0.6936,1.0141,0.7197,2.5629,1.3597
"18436",3.988,1.5836,0.6286,1.0583,1.5888,1.3684,1.1661,1.04,1.3509,1.0265,1.5036,1.5769,1.6321,1.8308,2.1957,2.1609,2.05,1.849,1.5105,1.4131,1.0109,0.2759,0.7244,1.2342,0.9313,0.6687,0.6426,0.6847,0.3916,0.6403,0.4305,1.1285,0.6885
"18437",4.985,1.2516,0.5187,0.8651,1.2421,0.8662,0.944,0.7896,1.1697,0.8018,1.1846,1.4146,1.483,1.6537,2.0282,1.7232,1.8262,1.6773,1.3716,1.2488,0.838,0.2176,0.6375,1.1314,0.7865,0.625,0.4998,0.5907,0.3483,0.4835,0.3468,0.727,0.5321
"18438",5.982,1.2404,0.5516,0.882,1.2005,0.9221,0.9393,0.8907,1.3644,0.8117,1.5032,1.6956,1.7202,1.9232,2.4111,2.2179,2.1062,1.7645,1.3935,1.4466,0.9709,0.2349,0.7453,1.3954,0.961,0.7872,0.5664,0.6437,0.4061,0.5635,0.3744,0.8877,0.5735
"18439",6.979,1.6117,0.7266,1.1736,1.54,1.1462,1.2969,1.2066,1.9798,1.1544,2.1119,2.5551,2.5124,2.8609,3.6938,3.369,3.1555,2.5807,1.9204,1.9607,1.2689,0.2807,1.1323,1.8119,1.3482,1.1852,0.706,0.7441,0.5508,0.7815,0.5055,0.8892,0.8847
"18440",7.976,2.7984,1.3306,2.0125,2.5791,2.3397,2.3647,2.1033,3.6152,2.1676,4.4033,4.9515,4.7196,5.6754,6.9734,6.9212,5.9726,4.8077,3.5309,4.1971,2.8133,0.6458,2.168,3.6031,2.5099,2.0494,1.3132,1.2493,0.9783,1.3519,0.9128,1.5069,1.5004
"18441",8.973,2.4564,1.5709,2.1496,2.2736,1.9519,3.1099,3.6294,9.1408,3.8011,7.6902,13.6651,14.0311,16.8478,21.5719,17.4435,15.5801,11.0009,7.4501,11.9529,7.5394,1.4303,5.4667,10.1277,6.1749,4.9325,2.281,1.1348,1.5991,2.6532,1.2791,1.4337,1.4877
"18442",9.97,1.6796,1.3483,1.7411,1.9458,2.0132,3.2312,3.7027,10.9855,4.1616,7.0681,15.9736,17.5929,21.301,26.3794,18.5825,18.8753,13.5563,9.1937,15.8021,8.4177,1.597,7.0141,13.3407,7.3554,6.9339,2.3436,0.8863,1.9498,3.1877,1.2695,1.1387,1.0501
