"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"26625",0.997,215.6238,60.8001,52.8153,114.8066,107.6484,56.2498,43.3483,42.2099,64.403,57.8385,40.4598,60.02,36.5371,38.2856,38.9372,28.4049,108.3748,72.9568,45.793,46.1087,13.9677,59.0137,109.5824,38.8812,48.8218,35.7756,29.54,71.8619,40.1857,90.0326,164.0358,440.8379
"26626",1.994,19.1726,11.821,11.6136,24.302,19.6984,12.6578,11.2751,9.6734,13.5734,11.6966,8.3053,10.5389,8.8675,8.334,8.4211,8.8577,11.7182,8.6494,8.9813,9.5602,3.416,6.967,12.5866,10.4413,8.3187,3.8652,4.0058,8.35,10.0045,12.9501,18.6256,43.2739
"26627",2.991,7.9158,7.2107,6.751,7.2125,6.1535,5.9053,7.4063,6.2375,5.3996,4.8625,5.0383,6.6101,6.3041,5.7388,4.8662,6.1508,5.4532,4.5333,5.7306,4.5626,1.8058,3.7952,6.9175,7.3672,5.0285,1.4818,1.0674,3.3553,6.3496,5.9345,4.5932,10.2682
"26628",3.988,3.9321,3.8611,3.9799,4.3671,3.9701,3.9672,4.49,4.3512,3.8853,3.6151,3.9669,4.4988,4.425,4.4271,3.8956,4.6358,3.7736,3.2821,3.5127,2.8756,1.1905,2.1283,3.9465,4.5691,2.7522,0.7627,0.7638,1.8771,3.5461,3.6004,2.7955,6.1133
"26629",4.985,2.9735,2.7995,2.8117,2.7997,2.2062,2.4969,2.988,2.6491,2.0195,1.5855,2.0853,2.7334,2.4888,2.3362,1.7669,2.1143,1.7931,1.5001,2.049,1.4005,0.5373,1.3213,2.4877,2.8731,1.9336,0.4474,0.305,1.2013,2.4644,2.2012,1.491,3.1042
"26630",5.982,2.6596,2.2812,2.2658,2.4481,1.7393,2.1335,2.4397,2.2395,1.6226,1.3991,1.7569,2.3235,2.1142,1.9644,1.573,1.7749,1.5548,1.2477,1.7143,1.1757,0.5417,1.159,2.2185,2.3773,1.7247,0.4445,0.2446,1.0517,2.0765,1.8277,1.1356,2.5768
"26631",6.979,2.9744,2.9586,3.0064,2.9208,2.0198,2.8332,3.3117,3.036,2.0271,1.4841,2.1881,2.7867,2.4784,2.3489,1.8436,2.2152,1.8936,1.6355,2.1747,1.722,0.8371,1.587,2.591,2.9194,2.1109,0.6205,0.328,1.274,2.5419,2.3228,1.5411,3.1695
"26632",7.976,4.1402,4.6568,4.4789,3.4052,2.2174,3.7768,5.2573,4.7762,2.2436,1.5788,3.0443,4.7148,4.3961,3.5429,2.2,2.882,2.2283,2.0564,3.4867,2.2625,0.9422,2.4857,4.5944,5.3163,4.0022,0.8931,0.358,2.1475,4.5307,3.4683,1.956,3.913
"26633",8.973,4.8177,6.5531,5.8707,4.1548,3.0174,4.7177,7.2644,6.6416,2.8824,2.3169,4.3995,7.4191,7.8693,5.9217,3.7029,5.9428,4.615,4.1931,6.5148,4.1513,1.6304,4.471,7.8209,8.3669,6.8687,1.5314,0.5167,3.5402,7.118,5.1628,2.9582,4.9411
"26634",9.97,11.276,14.0576,11.4638,7.7594,4.4531,8.051,13.1007,9.4383,4.4048,4.0008,4.8918,10.6525,11.9649,7.0391,5.9056,14.297,10.4246,10.4944,10.5714,15.795,4.5046,5.7705,12.095,13.5075,9.1581,1.8218,1.4613,6.5953,12.4315,11.3429,6.9691,11.7258
"26635",10.967,8.3739,8.396,7.0145,6.5475,4.577,5.3267,8.2068,7.088,3.865,2.9627,5.7505,11.7306,19.9958,11.8989,6.0667,20.4745,19.1748,17.2956,21.3293,18.2673,3.9149,9.8695,15.3821,10.6948,9.3343,2.324,1.1587,5.3066,8.7457,7.3731,4.9626,8.1948
"26636",11.964,3.7217,3.1796,2.9234,3.1986,2.7325,2.3678,2.9748,2.4875,2.3622,1.7881,2.1071,3.3718,5.2344,3.4623,2.3142,5.5039,5.095,4.5784,6.0052,4.629,1.1809,3.1215,4.5317,3.5107,3.3266,0.9249,0.3301,1.8682,3.188,2.8093,1.6556,3.2512
"26637",12.961,2.097,1.748,1.6992,1.7564,1.4057,1.4197,1.6962,1.435,1.4001,1.057,1.2382,1.5757,1.815,1.4455,1.0997,1.5518,1.423,1.3483,1.8551,1.3282,0.4368,1.1629,1.9088,1.7049,1.5315,0.4124,0.1713,0.9408,1.5785,1.444,0.8209,1.7397
"26638",13.958,1.4269,1.1621,1.1749,1.2701,0.9918,1.0395,1.1713,1.0307,0.9191,0.6923,0.855,1.0549,1.1171,0.9605,0.7611,0.9785,0.9368,0.7914,1.1025,0.7045,0.2494,0.8218,1.2623,1.1294,1.0949,0.3226,0.1384,0.6872,1.0525,0.9531,0.6036,1.1602
"26639",14.955,1.1899,0.9676,1.0689,1.1548,0.8852,0.9823,1.0484,1.0017,0.8074,0.6749,0.8374,0.9919,0.9895,0.9021,0.7326,0.8174,0.7315,0.6045,0.8601,0.4801,0.1875,0.5825,1.0118,1.0124,0.8103,0.235,0.1157,0.4901,0.8433,0.7337,0.4621,1.0258
"26640",15.952,1.326,1.0175,1.129,1.1801,0.7495,1.0304,1.1422,1.0377,0.7124,0.5544,0.7699,0.9924,0.869,0.8003,0.6166,0.7381,0.6847,0.5402,0.7302,0.4539,0.2126,0.5058,0.9907,1.0521,0.7644,0.2021,0.1022,0.4686,0.8779,0.7155,0.4285,1.0961
"26641",16.949,1.2548,0.9188,1.0959,1.1869,0.7362,1.0364,1.0789,1.0318,0.6869,0.5838,0.7695,0.9831,0.8776,0.8399,0.6704,0.7581,0.7201,0.5353,0.7164,0.4272,0.1988,0.4899,0.9307,0.9884,0.7226,0.2153,0.095,0.421,0.8009,0.642,0.4067,1.1021
"26642",17.946,1.408,0.9492,1.1944,1.3553,0.8633,1.0984,1.1022,0.9833,0.7267,0.5821,0.7348,0.9172,0.8661,0.7946,0.6493,0.7788,0.7398,0.5732,0.7534,0.4336,0.2175,0.4996,0.9353,0.9798,0.7511,0.1942,0.0911,0.4143,0.7909,0.6316,0.3924,1.1131
"26643",18.943,1.2801,0.8362,1.0707,1.2677,0.854,1.0071,0.9702,0.8891,0.7569,0.6116,0.7395,0.8412,0.8037,0.8198,0.7407,0.9105,0.7379,0.5946,0.7834,0.5325,0.2058,0.4907,0.8021,0.8504,0.6444,0.1974,0.0804,0.3698,0.6607,0.5454,0.3727,1.1092
"26644",19.94,1.1585,0.6993,0.8662,1.0372,0.6759,0.7992,0.7977,0.7408,0.6268,0.4495,0.6121,0.7201,0.6797,0.6755,0.5942,0.758,0.6217,0.5014,0.6605,0.4996,0.1994,0.4681,0.7434,0.7284,0.6273,0.1831,0.0752,0.3731,0.5701,0.4804,0.312,0.9478
