"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"44033",0.997,1024.1898,159.6611,53.6741,2202.1501,1679.0111,172.4081,19.6316,198.4809,2089.3633,2048.6094,69.9446,24.3415,27.9989,21.4665,842.6783,240.6517,165.5113,594.9053,24.2358,593.1123,485.4322,172.702,58.1263,31.0082,44.7012,858.5972,1124.911,561.8123,55.7461,421.7262,3279.8293,1095.3937
"44034",1.994,102.9022,7.4983,6.147,148.5886,51.5706,16.7689,4.7686,13.0845,140.5718,142.711,8.5432,6.0205,8.072,8.2526,59.52,19.8622,18.499,40.1157,7.3381,42.7948,35.767,7.2121,6.3035,5.8969,4.4842,86.1672,63.4349,23.8,8.8543,31.6028,171.0253,71.6964
"44035",2.991,30.1637,2.9999,2.213,14.4071,12.9146,3.1156,2.7633,3.0947,22.8511,34.3383,4.3197,3.0976,4.1517,3.9009,16.0976,6.9926,6.953,12.0864,4.0322,10.9528,8.0454,3.1495,3.7706,3.2784,2.2225,13.5181,13.7424,5.453,4.1591,7.3629,13.9276,18.2571
"44036",3.988,14.6861,2.8305,1.7364,9.0434,7.0038,1.7282,2.7864,2.3356,13.1376,16.719,2.2238,2.3928,2.9106,2.5535,8.4646,4.1085,4.4054,6.469,3.0165,6.1517,4.4618,2.049,3.0855,3.2898,2.108,8.0566,7.3197,4.2624,4.0775,5.0005,8.0902,10.7973
"44037",4.985,12.3992,1.9716,1.3403,6.3516,5.1601,1.324,1.9732,1.5511,11.2357,14.081,1.8551,1.5943,2.0187,1.6721,8.0665,4.1793,3.9009,6.361,2.0259,5.6521,4.0901,1.3346,2.2124,2.1998,1.4197,6.3961,5.4545,2.7805,3.0245,3.8799,5.9251,8.7241
"44038",5.982,8.6947,1.9486,1.1945,4.7088,4.1687,1.0661,1.8732,1.411,9.561,11.3477,1.7108,1.3486,1.6289,1.4336,6.8104,3.87,3.1573,4.8642,1.5852,4.3547,3.2312,1.0527,1.6825,2.0074,1.2039,4.6807,4.5209,2.0361,2.9054,3.276,5.1024,6.9981
"44039",6.979,5.4831,1.5056,0.9204,4.0954,3.882,0.8099,1.6026,1.2071,8.483,9.2847,1.3602,1.0203,1.2536,0.9879,5.5885,3.1059,2.6671,4.3663,1.2998,3.4501,2.3865,0.8626,1.3828,1.6115,1.0535,3.9611,3.7239,1.8869,2.3476,2.6794,3.7726,4.6408
"44040",7.976,6.1336,1.4533,0.8838,4.3715,3.6586,0.8278,1.5737,1.2279,7.8325,9.4726,1.3266,1.4141,1.9198,1.4563,5.7446,3.3323,3.0168,4.7727,1.8838,3.7614,2.9628,1.0446,1.8914,1.7752,1.3255,4.1588,3.8281,2.0537,2.3389,2.8068,3.7038,4.5094
"44041",8.973,5.2514,1.749,1.0549,4.8598,3.5077,0.9532,1.733,1.502,7.2567,8.3656,1.5454,1.9554,2.9587,2.0859,4.8606,3.931,3.5371,4.9434,2.7157,3.4793,3.0011,1.4739,2.661,2.1666,1.5642,3.2122,3.3327,1.8896,2.6832,2.4102,3.0645,4.3457
"44042",9.97,6.7466,3.1586,1.7633,6.3451,5.7384,1.8795,2.7635,2.6997,9.6847,10.6183,2.9778,4.7385,7.7624,5.2114,5.8243,8.4086,5.5635,7.5286,6.5677,4.514,4.2715,3.0188,5.4975,4.0697,3.0303,4.3244,5.5799,3.3826,4.9689,3.7947,4.1101,6.0345
"44043",10.967,20.6623,6.6544,3.6563,22.1536,13.6585,4.0469,5.792,6.3007,26.5178,30.3421,9.2942,14.3619,24.8989,19.5329,12.1428,20.6986,11.0739,20.0439,22.9103,13.9603,14.2935,7.1078,17.9883,10.259,7.3317,15.6419,15.3157,6.0929,9.9492,8.3183,11.9675,18.6655
"44044",11.964,7.1779,1.1809,0.7211,6.9942,4.1719,0.8329,1.287,1.5619,8.5305,11.3262,2.2065,3.4412,5.8949,4.8007,5.1466,5.5887,3.7349,7.0396,5.8561,4.8618,4.3921,1.9538,4.6801,2.4502,1.9075,5.5396,5.0431,1.3701,1.724,2.3431,4.4226,6.4172
"44045",12.961,3.6756,0.5354,0.3798,2.8927,2.5938,0.5411,0.5081,0.6229,5.0196,6.1797,0.9825,0.9899,1.6615,1.4104,3.3586,2.3924,1.997,3.196,1.5068,2.3079,2.0717,0.6643,1.3459,0.7793,0.7236,2.3048,2.2368,0.8151,0.7767,0.9903,1.8786,2.5242
"44046",13.958,2.8568,0.4494,0.2816,2.1688,1.9676,0.3645,0.3982,0.4736,3.6206,4.2069,0.6492,0.6385,1.0244,0.8827,2.2244,1.5934,1.2793,2.0442,0.9564,1.604,1.3498,0.474,0.8585,0.5583,0.5719,1.6425,1.5853,0.7148,0.6606,0.8109,1.3642,1.787
"44047",14.955,2.5713,0.4504,0.2899,1.9749,1.5312,0.3725,0.4172,0.4553,3.1949,4.1004,0.6637,0.5159,0.7523,0.6501,2.3452,1.5874,1.3123,2.3424,0.764,1.7302,1.237,0.4467,0.7043,0.5079,0.4574,1.6946,1.6031,0.6599,0.7482,0.9314,1.5276,1.8889
"44048",15.952,2.9085,0.4048,0.292,2.1366,1.7305,0.3654,0.4436,0.4648,3.9294,4.7693,0.6086,0.4922,0.6776,0.5863,2.7357,1.666,1.252,2.0436,0.6804,1.6679,1.4611,0.3798,0.6049,0.5372,0.5351,1.9236,1.7705,0.6909,0.7121,0.9177,1.5407,1.7779
"44049",16.949,2.7453,0.3435,0.2549,2.1415,1.8052,0.3265,0.3516,0.3428,3.4966,5.3897,0.4917,0.3872,0.5771,0.5027,2.4401,1.194,0.9448,1.5806,0.5299,1.4613,1.397,0.3016,0.5376,0.4187,0.4797,1.7886,1.8806,0.7138,0.5921,0.9954,1.682,1.8275
