"","Hz","Fp1","Fz","F3","F7","FT9","FC5","FC1","C3","T7","TP9","CP5","CP1","Pz","P3","P7","O1","Oz","O2","P4","P8","TP10","CP6","CP2","Cz","C4","T8","FT10","FC6","FC2","F4","F8","Fp2"
"37377",0.997,1153.5948,351.0472,457.4118,1077.8093,527.8256,473.3893,267.1568,252.6839,329.2636,149.6896,210.9232,209.4639,170.9274,161.465,153.5242,122.379,114.8881,96.9905,109.1726,69.4312,29.0831,62.3502,176.0281,224.8874,93.1392,26.3107,67.4431,75.3534,185.1895,179.7542,271.9479,638.6038
"37378",1.994,115.9513,35.2807,50.2551,113.9465,55.6268,50.0785,31.2652,28.4642,33.4585,18.464,24.067,23.0731,21.2677,21.2629,20.4803,19.7746,18.8613,18.4161,16.8906,13.7983,4.4934,9.5094,19.3931,25.3889,12.5295,3.7783,8.0184,9.4049,22.2869,20.4523,30.1476,61.26
"37379",2.991,26.8672,10.0534,12.4282,25.7009,11.9161,11.1468,8.9818,7.459,7.4204,4.402,6.0461,6.8353,6.7962,6.6324,5.5897,6.1961,6.0071,6.256,5.9883,5.2154,1.4473,3.6195,6.2341,7.7619,4.5913,1.5152,1.9758,3.6226,7.2599,7.2711,8.6186,20.4953
"37380",3.988,19.8967,7.9906,9.3861,15.2664,7.3138,7.6344,7.3579,5.6567,4.7871,2.9861,4.3595,5.054,4.5711,4.4771,3.9504,4.0276,3.7643,3.7681,3.6538,3.0457,0.875,2.2274,4.471,6.3637,3.4465,0.9142,0.9638,2.3276,5.9831,5.6649,4.2979,15.1617
"37381",4.985,13.8572,6.6721,7.282,10.1541,5.2615,5.6672,6.1682,4.6326,3.7676,2.5892,3.7043,4.4476,3.991,3.8803,3.4587,3.4832,3.1823,3.2268,3.1808,2.5342,0.6337,1.9118,3.9673,5.7053,3.0949,0.7552,0.7028,2.053,5.3817,4.9973,3.2227,12.3748
"37382",5.982,9.3539,5.3248,5.2556,5.6421,2.7176,3.7084,4.9768,3.5639,2.2136,1.4884,2.6116,3.3837,2.8652,2.7279,2.1877,2.1991,1.9673,1.9741,2.2129,1.6258,0.413,1.4094,2.995,4.3855,2.4113,0.5953,0.4237,1.5247,4.2474,3.8529,2.0154,8.7088
"37383",6.979,7.658,4.4076,4.2515,3.7335,1.6932,2.6036,4.0011,2.6709,1.5364,0.9652,1.8711,2.6073,2.1717,2.0477,1.6122,1.5998,1.4431,1.4331,1.6917,1.1916,0.2815,1.1483,2.4181,3.55,2.0767,0.4906,0.2835,1.3818,3.5357,3.3411,1.599,7.4596
"37384",7.976,5.6414,2.853,2.6322,2.2917,0.9428,1.569,2.3489,1.5131,0.9921,0.7436,1.0831,1.5259,1.3972,1.2178,1.0886,1.174,1.081,1.0661,1.1042,0.8699,0.302,0.7702,1.4927,2.1672,1.3854,0.4475,0.2463,1.1411,2.2662,2.5008,1.4001,6.4686
"37385",8.973,3.9687,2.3464,2.2577,1.7083,0.7766,1.3026,1.9158,1.311,0.8533,0.5794,0.887,1.2408,1.176,0.9876,0.9232,1.0533,1.0976,1.2579,1.035,1.0094,0.3292,0.6496,1.1667,1.6023,1.0988,0.4231,0.2173,1.0229,1.8425,2.229,1.1101,4.7686
"37386",9.97,4.1766,1.9097,1.8802,1.3705,0.6428,1.1231,1.6023,1.2932,0.7399,0.8338,1.0563,1.4575,1.4606,1.4629,1.7612,1.7821,1.6025,1.939,1.5039,1.8762,0.4273,0.8698,1.2848,1.5133,1.0183,0.4302,0.1778,0.8972,1.5303,1.865,0.9934,5.3483
