"","subID","condition","Hz","frontal","central","parietal","occipital","ln_Hz","ln_frontal","ln_central","ln_parietal","ln_occipital"
"582","oa10","eo",11.964,0.39246,0.9867,2.70454,2.9432,2.4819021407677,-0.935320657780961,-0.0133892371190161,0.994931842384512,1.07949742480843
"583","oa10","eo",12.961,0.38174,0.8201,1.98644,2.1925,2.56194484844124,-0.963015530380391,-0.198328994939772,0.686344091940206,0.785042445264201
"584","oa10","eo",13.958,0.32492,0.658233333333333,1.30124,1.5421,2.63605282059496,-1.12417628079938,-0.418195800586983,0.263317655999165,0.433145123881474
"585","oa10","eo",14.955,0.24766,0.544966666666667,1.04494,1.20263333333333,2.70504569208191,-1.39569844119518,-0.60703064826888,0.0439594675004547,0.184513596961914
"586","oa10","eo",15.952,0.2903,0.565466666666667,1.0069,1.1534,2.76958421321948,-1.23684040795155,-0.570103930049811,0.00687630393943206,0.142714102199175
"587","oa10","eo",16.949,0.27552,0.522233333333333,0.94886,1.03853333333333,2.83020883503592,-1.28909505774277,-0.649640792250805,-0.0524940149640694,0.0378094613955467
"588","oa10","eo",17.946,0.261,0.518133333333333,0.9579,1.06326666666667,2.88736724887587,-1.34323487165944,-0.657522669587016,-0.0430118905932911,0.0613459302384069
"589","oa10","eo",18.943,0.22878,0.4654,0.87442,0.998333333333333,2.94143447014614,-1.47499443588461,-0.764858028113946,-0.134194469554306,-0.00166805710069706
"590","oa10","eo",19.94,0.24888,0.458966666666667,0.63202,0.772566666666667,2.99272776453369,-1.39078442639276,-0.77877769319992,-0.45883423976637,-0.258036974041733
"591","oa10","eo",20.937,0.23298,0.4268,0.57442,0.705033333333333,3.04151792870312,-1.45680266601051,-0.851439759554539,-0.554394442912784,-0.349510195963718
"592","oa10","eo",21.934,0.20524,0.354833333333333,0.4579,0.5649,3.08803794433802,-1.58357525290837,-1.03610708331671,-0.781104459319087,-0.571106554650921
"593","oa10","eo",22.931,0.18606,0.341466666666667,0.42988,0.4895,3.13248970690885,-1.68168607664172,-1.07450521332488,-0.844249179009185,-0.714370817011572
"594","oa10","eo",23.928,0.14792,0.314566666666667,0.40816,0.4688,3.17504932132765,-1.91108369190327,-1.15655924862296,-0.896096024588636,-0.757579040719334
"595","oa10","eo",24.925,0.13966,0.2914,0.36564,0.443666666666667,3.2158713158479,-1.96854438156425,-1.23305838522103,-1.00610603619652,-0.812681749255135
"596","oa10","eo",25.922,0.12014,0.3009,0.35692,0.421666666666667,3.25509202900118,-2.11909754956012,-1.20097729534614,-1.03024361195019,-0.863540166488626
"597","oa10","eo",26.919,0.1201,0.275633333333333,0.36568,0.424333333333333,3.29283235698403,-2.1194305498962,-1.28868379892213,-1.00599664495865,-0.85723596909284
"598","oa10","eo",27.916,0.10782,0.2182,0.32662,0.3944,3.32920000115491,-2.22729210895861,-1.52234320558317,-1.11895786333354,-0.930389656253657
"599","oa10","eo",28.913,0.09932,0.189433333333333,0.2984,0.375266666666667,3.36429132096618,-2.30940831834217,-1.66371811934717,-1.20932041065253,-0.980118394620321
"600","oa10","eo",29.91,0.09212,0.157533333333333,0.25608,0.3341,3.39819287264186,-2.38466320402965,-1.84811820289744,-1.36226538332053,-1.09631492961943
"601","oa11","ec",0.997,311.78178,14.6118666666667,15.16946,12.8497333333333,-0.00300450902029872,5.74230352002213,2.68183398397125,2.71928419615469,2.55332305885612
"602","oa11","ec",1.994,86.55396,4.51513333333333,3.29892,2.84006666666667,0.690142671539647,4.46076803447502,1.50743471762523,1.19359514217976,1.043827526076
"603","oa11","ec",2.991,17.8064,1.99093333333333,1.095,0.911733333333333,1.09560777964781,2.87955794323702,0.688603540510073,0.0907543632684641,-0.0924077293251551
"604","oa11","ec",3.988,6.06892,1.13183333333333,0.64176,0.511933333333333,1.38328985209959,1.80318066502355,0.123838736903599,-0.443540876960394,-0.669560870753804
"605","oa11","ec",4.985,2.43074,0.554466666666667,0.34802,0.3476,1.6064334034138,0.888195737742569,-0.58974858821566,-1.0554953295947,-1.0567028855909
